UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-21 00:00:00,2024-07-17 00:00:00,3.1,3.459792159271835,291.5980899345748,286.5309220029882,423.5064387802482,0.0543849520499585,0.0,0.0,143.89106,514.60375,3227.3508,337.95825
2023-06-21 01:00:00,2024-07-17 00:00:00,3.1,2.8657770426858367,288.1109469624307,285.41998519691083,4.823144784580935,0.0866652090586741,0.0,0.0,162.1947,501.53223,3204.95761,300.37635
2023-06-21 02:00:00,2024-07-17 00:00:00,3.1,2.8657770426858367,288.1109469624307,285.41998519691083,4.823144784580935,0.0866652090586741,0.0,0.0,179.31856,508.64631,3220.9883,314.52777
2023-06-21 03:00:00,2024-07-17 00:00:00,3.1,2.8657770426858367,288.1109469624307,285.41998519691083,4.823144784580935,0.0866652090586741,0.0,0.0,193.31621,528.46462,3242.04076,293.25745
2023-06-21 04:00:00,2024-07-17 00:00:00,3.1,2.9159442243104743,286.72525787560625,284.8389100501576,2.4117046218641778,0.3025500963002521,0.0,0.0,202.45943,505.37931,3254.67881,291.34582
2023-06-21 05:00:00,2024-07-17 00:00:00,3.1,2.9159442243104743,286.72525787560625,284.8389100501576,2.4117046218641778,0.3025500963002521,0.0,0.0,216.26995,512.72342,3263.18397,308.16344
2023-06-21 06:00:00,2024-07-17 00:00:00,3.1,2.9159442243104743,286.72525787560625,284.8389100501576,2.4117046218641778,0.3025500963002521,0.0,0.0,231.53551,515.69613,3252.32667,297.84818
2023-06-21 07:00:00,2024-07-17 00:00:00,3.1,2.865760310345165,285.85038247328555,284.4747379095368,0.0,0.3647359044926768,0.0,0.0,238.33817,492.53373,3300.18517,310.7258
2023-06-21 08:00:00,2024-07-17 00:00:00,3.1,2.865760310345165,285.85038247328555,284.4747379095368,0.0,0.3647359044926768,0.0,0.0,247.64982,537.96345,3232.22358,308.57349
2023-06-21 09:00:00,2024-07-17 00:00:00,3.1,2.865760310345165,285.85038247328555,284.4747379095368,0.0,0.3647359044926768,0.0,0.0,253.99584,525.0006,3253.06196,314.31749
2023-06-21 10:00:00,2024-07-17 00:00:00,3.1,3.1415575602391703,288.66582180515815,285.4635801099657,42.50576191002281,0.9582022459874692,0.0,0.0,269.70894,515.30075,3269.17614,308.23301
2023-06-21 11:00:00,2024-07-17 00:00:00,3.1,3.1415575602391703,288.66582180515815,285.4635801099657,42.50576191002281,0.9582022459874692,0.0,0.0,285.58283,526.03643,3244.89457,322.08557
2023-06-21 12:00:00,2024-07-17 00:00:00,3.1,3.1415575602391703,288.66582180515815,285.4635801099657,42.50576191002281,0.9582022459874692,0.0,0.0,305.60587,555.50217,3267.30079,312.027
2023-06-21 13:00:00,2024-07-17 00:00:00,3.1,3.554619971914836,291.76281401559754,285.3698937020707,360.19936478901,0.5443029077145615,0.0,0.0,314.28444,559.5746,3271.75921,306.15335
2023-06-21 14:00:00,2024-07-17 00:00:00,3.1,3.554619971914836,291.76281401559754,285.3698937020707,360.19936478901,0.5443029077145615,0.0,0.0,328.76285,550.02511,3247.91153,300.91165
2023-06-21 15:00:00,2024-07-17 00:00:00,3.1,3.554619971914836,291.76281401559754,285.3698937020707,360.19936478901,0.5443029077145615,0.0,0.0,345.29506,535.88573,3284.33369,285.1168
2023-06-21 16:00:00,2024-07-17 00:00:00,3.1,3.780833014863408,293.11753832751765,285.4270665538763,433.584543932924,0.9877853501698812,0.0,0.0,355.91772,547.96638,3306.1287,310.60345
2023-06-21 17:00:00,2024-07-17 00:00:00,3.1,3.780833014863408,293.11753832751765,285.4270665538763,433.584543932924,0.9877853501698812,0.0,0.0,376.18386,536.0555,3293.54656,308.24639
2023-06-21 18:00:00,2024-07-17 00:00:00,3.1,3.780833014863408,293.11753832751765,285.4270665538763,433.584543932924,0.9877853501698812,0.0,0.0,391.35237,545.08626,3288.29886,302.90343
2023-06-21 19:00:00,2024-07-17 00:00:00,3.1,3.5570187578255528,292.80170930196323,286.08440609567106,403.525106040726,0.2170587997227595,0.0,0.0,401.71301,545.76676,3295.5368,319.06417
2023-06-21 20:00:00,2024-07-17 00:00:00,3.1,3.5570187578255528,292.80170930196323,286.08440609567106,403.525106040726,0.2170587997227595,0.0,0.0,416.42853,519.57233,3319.86662,301.32651
2023-06-21 21:00:00,2024-07-17 00:00:00,3.1,3.5570187578255528,292.80170930196323,286.08440609567106,403.525106040726,0.2170587997227595,0.0,0.0,427.39806,527.04853,3330.11539,307.49153
2023-06-21 22:00:00,2024-07-17 00:00:00,3.1,2.7411418373903644,290.1741148116515,287.233402283663,274.22479934113585,0.3308179674601391,0.0,0.0,430.10585,507.10729,3317.11046,320.80797
2023-06-21 23:00:00,2024-07-17 00:00:00,3.1,2.7411418373903644,290.1741148116515,287.233402283663,274.22479934113585,0.3308179674601391,0.0,0.0,440.95153,512.1957,3347.0989,331.73243
2023-06-22 00:00:00,2024-07-17 00:00:00,3.1,2.7411418373903644,290.1741148116515,287.233402283663,274.22479934113585,0.3308179674601391,0.0,0.0,381.26443,404.19908,3245.10061,337.95825
2023-06-22 01:00:00,2024-07-17 00:00:00,3.1,2.2816175238738823,288.66852561593976,286.5657509277258,2.9359963908522886,0.0942251172423699,0.0,0.0,385.45643,392.49827,3222.54197,300.37635
2023-06-22 02:00:00,2024-07-17 00:00:00,3.1,2.2816175238738823,288.66852561593976,286.5657509277258,2.9359963908522886,0.0942251172423699,0.0,0.0,395.32177,398.39351,3238.68488,314.52777
2023-06-22 03:00:00,2024-07-17 00:00:00,3.1,2.2816175238738823,288.66852561593976,286.5657509277258,2.9359963908522886,0.0942251172423699,0.0,0.0,403.61505,425.90589,3259.80626,293.25745
2023-06-22 04:00:00,2024-07-17 00:00:00,3.1,2.071041848392684,288.38014116082206,286.609701697688,1.4680622157819978,0.2366519672883616,0.0,0.0,410.86708,395.06053,3272.44662,291.34582
2023-06-22 05:00:00,2024-07-17 00:00:00,3.1,2.071041848392684,288.38014116082206,286.609701697688,1.4680622157819978,0.2366519672883616,0.0,0.0,412.1226,407.94212,3280.97896,308.16344
2023-06-22 06:00:00,2024-07-17 00:00:00,3.1,2.071041848392684,288.38014116082206,286.609701697688,1.4680622157819978,0.2366519672883616,0.0,0.0,414.37462,415.03642,3270.06308,297.84818
2023-06-22 07:00:00,2024-07-17 00:00:00,3.1,1.9215925056655068,288.6124570922673,286.8731058595291,0.0,0.1872970559641844,0.0,0.0,418.92752,402.30858,3318.12454,310.7258
2023-06-22 08:00:00,2024-07-17 00:00:00,3.1,1.9215925056655068,288.6124570922673,286.8731058595291,0.0,0.1872970559641844,0.0,0.0,427.83944,444.78157,3249.76238,308.57349
2023-06-22 09:00:00,2024-07-17 00:00:00,3.1,1.9215925056655068,288.6124570922673,286.8731058595291,0.0,0.1872970559641844,0.0,0.0,428.64362,436.46041,3270.69956,314.31749
2023-06-22 10:00:00,2024-07-17 00:00:00,3.1,1.922620389083208,290.0140055656963,288.06498854064114,16.628840047030305,0.3893470973094639,0.0,0.0,444.79342,426.17854,3286.81872,308.23301
2023-06-22 11:00:00,2024-07-17 00:00:00,3.1,1.922620389083208,290.0140055656963,288.06498854064114,16.628840047030305,0.3893470973094639,0.0,0.0,457.28791,436.21721,3262.39469,322.08557
2023-06-22 12:00:00,2024-07-17 00:00:00,3.1,1.922620389083208,290.0140055656963,288.06498854064114,16.628840047030305,0.3893470973094639,0.0,0.0,465.29614,462.58976,3284.93915,312.027
2023-06-22 13:00:00,2024-07-17 00:00:00,3.1,2.1796540390092467,292.27484803480354,289.58844285651696,177.1337398586256,0.1467393857484643,0.0,0.0,470.39802,472.08667,3289.39259,306.15335
2023-06-22 14:00:00,2024-07-17 00:00:00,3.1,2.1796540390092467,292.27484803480354,289.58844285651696,177.1337398586256,0.1467393857484643,0.0,0.0,482.2935,457.57109,3265.40246,300.91165
2023-06-22 15:00:00,2024-07-17 00:00:00,3.1,2.1796540390092467,292.27484803480354,289.58844285651696,177.1337398586256,0.1467393857484643,0.0,0.0,497.25647,438.78093,3301.98048,285.1168
2023-06-22 16:00:00,2024-07-17 00:00:00,3.1,2.472238117647816,293.9970549394496,290.6873172691425,252.2295337510208,0.4956268190042626,0.0,0.0,515.38826,449.31798,3323.85859,310.60345
2023-06-22 17:00:00,2024-07-17 00:00:00,3.1,2.472238117647816,293.9970549394496,290.6873172691425,252.2295337510208,0.4956268190042626,0.0,0.0,535.45005,439.06751,3311.25194,308.24639
2023-06-22 18:00:00,2024-07-17 00:00:00,3.1,2.472238117647816,293.9970549394496,290.6873172691425,252.2295337510208,0.4956268190042626,0.0,0.0,542.86459,445.87671,3305.9108,302.90343
2023-06-22 19:00:00,2024-07-17 00:00:00,3.1,2.549402987709711,294.270078655741,291.5941398161363,336.158518583088,0.8890134429747631,0.0,0.0,543.53485,446.29287,3313.11542,319.06417
2023-06-22 20:00:00,2024-07-17 00:00:00,3.1,2.549402987709711,294.270078655741,291.5941398161363,336.158518583088,0.8890134429747631,0.0,0.0,547.78487,418.60984,3337.52145,301.32651
2023-06-22 21:00:00,2024-07-17 00:00:00,3.1,2.549402987709711,294.270078655741,291.5941398161363,336.158518583088,0.8890134429747631,0.0,0.0,549.62359,432.78508,3347.77137,307.49153
2023-06-22 22:00:00,2024-07-17 00:00:00,3.1,2.1755645995161768,292.72661521383844,291.484319654149,243.84965107667588,2.218023652952344,0.0,0.0,546.93921,411.96835,3334.68487,320.80797
2023-06-22 23:00:00,2024-07-17 00:00:00,3.1,2.1755645995161768,292.72661521383844,291.484319654149,243.84965107667588,2.218023652952344,0.0,0.0,544.7625,412.14119,3364.48604,331.73243
