UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-18 00:00:00,2024-07-17 00:00:00,3.1,5.380611022972151,276.83966508498514,272.1448999679968,273.2941420067467,0.370468456946553,0.0,0.0,301.29071,40.23779,72.84151,337.95825
2023-04-18 01:00:00,2024-07-17 00:00:00,3.1,3.9853514979185376,275.0394665889811,271.6451490371047,0.0010225334382551,0.0989790785360332,0.0,0.0,308.14844,50.47758,82.16752,300.37635
2023-04-18 02:00:00,2024-07-17 00:00:00,3.1,3.9853514979185376,275.0394665889811,271.6451490371047,0.0010225334382551,0.0989790785360332,0.0,0.0,318.71411,53.85182,74.89771,314.52777
2023-04-18 03:00:00,2024-07-17 00:00:00,3.1,3.9853514979185376,275.0394665889811,271.6451490371047,0.0010225334382551,0.0989790785360332,0.0,0.0,328.18696,88.66795,83.97913,293.25745
2023-04-18 04:00:00,2024-07-17 00:00:00,3.1,3.939061771021573,274.06624517699447,271.07158267006844,0.0004901379726536,0.1750829158562013,0.0,0.0,338.42394,96.82524,98.17894,291.34582
2023-04-18 05:00:00,2024-07-17 00:00:00,3.1,3.939061771021573,274.06624517699447,271.07158267006844,0.0004901379726536,0.1750829158562013,0.0,0.0,343.67659,120.84145,102.27201,308.16344
2023-04-18 06:00:00,2024-07-17 00:00:00,3.1,3.939061771021573,274.06624517699447,271.07158267006844,0.0004901379726536,0.1750829158562013,0.0,0.0,349.85,139.16963,102.89176,297.84818
2023-04-18 07:00:00,2024-07-17 00:00:00,3.1,3.8058783212599256,273.328701118383,270.4871552101652,0.0,0.0712478217102096,0.0,0.0,359.48847,124.84289,109.87433,310.7258
2023-04-18 08:00:00,2024-07-17 00:00:00,3.1,3.8058783212599256,273.328701118383,270.4871552101652,0.0,0.0712478217102096,0.0,0.0,371.86603,150.48972,118.43752,308.57349
2023-04-18 09:00:00,2024-07-17 00:00:00,3.1,3.8058783212599256,273.328701118383,270.4871552101652,0.0,0.0712478217102096,0.0,0.0,376.84224,134.13933,117.37878,314.31749
2023-04-18 10:00:00,2024-07-17 00:00:00,3.1,4.915076589032045,274.77089009508995,270.2833821524372,28.472868673951176,0.1259595148538587,0.0,0.0,397.11787,129.90796,131.2903,308.23301
2023-04-18 11:00:00,2024-07-17 00:00:00,3.1,4.915076589032045,274.77089009508995,270.2833821524372,28.472868673951176,0.1259595148538587,0.0,0.0,411.53714,131.35729,135.55518,322.08557
2023-04-18 12:00:00,2024-07-17 00:00:00,3.1,4.915076589032045,274.77089009508995,270.2833821524372,28.472868673951176,0.1259595148538587,0.0,0.0,424.5133,191.58773,129.28453,312.027
2023-04-18 13:00:00,2024-07-17 00:00:00,3.1,5.643590005765654,278.1841171932169,270.0116738531648,434.264550438224,0.042324136490092,0.0,0.0,433.93499,198.51462,135.36298,306.15335
2023-04-18 14:00:00,2024-07-17 00:00:00,3.1,5.643590005765654,278.1841171932169,270.0116738531648,434.264550438224,0.042324136490092,0.0,0.0,447.76284,167.50399,140.23241,300.91165
2023-04-18 15:00:00,2024-07-17 00:00:00,3.1,5.643590005765654,278.1841171932169,270.0116738531648,434.264550438224,0.042324136490092,0.0,0.0,465.2379,171.35194,147.04665,285.1168
2023-04-18 16:00:00,2024-07-17 00:00:00,3.1,5.610802834634574,281.3138903025169,271.0309535363468,573.4151389975418,0.0682851109459228,0.0,0.0,483.86142,193.49671,153.48292,310.60345
2023-04-18 17:00:00,2024-07-17 00:00:00,3.1,5.610802834634574,281.3138903025169,271.0309535363468,573.4151389975418,0.0682851109459228,0.0,0.0,504.44986,178.01984,145.86654,308.24639
2023-04-18 18:00:00,2024-07-17 00:00:00,3.1,5.610802834634574,281.3138903025169,271.0309535363468,573.4151389975418,0.0682851109459228,0.0,0.0,513.34903,171.88169,158.77114,302.90343
