Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
43704,2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,174.73,0.0,0.0,764.0,7.0,3309.0,217.0,8231.0,3799.0
43705,2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,176.27,0.0,0.0,744.0,7.0,3310.0,210.0,8195.0,3828.0
43706,2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,178.0,0.0,0.0,699.0,0.0,3311.0,219.0,7787.0,3746.0
43707,2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,185.41,0.0,0.0,629.0,6.0,3293.0,209.0,7139.0,3716.0
43708,2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,178.56,0.0,0.0,580.0,7.0,3301.0,214.0,6320.0,3243.0
43709,2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,165.31,0.0,0.0,533.0,0.0,3316.0,219.0,5716.0,2728.0
43710,2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,162.17,0.0,0.0,542.0,7.0,3319.0,215.0,5456.0,2578.0
43711,2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,164.06,0.0,0.0,494.0,7.0,3323.0,212.0,5314.0,2567.0
43712,2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,162.85,0.0,0.0,427.0,7.0,3335.0,208.0,5475.0,2569.0
43713,2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,166.34,0.0,0.0,387.0,7.0,3333.0,213.0,5270.0,2577.0
43714,2023-12-27 10:00:00,2024-07-17 00:00:00,3.1,165.47,0.0,0.0,364.0,7.0,3342.0,213.0,5389.0,2588.0
43715,2023-12-27 11:00:00,2024-07-17 00:00:00,3.1,163.04,0.0,0.0,382.0,7.0,3326.0,216.0,5856.0,2668.0
43716,2023-12-27 12:00:00,2024-07-17 00:00:00,3.1,160.5,0.0,0.0,424.0,7.0,3308.0,210.0,6827.0,2884.0
43717,2023-12-27 13:00:00,2024-07-17 00:00:00,3.1,173.63,0.0,0.0,476.0,6.0,3287.0,218.0,7336.0,3395.0
43718,2023-12-27 14:00:00,2024-07-17 00:00:00,3.1,189.66,0.0,0.0,502.0,0.0,3290.0,225.0,7114.0,3797.0
43719,2023-12-27 15:00:00,2024-07-17 00:00:00,3.1,189.07,0.0,0.0,553.0,7.0,3312.0,239.0,7297.0,3866.0
43720,2023-12-27 16:00:00,2024-07-17 00:00:00,3.1,189.14,0.0,0.0,535.0,7.0,3337.0,232.0,7429.0,3914.0
43721,2023-12-27 17:00:00,2024-07-17 00:00:00,3.1,190.25,0.0,0.0,473.0,7.0,3339.0,241.0,7798.0,4059.0
43722,2023-12-27 18:00:00,2024-07-17 00:00:00,3.1,192.68,0.0,0.0,454.0,7.0,3340.0,234.0,7576.0,4047.0
43723,2023-12-27 19:00:00,2024-07-17 00:00:00,3.1,191.36,0.0,0.0,520.0,0.0,3351.0,248.0,7636.0,4065.0
43724,2023-12-27 20:00:00,2024-07-17 00:00:00,3.1,193.86,0.0,0.0,581.0,0.0,3348.0,240.0,7393.0,4074.0
43725,2023-12-27 21:00:00,2024-07-17 00:00:00,3.1,192.28,0.0,0.0,575.0,7.0,3341.0,228.0,7620.0,4092.0
43726,2023-12-27 22:00:00,2024-07-17 00:00:00,3.1,185.16,0.0,0.0,639.0,0.0,3333.0,227.0,7967.0,4015.0
43727,2023-12-27 23:00:00,2024-07-17 00:00:00,3.1,181.42,0.0,0.0,650.0,7.0,3324.0,221.0,8657.0,4118.0
