UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-08-24 00:00:00,0.0,0.0,0.0,15654.0,0.0,340.0,720.0,0.0,88.0
2023-08-24 01:00:00,0.0,109.0,0.0,14486.0,0.0,332.0,720.0,0.0,88.0
2023-08-24 02:00:00,0.0,365.0,0.0,15337.0,0.0,272.0,720.0,0.0,88.0
2023-08-24 03:00:00,0.0,437.0,0.0,16063.0,0.0,160.0,708.0,0.0,88.0
2023-08-24 04:00:00,0.0,835.0,0.0,17332.0,184.0,104.0,720.0,0.0,88.0
2023-08-24 05:00:00,0.0,1317.0,0.0,18304.0,660.0,88.0,720.0,0.0,88.0
2023-08-24 06:00:00,0.0,1781.0,0.0,18006.0,1788.0,76.0,736.0,0.0,88.0
2023-08-24 07:00:00,0.0,1959.0,0.0,17678.0,3304.0,60.0,736.0,0.0,88.0
2023-08-24 08:00:00,0.0,2082.0,0.0,16617.0,4700.0,68.0,744.0,0.0,88.0
2023-08-24 09:00:00,0.0,2037.0,0.0,16573.0,5632.0,80.0,752.0,0.0,88.0
2023-08-24 10:00:00,0.0,2063.0,0.0,15882.0,6288.0,84.0,752.0,0.0,88.0
2023-08-24 11:00:00,0.0,1888.0,0.0,15503.0,6480.0,88.0,740.0,0.0,88.0
2023-08-24 12:00:00,0.0,1264.0,0.0,15764.0,6196.0,88.0,736.0,0.0,88.0
2023-08-24 13:00:00,0.0,0.0,0.0,17295.0,5484.0,84.0,736.0,0.0,88.0
2023-08-24 14:00:00,0.0,445.0,0.0,16953.0,4328.0,108.0,736.0,0.0,88.0
2023-08-24 15:00:00,0.0,1090.0,0.0,16577.0,2772.0,268.0,736.0,0.0,88.0
2023-08-24 16:00:00,0.0,0.0,0.0,17824.0,1296.0,404.0,736.0,0.0,88.0
2023-08-24 17:00:00,0.0,104.0,0.0,18158.0,352.0,864.0,740.0,0.0,88.0
2023-08-24 18:00:00,0.0,994.0,0.0,17458.0,0.0,1712.0,744.0,0.0,88.0
2023-08-24 19:00:00,0.0,1080.0,0.0,16472.0,0.0,2848.0,736.0,0.0,88.0
2023-08-24 20:00:00,0.0,0.0,0.0,16517.0,0.0,4264.0,736.0,0.0,88.0
2023-08-24 21:00:00,0.0,0.0,0.0,15222.0,0.0,5696.0,736.0,0.0,88.0
2023-08-24 22:00:00,0.0,0.0,0.0,14417.0,0.0,5848.0,720.0,0.0,88.0
2023-08-24 23:00:00,0.0,0.0,0.0,13540.0,0.0,6488.0,720.0,0.0,88.0
