Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
37824,2023-04-26 00:00:00,2024-07-17 00:00:00,3.1,88.09,0.0,3967.0,0.0,16710.0,0.0,9080.0,864.0,0.0,88.0
37825,2023-04-26 01:00:00,2024-07-17 00:00:00,3.1,89.03,0.0,3837.0,0.0,16645.0,0.0,8096.0,864.0,0.0,88.0
37826,2023-04-26 02:00:00,2024-07-17 00:00:00,3.1,90.34,0.0,4064.0,0.0,16446.0,0.0,8916.0,864.0,0.0,88.0
37827,2023-04-26 03:00:00,2024-07-17 00:00:00,3.1,104.9,0.0,5167.0,0.0,16460.0,8.0,8696.0,852.0,0.0,88.0
37828,2023-04-26 04:00:00,2024-07-17 00:00:00,3.1,105.95,0.0,5404.0,0.0,18545.0,220.0,7368.0,848.0,0.0,88.0
37829,2023-04-26 05:00:00,2024-07-17 00:00:00,3.1,109.49,0.0,5486.0,0.0,19496.0,580.0,5476.0,864.0,0.0,88.0
37830,2023-04-26 06:00:00,2024-07-17 00:00:00,3.1,110.84,0.0,5585.0,0.0,19628.0,1400.0,4780.0,876.0,0.0,88.0
37831,2023-04-26 07:00:00,2024-07-17 00:00:00,3.1,102.54,0.0,4881.0,0.0,18848.0,2396.0,4800.0,892.0,0.0,88.0
37832,2023-04-26 08:00:00,2024-07-17 00:00:00,3.1,81.58,0.0,3541.0,0.0,18335.0,3176.0,6540.0,896.0,0.0,88.0
37833,2023-04-26 09:00:00,2024-07-17 00:00:00,3.1,73.3,0.0,3051.0,0.0,18261.0,3684.0,7464.0,912.0,0.0,88.0
37834,2023-04-26 10:00:00,2024-07-17 00:00:00,3.1,70.65,0.0,2714.0,0.0,17848.0,4156.0,6700.0,912.0,0.0,88.0
37835,2023-04-26 11:00:00,2024-07-17 00:00:00,3.1,68.6,0.0,2488.0,0.0,17815.0,4464.0,6100.0,912.0,0.0,88.0
37836,2023-04-26 12:00:00,2024-07-17 00:00:00,3.1,72.04,0.0,2533.0,0.0,17062.0,4404.0,5240.0,916.0,0.0,88.0
37837,2023-04-26 13:00:00,2024-07-17 00:00:00,3.1,74.05,0.0,2545.0,0.0,16930.0,3968.0,4660.0,916.0,0.0,88.0
37838,2023-04-26 14:00:00,2024-07-17 00:00:00,3.1,90.06,0.0,3531.0,0.0,16853.0,3200.0,4248.0,912.0,0.0,88.0
37839,2023-04-26 15:00:00,2024-07-17 00:00:00,3.1,108.02,0.0,4766.0,0.0,17546.0,2120.0,3856.0,896.0,0.0,88.0
37840,2023-04-26 16:00:00,2024-07-17 00:00:00,3.1,117.99,0.0,5382.0,0.0,18657.0,992.0,3048.0,880.0,0.0,88.0
37841,2023-04-26 17:00:00,2024-07-17 00:00:00,3.1,121.65,0.0,5542.0,0.0,19663.0,328.0,2176.0,864.0,0.0,88.0
37842,2023-04-26 18:00:00,2024-07-17 00:00:00,3.1,121.08,0.0,5619.0,0.0,20186.0,4.0,2344.0,864.0,0.0,88.0
37843,2023-04-26 19:00:00,2024-07-17 00:00:00,3.1,121.54,0.0,5650.0,0.0,20010.0,0.0,2468.0,848.0,0.0,88.0
37844,2023-04-26 20:00:00,2024-07-17 00:00:00,3.1,126.73,0.0,5677.0,0.0,19629.0,0.0,1580.0,840.0,0.0,88.0
37845,2023-04-26 21:00:00,2024-07-17 00:00:00,3.1,133.25,0.0,5658.0,0.0,18520.0,0.0,1020.0,824.0,0.0,88.0
37846,2023-04-26 22:00:00,2024-07-17 00:00:00,3.1,145.23,0.0,5820.0,0.0,17068.0,0.0,392.0,784.0,0.0,88.0
37847,2023-04-26 23:00:00,2024-07-17 00:00:00,3.1,140.43,0.0,5080.0,0.0,16141.0,0.0,124.0,784.0,0.0,88.0
