datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-05 00:00:00,3.397293432415682,289.682217299278,288.55077309414435,0.0845491319120674,1.0437317544136366,19.35016,10325.12691,2171.71635,25.50652,1144.84335,10521.05009,3111.74012,2340.0889
2023-08-05 01:00:00,3.397293432415682,289.682217299278,288.55077309414435,0.0845491319120674,1.0437317544136366,19.89047,9870.59761,2167.48659,26.44855,867.58,5290.66999,3600.89001,2707.93909
2023-08-05 02:00:00,3.397293432415682,289.682217299278,288.55077309414435,0.0845491319120674,1.0437317544136366,20.51841,9093.32562,2164.74328,32.18484,787.57482,712.93001,3815.99005,2869.6985
2023-08-05 03:00:00,3.397293432415682,289.682217299278,288.55077309414435,0.0845491319120674,1.0437317544136366,21.62588,7833.56009,2170.36095,15.95833,745.87203,2.59,3888.0601,2923.89657
2023-08-05 04:00:00,3.215895876876109,289.1841592097005,288.1542031628037,0.0845491319120674,1.0437317544136366,23.36565,6688.88784,2198.35669,3.83723,777.8986,0.0,3853.35995,2897.80138
2023-08-05 05:00:00,3.215895876876109,289.1841592097005,288.1542031628037,0.0845491319120674,1.0437317544136366,24.01666,5683.66189,2203.96082,0.0341,797.56803,0.0,3753.3401,2822.58452
2023-08-05 06:00:00,3.215895876876109,289.1841592097005,288.1542031628037,0.0845491319120674,1.0437317544136366,25.26617,5073.75252,2205.2566,0.0,728.34931,0.0,3641.41991,2738.41837
2023-08-05 07:00:00,2.8783239265441773,288.7564066749271,287.70431694613694,0.0422935398161712,1.9486137126599408,25.74311,4688.66542,2209.84233,0.0,703.36058,0.0,3583.88011,2695.14732
2023-08-05 08:00:00,2.8783239265441773,288.7564066749271,287.70431694613694,0.0422935398161712,1.9486137126599408,26.27127,4813.91145,2199.85226,12.84049,779.34596,0.0,3463.74997,2604.80713
2023-08-05 09:00:00,2.8783239265441773,288.7564066749271,287.70431694613694,0.0422935398161712,1.9486137126599408,26.01369,5345.0003,2218.09541,15.73352,837.68571,0.0,3332.59996,2506.17978
2023-08-05 10:00:00,2.9595153879738394,290.2515425813519,288.6416930038427,0.0,2.690387277022812,25.02927,5706.75162,2208.18787,15.69453,851.97503,0.0,3185.71013,2395.71578
2023-08-05 11:00:00,2.9595153879738394,290.2515425813519,288.6416930038427,0.0,2.690387277022812,23.1143,6365.43631,2213.38873,15.04577,846.25935,0.0,2973.14996,2235.86641
2023-08-05 12:00:00,2.9595153879738394,290.2515425813519,288.6416930038427,0.0,2.690387277022812,23.02483,7058.05743,2219.96518,14.47868,857.24453,0.23,2663.50002,2003.00365
2023-08-05 13:00:00,3.671202013794476,293.25942386415744,287.92535060057503,45.09061933979644,3.38481777752696,22.59099,7440.34168,2227.11316,12.67358,809.37621,1477.58999,2239.43,1684.09478
2023-08-05 14:00:00,3.671202013794476,293.25942386415744,287.92535060057503,45.09061933979644,3.38481777752696,22.06991,7935.18336,2231.90261,10.91129,807.14212,6563.43969,1686.57999,1268.34085
2023-08-05 15:00:00,3.671202013794476,293.25942386415744,287.92535060057503,45.09061933979644,3.38481777752696,21.85067,8281.4381,2235.23321,16.34537,862.46268,11149.29997,1146.75002,862.37824
2023-08-05 16:00:00,3.7963238519085873,294.4856034232981,287.4133693239009,506.243497796678,4.086451275691475,21.72906,8244.01881,2238.73872,13.74113,949.49567,12730.73052,772.61001,581.01771
2023-08-05 17:00:00,3.7963238519085873,294.4856034232981,287.4133693239009,506.243497796678,4.086451275691475,23.78043,8214.26198,2242.74184,19.55872,986.03346,13317.88029,552.91001,415.79905
2023-08-05 18:00:00,3.7963238519085873,294.4856034232981,287.4133693239009,506.243497796678,4.086451275691475,23.7318,8475.15981,2243.24365,30.92454,1069.33594,13619.70055,465.87,350.34327
2023-08-05 19:00:00,3.603494588248729,293.9273848650896,287.8392577889131,630.9530722916389,4.574920295607533,21.54102,8592.40383,2258.09116,44.18814,1084.5724,13699.89018,526.73001,396.11118
2023-08-05 20:00:00,3.603494588248729,293.9273848650896,287.8392577889131,630.9530722916389,4.574920295607533,20.70964,8900.88951,2286.00512,43.59929,1257.84938,13682.81014,747.64999,562.24728
2023-08-05 21:00:00,3.603494588248729,293.9273848650896,287.8392577889131,630.9530722916389,4.574920295607533,19.66033,9240.83717,2269.55759,53.55461,1467.45753,13573.18959,1131.48002,850.89491
2023-08-05 22:00:00,2.6185720764577995,290.938199035293,287.7243427590875,542.7902257694545,4.9105734598295445,20.27318,9506.37415,2276.575,66.03796,1498.67838,13206.06035,1709.41004,1285.50949
2023-08-05 23:00:00,2.6185720764577995,290.938199035293,287.7243427590875,542.7902257694545,4.9105734598295445,19.39867,9529.99877,2276.00791,61.09963,1339.51059,12498.75963,2328.80999,1751.31026
2023-08-06 00:00:00,2.6185720764577995,290.938199035293,287.7243427590875,542.7902257694545,4.9105734598295445,19.35016,9083.38869,2322.12955,25.50652,1079.42508,4875.27,2765.54231,1150.96166
2023-08-06 01:00:00,2.397523112991908,289.35437651193536,286.78632468137994,350.0514993504238,5.084320821237961,19.89047,8670.10759,2317.56032,26.44855,813.47384,2353.13928,2727.75447,1152.32943
2023-08-06 02:00:00,2.397523112991908,289.35437651193536,286.78632468137994,350.0514993504238,5.084320821237961,20.51841,7961.09825,2313.7624,32.18484,735.62777,0.0,2720.81963,1158.95883
2023-08-06 03:00:00,2.397523112991908,289.35437651193536,286.78632468137994,350.0514993504238,5.084320821237961,21.62588,6827.36574,2319.07116,15.95833,690.56337,0.0,2589.32664,1151.20894
2023-08-06 04:00:00,2.390565930228284,288.5056811500649,286.12641944223014,0.0522195379947723,5.107349716317392,23.36565,5816.26433,2345.35061,3.83723,713.57639,0.0,2442.17766,1132.35644
2023-08-06 05:00:00,2.390565930228284,288.5056811500649,286.12641944223014,0.0522195379947723,5.107349716317392,24.01666,4971.6418,2349.86638,0.0341,729.35905,207.41645,2327.90606,1139.60757
2023-08-06 06:00:00,2.390565930228284,288.5056811500649,286.12641944223014,0.0522195379947723,5.107349716317392,25.26617,4496.5377,2350.39159,0.0,665.39487,628.91044,2168.20619,1133.09227
2023-08-06 07:00:00,2.6346683643958886,287.9852892304089,285.63822864064616,0.0261037838641303,5.129108885627948,25.74311,4237.75107,2354.91968,0.0,642.96052,855.534,1930.50247,1123.86285
2023-08-06 08:00:00,2.6346683643958886,287.9852892304089,285.63822864064616,0.0261037838641303,5.129108885627948,26.27127,4422.95495,2343.62841,12.84049,712.76439,385.86848,1742.56193,1129.88306
2023-08-06 09:00:00,2.6346683643958886,287.9852892304089,285.63822864064616,0.0261037838641303,5.129108885627948,26.01369,4945.36969,2362.66011,15.73352,765.10163,515.2541,1487.18744,1127.15063
2023-08-06 10:00:00,2.951940216651256,290.37651706436134,286.3582418707328,0.0,5.141163723667827,25.02927,5310.82153,2351.96032,15.69453,777.58609,611.98084,1367.19102,1124.79112
2023-08-06 11:00:00,2.951940216651256,290.37651706436134,286.3582418707328,0.0,5.141163723667827,23.1143,5901.72172,2356.69164,15.04577,775.72564,528.975,1231.52385,1135.09552
2023-08-06 12:00:00,2.951940216651256,290.37651706436134,286.3582418707328,0.0,5.141163723667827,23.02483,6483.6529,2362.51575,14.47868,793.60268,620.84976,1073.52817,1116.46311
2023-08-06 13:00:00,3.531767225331219,293.83129845418165,285.61957801537966,51.51945998824443,5.143840976684169,22.59099,6746.49635,2369.07546,12.67358,753.54956,1239.63439,957.25234,1110.13126
2023-08-06 14:00:00,3.531767225331219,293.83129845418165,285.61957801537966,51.51945998824443,5.143840976684169,22.06991,7104.52713,2373.62497,10.91129,751.98824,2609.41849,831.94278,1095.39028
2023-08-06 15:00:00,3.531767225331219,293.83129845418165,285.61957801537966,51.51945998824443,5.143840976684169,21.85067,7330.25873,2376.23329,16.34537,804.049,4303.34913,682.17733,1103.43538
2023-08-06 16:00:00,3.518904750757592,295.4900494624484,285.21085303526365,557.369278151458,5.184617499175374,21.72906,7246.85952,2379.5124,13.74113,888.74504,6399.2516,569.40253,1091.73147
2023-08-06 17:00:00,3.518904750757592,295.4900494624484,285.21085303526365,557.369278151458,5.184617499175374,23.78043,7210.05465,2383.04007,19.55872,928.27724,8884.50586,490.334,1098.81157
2023-08-06 18:00:00,3.518904750757592,295.4900494624484,285.21085303526365,557.369278151458,5.184617499175374,23.7318,7449.44743,2383.31376,30.92454,1014.76037,11372.30067,494.73155,1077.49679
2023-08-06 19:00:00,3.2978038019039806,295.4457494873692,286.1134038524855,697.744695004018,5.270162483909951,21.54102,7582.32337,2398.34333,44.18814,1030.81152,12805.52078,535.24773,1082.52814
2023-08-06 20:00:00,3.2978038019039806,295.4457494873692,286.1134038524855,697.744695004018,5.270162483909951,20.70964,7899.27479,2427.14364,43.59929,1197.89762,12748.88397,469.84008,1081.42662
2023-08-06 21:00:00,3.2978038019039806,295.4457494873692,286.1134038524855,697.744695004018,5.270162483909951,19.66033,8238.1508,2410.08714,53.55461,1402.60135,11768.4873,502.49048,1082.39063
2023-08-06 22:00:00,2.772768676394973,291.4825325470024,287.08678997955576,657.6491250277313,5.327783170101968,20.27318,8485.72838,2417.65834,66.03796,1428.71434,9720.58721,525.68078,1081.46746
2023-08-06 23:00:00,2.772768676394973,291.4825325470024,287.08678997955576,657.6491250277313,5.327783170101968,19.39867,8504.8478,2416.56333,61.09963,1274.72288,7347.96335,559.90668,1080.91576
2023-08-07 00:00:00,2.772768676394973,291.4825325470024,287.08678997955576,657.6491250277313,5.327783170101968,19.35016,8060.52985,2446.27093,25.50652,1040.02086,2955.87277,571.88385,1025.07391
2023-08-07 01:00:00,2.5128538438364068,289.74538560575627,286.3392477491666,426.4811774654786,5.344781010886591,19.89047,7673.39016,2441.42186,26.44855,780.88339,1402.01777,545.62294,1024.82863
2023-08-07 02:00:00,2.5128538438364068,289.74538560575627,286.3392477491666,426.4811774654786,5.344781010886591,20.51841,7016.679,2436.75385,32.18484,704.33788,0.0,562.74493,1030.32544
2023-08-07 03:00:00,2.5128538438364068,289.74538560575627,286.3392477491666,426.4811774654786,5.344781010886591,21.62588,5981.84971,2441.80763,15.95833,657.2487,0.0,516.98065,1025.72316
2023-08-07 04:00:00,2.1997462164738235,289.1689390392995,286.1253626494654,0.0553608823704897,5.345365771031348,23.36565,5072.28923,2466.67035,3.83723,674.83239,0.0,477.15324,1011.04588
2023-08-07 05:00:00,2.1997462164738235,289.1689390392995,286.1253626494654,0.0553608823704897,5.345365771031348,24.01666,4347.07262,2470.28769,0.0341,688.27385,259.80696,447.41469,1015.30489
2023-08-07 06:00:00,2.1997462164738235,289.1689390392995,286.1253626494654,0.0553608823704897,5.345365771031348,25.26617,3961.65389,2470.17684,0.0,627.47468,461.91423,405.11104,1009.88554
2023-08-07 07:00:00,1.915278023575869,288.9831639394717,286.1298342851844,0.0276692733239936,5.351351885781588,25.74311,3781.24987,2474.65738,0.0,606.5789,487.32465,353.44375,1004.39828
2023-08-07 08:00:00,1.915278023575869,288.9831639394717,286.1298342851844,0.0276692733239936,5.351351885781588,26.27127,3997.46851,2462.2918,12.84049,672.65951,36.77547,316.59393,1009.00688
2023-08-07 09:00:00,1.915278023575869,288.9831639394717,286.1298342851844,0.0276692733239936,5.351351885781588,26.01369,4512.7259,2481.97484,15.73352,721.38107,209.49231,260.60647,1007.31782
2023-08-07 10:00:00,1.7449238077413889,291.0048484642307,287.3267503372464,0.0,5.4181582323839645,25.02927,4894.27758,2470.62125,15.69453,732.77836,396.57436,246.01543,1007.41027
2023-08-07 11:00:00,1.7449238077413889,291.0048484642307,287.3267503372464,0.0,5.4181582323839645,23.1143,5457.93447,2474.96531,15.04577,733.2402,427.88508,221.28176,1015.86047
2023-08-07 12:00:00,1.7449238077413889,291.0048484642307,287.3267503372464,0.0,5.4181582323839645,23.02483,5983.4516,2480.16814,14.47868,755.26842,529.57858,188.62021,1000.0041
2023-08-07 13:00:00,2.595621382902105,293.31067420366765,287.99210875608185,38.617022272792966,5.626833754964077,22.59099,6187.01674,2486.24205,12.67358,719.92271,1070.08477,176.27712,993.39778
2023-08-07 14:00:00,2.595621382902105,293.31067420366765,287.99210875608185,38.617022272792966,5.626833754964077,22.06991,6477.70395,2490.59399,10.91129,718.76674,2265.75779,165.75453,979.71037
2023-08-07 15:00:00,2.595621382902105,293.31067420366765,287.99210875608185,38.617022272792966,5.626833754964077,21.85067,6652.31229,2492.60615,16.34537,768.86386,3593.38547,149.95839,990.19568
2023-08-07 16:00:00,3.3055830842416363,293.7148260529761,288.5642881858747,363.2844302294478,5.854610689670854,21.72906,6561.8269,2495.69828,13.74113,852.1524,5068.92474,145.83568,981.46613
2023-08-07 17:00:00,3.3055830842416363,293.7148260529761,288.5642881858747,363.2844302294478,5.854610689670854,23.78043,6529.02257,2498.83328,19.55872,893.48807,6696.39258,138.45406,986.7968
2023-08-07 18:00:00,3.3055830842416363,293.7148260529761,288.5642881858747,363.2844302294478,5.854610689670854,23.7318,6744.54375,2498.91901,30.92454,981.88724,8245.82199,149.85551,968.72852
2023-08-07 19:00:00,3.4373266765088344,292.96354015684693,289.4620263321901,408.39561249447496,6.260313597552026,21.54102,6868.01672,2514.09885,44.18814,998.42892,9028.66811,176.93159,974.64928
2023-08-07 20:00:00,3.4373266765088344,292.96354015684693,289.4620263321901,408.39561249447496,6.260313597552026,20.70964,7167.05526,2543.63056,43.59929,1161.78613,8760.89737,187.04785,971.89233
2023-08-07 21:00:00,3.4373266765088344,292.96354015684693,289.4620263321901,408.39561249447496,6.260313597552026,19.66033,7483.90621,2526.07127,53.55461,1363.53571,7842.34674,219.43063,972.20897
2023-08-07 22:00:00,3.5018328856588306,291.52489665036524,289.48433015556293,265.6302313085753,6.9021202558956,20.27318,7700.76508,2534.09968,66.03796,1386.57221,6209.4657,244.23292,973.55043
2023-08-07 23:00:00,3.5018328856588306,291.52489665036524,289.48433015556293,265.6302313085753,6.9021202558956,19.39867,7698.22318,2532.56914,61.09963,1235.69848,4446.15109,266.82176,972.93758
2023-08-08 00:00:00,3.5018328856588306,291.52489665036524,289.48433015556293,265.6302313085753,6.9021202558956,19.35016,7356.74526,2563.85261,25.50652,1035.22925,1792.58084,278.59338,927.27671
2023-08-08 01:00:00,3.886801460554202,291.1920325419724,289.616131959193,164.7625723387968,7.444858705926194,19.89047,6983.94072,2558.73773,26.44855,776.92032,842.81001,284.03868,926.77029
2023-08-08 02:00:00,3.886801460554202,291.1920325419724,289.616131959193,164.7625723387968,7.444858705926194,20.51841,6360.43761,2553.24569,32.18484,700.53302,0.0,311.08576,931.71718
2023-08-08 03:00:00,3.886801460554202,291.1920325419724,289.616131959193,164.7625723387968,7.444858705926194,21.62588,5391.16534,2558.05782,15.95833,653.19761,0.0,316.12351,928.73071
2023-08-08 04:00:00,4.132140314385835,291.1274207806075,289.8771551524832,0.0048450746981569,8.214184706153716,23.36565,4549.0582,2581.57893,3.83723,670.12111,0.0,326.23219,916.461
2023-08-08 05:00:00,4.132140314385835,291.1274207806075,289.8771551524832,0.0048450746981569,8.214184706153716,24.01666,3903.70678,2584.34564,0.0341,683.27786,207.45682,332.94267,920.16986
2023-08-08 06:00:00,4.132140314385835,291.1274207806075,289.8771551524832,0.0048450746981569,8.214184706153716,25.26617,3576.8089,2583.63198,0.0,622.86357,310.16553,334.78655,916.24925
2023-08-08 07:00:00,4.4683629152585,291.0886366422595,290.12650127163613,0.0021880875105532,9.41903847650373,25.74311,3446.84418,2588.06793,0.0,602.1549,284.49559,329.05191,911.8504
2023-08-08 08:00:00,4.4683629152585,291.0886366422595,290.12650127163613,0.0021880875105532,9.41903847650373,26.27127,3682.87899,2574.68519,12.84049,667.78268,0.0,327.07366,916.61211
2023-08-08 09:00:00,4.4683629152585,291.0886366422595,290.12650127163613,0.0021880875105532,9.41903847650373,26.01369,4195.62937,2594.9841,15.73352,716.06471,89.7752,307.80095,914.9595
2023-08-08 10:00:00,4.634525931079221,291.4591490908643,290.4893639815865,0.0,11.156144757573191,25.02927,4592.6911,2583.01168,15.69453,727.32979,249.03498,303.20378,915.86369
2023-08-08 11:00:00,4.634525931079221,291.4591490908643,290.4893639815865,0.0,11.156144757573191,23.1143,5144.53196,2586.98869,15.04577,728.07397,297.87629,294.21521,923.03824
2023-08-08 12:00:00,4.634525931079221,291.4591490908643,290.4893639815865,0.0,11.156144757573191,23.02483,5638.19686,2591.60324,14.47868,750.60699,375.95746,272.45906,910.16323
2023-08-08 13:00:00,4.969185731490258,292.2918103552696,291.0169639902117,18.795119267773984,12.962264972599986,22.59099,5807.54417,2597.21747,12.67358,715.83371,762.84373,253.22991,904.58018
2023-08-08 14:00:00,4.969185731490258,292.2918103552696,291.0169639902117,18.795119267773984,12.962264972599986,22.06991,6059.85207,2601.3817,10.91129,714.72698,1619.07346,230.39162,892.90735
2023-08-08 15:00:00,4.969185731490258,292.2918103552696,291.0169639902117,18.795119267773984,12.962264972599986,21.85067,6208.27992,2602.82923,16.34537,764.58535,2533.04089,203.84863,902.43919
2023-08-08 16:00:00,5.166314556696778,293.08752014954206,291.48172264682034,209.0145360184283,14.81167278132916,21.72906,6118.73967,2605.74449,13.74113,847.7028,3502.17121,180.87892,895.15865
2023-08-08 17:00:00,5.166314556696778,293.08752014954206,291.48172264682034,209.0145360184283,14.81167278132916,23.78043,6091.0666,2608.50775,19.55872,889.25774,4532.46087,150.19841,899.98529
2023-08-08 18:00:00,5.166314556696778,293.08752014954206,291.48172264682034,209.0145360184283,14.81167278132916,23.7318,6289.68654,2608.41537,30.92454,977.88986,5486.67043,128.35944,885.09159
2023-08-08 19:00:00,5.085025589077121,293.15699136400565,291.64923368611824,287.72971905201604,16.751233706954146,21.54102,6402.90258,2623.73711,44.18814,994.4912,5929.58748,111.01644,890.69361
2023-08-08 20:00:00,5.085025589077121,293.15699136400565,291.64923368611824,287.72971905201604,16.751233706954146,20.70964,6685.74406,2653.96179,43.59929,1157.39497,5682.96047,90.80183,888.752
2023-08-08 21:00:00,5.085025589077121,293.15699136400565,291.64923368611824,287.72971905201604,16.751233706954146,19.66033,6984.0784,2635.9268,53.55461,1358.78526,5010.08988,80.62855,888.77775
2023-08-08 22:00:00,5.00610775086761,292.153934959528,291.15061616869514,340.85666697166414,19.42221840923588,20.27318,7176.74753,2644.3878,66.03796,1381.44755,3880.17102,73.30339,889.70879
2023-08-08 23:00:00,5.00610775086761,292.153934959528,291.15061616869514,340.85666697166414,19.42221840923588,19.39867,7154.66619,2642.44462,61.09963,1230.95317,2695.03278,73.20552,889.33977
