UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-19 00:00:00,2023-08-20 22:01:18,3.0,1.0,8520.0,3300.0,5.0,1299.0,10.0,648.0,647.0
2023-08-19 01:00:00,2023-08-20 22:01:18,3.0,1.0,8120.0,3299.0,5.0,1123.0,2.0,600.0,622.0
2023-08-19 02:00:00,2023-08-20 22:01:18,3.0,1.0,7261.0,3298.0,4.0,1054.0,0.0,501.0,623.0
2023-08-19 03:00:00,2023-08-20 22:01:18,3.0,0.0,6132.0,3282.0,3.0,891.0,0.0,452.0,628.0
2023-08-19 04:00:00,2023-08-20 22:01:18,3.0,0.0,5547.0,3313.0,3.0,821.0,0.0,385.0,618.0
2023-08-19 05:00:00,2023-08-20 22:01:18,3.0,0.0,5282.0,3310.0,0.0,818.0,0.0,326.0,627.0
2023-08-19 06:00:00,2023-08-20 22:01:18,3.0,1.0,4686.0,3315.0,0.0,820.0,0.0,274.0,633.0
2023-08-19 07:00:00,2023-08-20 22:01:18,3.0,0.0,4472.0,3311.0,0.0,778.0,0.0,280.0,630.0
2023-08-19 08:00:00,2023-08-20 22:01:18,3.0,0.0,4375.0,3328.0,0.0,779.0,0.0,261.0,637.0
2023-08-19 09:00:00,2023-08-20 22:01:18,3.0,0.0,4369.0,3323.0,0.0,803.0,0.0,263.0,634.0
2023-08-19 10:00:00,2023-08-20 22:01:18,3.0,0.0,4645.0,3329.0,0.0,809.0,0.0,275.0,635.0
2023-08-19 11:00:00,2023-08-20 22:01:18,3.0,0.0,4498.0,3324.0,0.0,817.0,12.0,307.0,631.0
2023-08-19 12:00:00,2023-08-20 22:01:18,3.0,0.0,4483.0,3313.0,0.0,838.0,99.0,277.0,628.0
2023-08-19 13:00:00,2023-08-20 22:01:18,3.0,0.0,4719.0,3324.0,0.0,862.0,227.0,239.0,633.0
2023-08-19 14:00:00,2023-08-20 22:01:18,3.0,0.0,4953.0,3328.0,0.0,881.0,285.0,212.0,636.0
2023-08-19 15:00:00,2023-08-20 22:01:18,3.0,0.0,5375.0,3320.0,0.0,963.0,288.0,177.0,637.0
2023-08-19 16:00:00,2023-08-20 22:01:18,3.0,0.0,5416.0,3320.0,0.0,1034.0,329.0,183.0,635.0
2023-08-19 17:00:00,2023-08-20 22:01:18,3.0,0.0,5188.0,3316.0,0.0,1034.0,302.0,205.0,639.0
2023-08-19 18:00:00,2023-08-20 22:01:18,3.0,0.0,5282.0,3325.0,0.0,964.0,270.0,236.0,640.0
2023-08-19 19:00:00,2023-08-20 22:01:18,3.0,0.0,5826.0,3333.0,0.0,958.0,224.0,240.0,638.0
2023-08-19 20:00:00,2023-08-20 22:01:18,3.0,0.0,6333.0,3320.0,0.0,1086.0,212.0,305.0,644.0
2023-08-19 21:00:00,2023-08-20 22:01:18,3.0,0.0,6829.0,3326.0,0.0,1096.0,144.0,362.0,634.0
2023-08-19 22:00:00,2023-08-20 22:01:18,3.0,0.0,7061.0,3315.0,0.0,1196.0,86.0,398.0,639.0
2023-08-19 23:00:00,2023-08-20 22:01:18,3.0,0.0,7265.0,3316.0,3.0,1208.0,51.0,385.0,642.0
