datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-25 00:00:00,2023-08-25 21:23:44,3.0,3.628029607203799,289.6410663998644,286.1475694163204,0.0,0.3458219808578727,19.35016,6655.61095,2750.45921,25.50652,1170.43403,8489.13979,1462.11002,1099.53508
2023-08-25 01:00:00,2023-08-25 21:23:44,3.0,3.628029607203799,289.6410663998644,286.1475694163204,0.0,0.3458219808578727,19.89047,6512.7539,2744.92357,26.44855,1010.57316,3319.49997,1565.56998,1177.33897
2023-08-25 02:00:00,2023-08-25 21:23:44,3.0,3.628029607203799,289.6410663998644,286.1475694163204,0.0,0.3458219808578727,20.51841,6118.13222,2738.12344,32.18484,872.02193,242.15001,1576.66999,1185.6864
2023-08-25 03:00:00,2023-08-25 21:23:44,3.0,3.628029607203799,289.6410663998644,286.1475694163204,0.0,0.3458219808578727,21.62588,5368.47841,2742.55225,15.95833,730.57753,0.0,1589.20007,1195.10926
2023-08-25 04:00:00,2023-08-25 21:23:44,3.0,3.9283844051388255,289.2770399132744,286.4528529292895,0.0,0.3458219808578727,23.36565,4684.34534,2763.94345,3.83723,647.7075,0.0,1609.07999,1210.05934
2023-08-25 05:00:00,2023-08-25 21:23:44,3.0,3.9283844051388255,289.2770399132744,286.4528529292895,0.0,0.3458219808578727,24.01666,4129.45884,2765.36019,0.0341,633.51041,0.0,1633.92999,1228.74703
2023-08-25 06:00:00,2023-08-25 21:23:44,3.0,3.9283844051388255,289.2770399132744,286.4528529292895,0.0,0.3458219808578727,25.26617,3822.2904,2763.69046,0.0,599.73635,0.0,1591.74998,1197.02684
2023-08-25 07:00:00,2023-08-25 21:23:44,3.0,4.2176668247282905,289.0190084171237,286.8041298784094,0.0,0.9774918697377082,25.74311,3665.03169,2768.05497,0.0,592.19967,0.0,1520.34995,1143.33263
2023-08-25 08:00:00,2023-08-25 21:23:44,3.0,4.2176668247282905,289.0190084171237,286.8041298784094,0.0,0.9774918697377082,26.27127,3774.63766,2753.05742,12.84049,621.65063,0.0,1396.63005,1050.29288
2023-08-25 09:00:00,2023-08-25 21:23:44,3.0,4.2176668247282905,289.0190084171237,286.8041298784094,0.0,0.9774918697377082,26.01369,4060.60595,2774.33507,15.73352,623.02464,0.0,1333.16,1002.56216
2023-08-25 10:00:00,2023-08-25 21:23:44,3.0,4.601020377967037,289.38735229334634,287.3533414182442,0.0,1.8268557255016336,25.02927,4266.54044,2761.37973,15.69453,613.68574,0.0,1324.66006,996.17005
2023-08-25 11:00:00,2023-08-25 21:23:44,3.0,4.601020377967037,289.38735229334634,287.3533414182442,0.0,1.8268557255016336,23.1143,4611.7547,2764.77438,15.04577,635.71576,0.0,1312.24997,986.83742
2023-08-25 12:00:00,2023-08-25 21:23:44,3.0,4.601020377967037,289.38735229334634,287.3533414182442,0.0,1.8268557255016336,23.02483,4972.06832,2768.45553,14.47868,712.71117,0.0,1252.63001,942.00205
2023-08-25 13:00:00,2023-08-25 21:23:44,3.0,5.101279746689712,289.8260930950719,287.8625095464652,9.99046471022664,3.237948815340151,22.59099,5110.20388,2773.34008,12.67358,742.44048,780.47,1147.66,863.06257
2023-08-25 14:00:00,2023-08-25 21:23:44,3.0,5.101279746689712,289.8260930950719,287.8625095464652,9.99046471022664,3.237948815340151,22.06991,5296.14684,2777.20623,10.91129,753.66937,5130.36995,1036.90002,779.76891
2023-08-25 15:00:00,2023-08-25 21:23:44,3.0,5.101279746689712,289.8260930950719,287.8625095464652,9.99046471022664,3.237948815340151,21.85067,5338.05087,2777.75805,16.34537,771.92437,10385.75014,913.02,686.60874
2023-08-25 16:00:00,2023-08-25 21:23:44,3.0,5.222067383915256,290.0363511936,288.41825861050563,94.71727203791392,4.794645326610687,21.72906,5191.51236,2780.39222,13.74113,792.85271,12662.89041,752.04001,565.54867
2023-08-25 17:00:00,2023-08-25 21:23:44,3.0,5.222067383915256,290.0363511936,288.41825861050563,94.71727203791392,4.794645326610687,23.78043,5102.00652,2782.56573,19.55872,775.97172,13361.3396,591.78999,445.03755
2023-08-25 18:00:00,2023-08-25 21:23:44,3.0,5.222067383915256,290.0363511936,288.41825861050563,94.71727203791392,4.794645326610687,23.7318,5231.55682,2782.19006,30.92454,801.22658,13639.27935,468.56999,352.37372
2023-08-25 19:00:00,2023-08-25 21:23:44,3.0,5.076143115715895,290.2832199484793,288.9021210219512,104.10211293479992,6.094603516936147,21.54102,5337.1169,2797.73818,44.18814,789.87306,13715.16998,393.20999,295.70154
2023-08-25 20:00:00,2023-08-25 21:23:44,3.0,5.076143115715895,290.2832199484793,288.9021210219512,104.10211293479992,6.094603516936147,20.70964,5573.34358,2829.06206,43.59929,884.9216,13639.77021,378.00999,284.27084
2023-08-25 21:00:00,2023-08-25 21:23:44,3.0,5.076143115715895,290.2832199484793,288.9021210219512,104.10211293479992,6.094603516936147,19.66033,5834.19117,2810.27178,53.55461,1050.67641,13475.62055,422.39998,317.65298
2023-08-25 22:00:00,2023-08-25 21:23:44,3.0,4.962440857066552,290.2440155623823,289.2065006043781,82.43517280561987,7.299830280897151,20.27318,6036.62932,2819.41959,66.03796,1167.59342,13078.29984,528.76999,397.64528
2023-08-25 23:00:00,2023-08-25 21:23:44,3.0,4.962440857066552,290.2440155623823,289.2065006043781,82.43517280561987,7.299830280897151,19.39867,6143.88757,2816.82187,61.09963,1221.86683,12193.84997,676.87998,509.02687
2023-08-26 00:00:00,2023-08-25 21:23:44,3.0,4.962440857066552,290.2440155623823,289.2065006043781,82.43517280561987,7.299830280897151,19.35016,6175.34164,2875.72689,25.50652,1010.0841,4671.79046,723.05656,507.3898
2023-08-26 01:00:00,2023-08-25 21:23:44,3.0,4.849392054438901,290.27067226900715,289.3757528606065,49.75762478406416,8.607361492986225,19.89047,5990.13358,2869.90845,26.44855,756.12329,2257.01701,732.37106,505.76217
2023-08-26 02:00:00,2023-08-25 21:23:44,3.0,4.849392054438901,290.27067226900715,289.3757528606065,49.75762478406416,8.607361492986225,20.51841,5567.09928,2862.23033,32.18484,680.56584,0.0,755.4968,508.34781
2023-08-26 03:00:00,2023-08-25 21:23:44,3.0,4.849392054438901,290.27067226900715,289.3757528606065,49.75762478406416,8.607361492986225,21.62588,4824.06513,2866.40196,15.95833,631.93834,0.0,750.0808,512.299
2023-08-26 04:00:00,2023-08-25 21:23:44,3.0,4.669045821124119,290.3147489527328,289.4653620284909,0.0,9.820813857890176,23.36565,4170.11727,2886.36362,3.83723,645.39728,0.0,744.35804,510.36605
