,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-28 00:00:00,2023-08-30 02:35:36,3.0,341.81,0.0,9391.0,3310.0,3.0,1529.0,9.0,39.0,560.0
1,2023-08-28 01:00:00,2023-08-30 02:35:36,3.0,345.57,0.0,9187.0,3313.0,3.0,1258.0,5.0,44.0,559.0
2,2023-08-28 02:00:00,2023-08-30 02:35:36,3.0,341.11,0.0,9017.0,3308.0,3.0,1400.0,3.0,34.0,561.0
3,2023-08-28 03:00:00,2023-08-30 02:35:36,3.0,333.17,0.0,8072.0,3306.0,3.0,1290.0,3.0,13.0,542.0
4,2023-08-28 04:00:00,2023-08-30 02:35:36,3.0,327.47,0.0,7138.0,3300.0,0.0,1053.0,0.0,7.0,544.0
5,2023-08-28 05:00:00,2023-08-30 02:35:36,3.0,329.88,0.0,6654.0,3310.0,0.0,700.0,0.0,6.0,548.0
6,2023-08-28 06:00:00,2023-08-30 02:35:36,3.0,327.47,0.0,6402.0,3297.0,0.0,673.0,0.0,8.0,554.0
7,2023-08-28 07:00:00,2023-08-30 02:35:36,3.0,316.73,0.0,5736.0,3310.0,0.0,663.0,0.0,5.0,549.0
8,2023-08-28 08:00:00,2023-08-30 02:35:36,3.0,315.0,0.0,5641.0,3322.0,0.0,652.0,0.0,1.0,544.0
9,2023-08-28 09:00:00,2023-08-30 02:35:36,3.0,315.04,0.0,5662.0,3322.0,0.0,665.0,0.0,2.0,546.0
10,2023-08-28 10:00:00,2023-08-30 02:35:36,3.0,310.9,0.0,5692.0,3315.0,0.0,852.0,0.0,8.0,561.0
11,2023-08-28 11:00:00,2023-08-30 02:35:36,3.0,319.58,0.0,6372.0,3325.0,0.0,914.0,7.0,11.0,558.0
12,2023-08-28 12:00:00,2023-08-30 02:35:36,3.0,321.19,0.0,6469.0,3314.0,0.0,854.0,56.0,11.0,542.0
13,2023-08-28 13:00:00,2023-08-30 02:35:36,3.0,318.29,0.0,6840.0,3329.0,0.0,1089.0,140.0,11.0,543.0
14,2023-08-28 14:00:00,2023-08-30 02:35:36,3.0,320.65,0.0,6846.0,3317.0,0.0,931.0,239.0,2.0,546.0
15,2023-08-28 15:00:00,2023-08-30 02:35:36,3.0,317.3,0.0,6691.0,3311.0,15.0,889.0,335.0,3.0,531.0
16,2023-08-28 16:00:00,2023-08-30 02:35:36,3.0,323.83,0.0,7015.0,3319.0,33.0,792.0,351.0,7.0,521.0
17,2023-08-28 17:00:00,2023-08-30 02:35:36,3.0,323.03,0.0,7178.0,3325.0,1.0,866.0,344.0,16.0,517.0
18,2023-08-28 18:00:00,2023-08-30 02:35:36,3.0,325.04,0.0,7426.0,3321.0,0.0,925.0,348.0,32.0,535.0
19,2023-08-28 19:00:00,2023-08-30 02:35:36,3.0,326.94,0.0,7749.0,3319.0,0.0,993.0,348.0,74.0,547.0
20,2023-08-28 20:00:00,2023-08-30 02:35:36,3.0,313.82,0.0,7717.0,3322.0,0.0,1563.0,287.0,136.0,555.0
21,2023-08-28 21:00:00,2023-08-30 02:35:36,3.0,311.04,0.0,7958.0,3319.0,0.0,1902.0,188.0,172.0,555.0
22,2023-08-28 22:00:00,2023-08-30 02:35:36,3.0,315.01,0.0,8028.0,3311.0,0.0,1816.0,109.0,196.0,561.0
23,2023-08-28 23:00:00,2023-08-30 02:35:36,3.0,314.02,0.0,8019.0,3300.0,2.0,1871.0,38.0,269.0,568.0
