Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41328,2023-09-19 00:00:00,2024-07-17 00:00:00,3.1,109.04,670.0,2837.0,0.0,7.0,0.0,3253.0,443.0,484.0
41329,2023-09-19 01:00:00,2024-07-17 00:00:00,3.1,110.76,660.0,2837.0,0.0,5.0,0.0,3126.0,438.0,492.0
41330,2023-09-19 02:00:00,2024-07-17 00:00:00,3.1,109.77,640.0,2839.0,0.0,4.0,0.0,3158.0,452.0,495.0
41331,2023-09-19 03:00:00,2024-07-17 00:00:00,3.1,109.91,642.0,2841.0,0.0,4.0,0.0,3132.0,449.0,492.0
41332,2023-09-19 04:00:00,2024-07-17 00:00:00,3.1,118.34,701.0,2842.0,0.0,3.0,0.0,3335.0,451.0,601.0
41333,2023-09-19 05:00:00,2024-07-17 00:00:00,3.1,135.94,794.0,2842.0,0.0,3.0,25.0,3344.0,434.0,799.0
41334,2023-09-19 06:00:00,2024-07-17 00:00:00,3.1,134.25,806.0,2841.0,0.0,3.0,430.0,3366.0,418.0,838.0
41335,2023-09-19 07:00:00,2024-07-17 00:00:00,3.1,123.12,801.0,2839.0,0.0,3.0,1343.0,3337.0,412.0,792.0
41336,2023-09-19 08:00:00,2024-07-17 00:00:00,3.1,111.97,711.0,2836.0,0.0,3.0,2290.0,3064.0,421.0,728.0
41337,2023-09-19 09:00:00,2024-07-17 00:00:00,3.1,109.63,718.0,2833.0,0.0,4.0,2987.0,2867.0,414.0,728.0
41338,2023-09-19 10:00:00,2024-07-17 00:00:00,3.1,102.85,701.0,2832.0,0.0,5.0,3834.0,2718.0,430.0,675.0
41339,2023-09-19 11:00:00,2024-07-17 00:00:00,3.1,94.71,642.0,2831.0,0.0,5.0,3467.0,3010.0,439.0,571.0
41340,2023-09-19 12:00:00,2024-07-17 00:00:00,3.1,94.09,657.0,2832.0,3.0,5.0,2227.0,3748.0,444.0,547.0
41341,2023-09-19 13:00:00,2024-07-17 00:00:00,3.1,97.4,642.0,2831.0,0.0,5.0,1430.0,3749.0,447.0,547.0
41342,2023-09-19 14:00:00,2024-07-17 00:00:00,3.1,109.74,712.0,2832.0,0.0,5.0,1005.0,3539.0,453.0,621.0
41343,2023-09-19 15:00:00,2024-07-17 00:00:00,3.1,118.34,764.0,2836.0,0.0,5.0,526.0,3577.0,446.0,672.0
41344,2023-09-19 16:00:00,2024-07-17 00:00:00,3.1,124.98,833.0,2839.0,0.0,5.0,187.0,3857.0,451.0,738.0
41345,2023-09-19 17:00:00,2024-07-17 00:00:00,3.1,134.17,827.0,2840.0,0.0,3.0,14.0,3659.0,457.0,815.0
41346,2023-09-19 18:00:00,2024-07-17 00:00:00,3.1,138.04,902.0,2841.0,0.0,2.0,0.0,3569.0,480.0,801.0
41347,2023-09-19 19:00:00,2024-07-17 00:00:00,3.1,133.45,827.0,2839.0,0.0,3.0,0.0,3592.0,487.0,782.0
41348,2023-09-19 20:00:00,2024-07-17 00:00:00,3.1,126.43,769.0,2836.0,0.0,5.0,0.0,3513.0,461.0,703.0
41349,2023-09-19 21:00:00,2024-07-17 00:00:00,3.1,123.71,852.0,2834.0,0.0,5.0,0.0,3455.0,452.0,601.0
41350,2023-09-19 22:00:00,2024-07-17 00:00:00,3.1,104.36,628.0,2833.0,0.0,5.0,0.0,3491.0,448.0,486.0
41351,2023-09-19 23:00:00,2024-07-17 00:00:00,3.1,99.73,509.0,2831.0,0.0,5.0,0.0,3316.0,445.0,477.0
