UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-01-08 00:00:00,930.0,4898.0,0.0,49.0,0.0,2918.0,308.0,660.0
2023-01-08 01:00:00,825.0,4936.0,0.0,49.0,0.0,3121.0,306.0,590.0
2023-01-08 02:00:00,805.0,4940.0,0.0,50.0,0.0,3114.0,304.0,481.0
2023-01-08 03:00:00,775.0,4940.0,0.0,51.0,0.0,3209.0,314.0,483.0
2023-01-08 04:00:00,801.0,4941.0,0.0,51.0,0.0,3292.0,312.0,501.0
2023-01-08 05:00:00,807.0,4945.0,0.0,51.0,0.0,3229.0,310.0,529.0
2023-01-08 06:00:00,818.0,4945.0,0.0,51.0,0.0,3228.0,308.0,634.0
2023-01-08 07:00:00,829.0,4944.0,0.0,51.0,0.0,3345.0,310.0,613.0
2023-01-08 08:00:00,849.0,4945.0,0.0,50.0,149.0,3333.0,307.0,655.0
2023-01-08 09:00:00,839.0,4942.0,0.0,50.0,584.0,3405.0,310.0,680.0
2023-01-08 10:00:00,843.0,4942.0,0.0,50.0,1361.0,3381.0,305.0,592.0
2023-01-08 11:00:00,838.0,4939.0,0.0,50.0,1707.0,3547.0,307.0,569.0
2023-01-08 12:00:00,831.0,4936.0,0.0,49.0,1332.0,3742.0,297.0,570.0
2023-01-08 13:00:00,896.0,4937.0,0.0,49.0,953.0,3687.0,308.0,576.0
2023-01-08 14:00:00,861.0,4938.0,0.0,49.0,399.0,3551.0,304.0,619.0
2023-01-08 15:00:00,855.0,4939.0,0.0,49.0,62.0,3740.0,294.0,626.0
2023-01-08 16:00:00,919.0,4939.0,0.0,50.0,0.0,3842.0,297.0,639.0
2023-01-08 17:00:00,940.0,4939.0,0.0,50.0,0.0,3876.0,295.0,716.0
2023-01-08 18:00:00,927.0,4939.0,0.0,49.0,0.0,3838.0,296.0,641.0
2023-01-08 19:00:00,923.0,4936.0,0.0,49.0,0.0,3751.0,297.0,661.0
2023-01-08 20:00:00,887.0,4938.0,0.0,49.0,0.0,3451.0,287.0,633.0
2023-01-08 21:00:00,933.0,4938.0,0.0,49.0,0.0,3179.0,284.0,663.0
2023-01-08 22:00:00,932.0,4939.0,0.0,49.0,0.0,2907.0,286.0,760.0
2023-01-08 23:00:00,844.0,4941.0,0.0,48.0,0.0,2600.0,286.0,584.0
