Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40800,2023-08-28 00:00:00,2024-07-17 00:00:00,3.1,134.89,1065.0,2577.0,0.0,6.0,0.0,751.5,313.0,549.0
40801,2023-08-28 01:00:00,2024-07-17 00:00:00,3.1,138.62,1130.0,2577.0,0.0,6.0,0.0,645.25,317.0,527.0
40802,2023-08-28 02:00:00,2024-07-17 00:00:00,3.1,135.28,1073.0,2577.0,0.0,7.0,0.0,582.625,314.0,498.0
40803,2023-08-28 03:00:00,2024-07-17 00:00:00,3.1,158.54,1616.0,2577.0,0.0,10.0,0.0,580.3125,312.0,504.0
40804,2023-08-28 04:00:00,2024-07-17 00:00:00,3.1,181.64,2320.0,2576.0,0.0,11.0,0.0,651.65625,315.0,530.0
40805,2023-08-28 05:00:00,2024-07-17 00:00:00,3.1,194.76,2839.0,2576.0,0.0,12.0,192.0,667.828125,317.0,620.0
40806,2023-08-28 06:00:00,2024-07-17 00:00:00,3.1,180.04,2920.0,2576.0,0.0,12.0,802.0,733.9140625,317.0,620.0
40807,2023-08-28 07:00:00,2024-07-17 00:00:00,3.1,155.66,2841.0,2574.0,0.0,11.0,1652.0,898.45703125,320.0,573.0
40808,2023-08-28 08:00:00,2024-07-17 00:00:00,3.1,140.19,2748.0,2572.0,0.0,11.0,2431.0,952.728515625,315.0,573.0
40809,2023-08-28 09:00:00,2024-07-17 00:00:00,3.1,128.67,2455.0,2575.0,0.0,10.0,2716.0,1031.3642578125,315.0,589.0
40810,2023-08-28 10:00:00,2024-07-17 00:00:00,3.1,123.87,2373.0,2578.0,0.0,9.0,2630.0,1112.18212890625,331.0,534.0
40811,2023-08-28 11:00:00,2024-07-17 00:00:00,3.1,120.62,2346.0,2579.0,0.0,7.0,2723.0,1238.591064453125,329.0,538.0
40812,2023-08-28 12:00:00,2024-07-17 00:00:00,3.1,118.18,2146.0,2578.0,0.0,9.0,2582.0,945.8636881510416,325.0,483.0
40813,2023-08-28 13:00:00,2024-07-17 00:00:00,3.1,138.15,2149.0,2577.0,0.0,7.0,2224.0,103.0,327.0,516.0
40814,2023-08-28 14:00:00,2024-07-17 00:00:00,3.1,130.21,2074.0,2577.0,0.0,8.0,2030.0,639.0,328.0,516.0
40815,2023-08-28 15:00:00,2024-07-17 00:00:00,3.1,142.32,2190.0,2576.0,0.0,10.0,1537.0,678.6666666666666,316.0,531.0
40816,2023-08-28 16:00:00,2024-07-17 00:00:00,3.1,182.28,2681.0,2575.0,0.0,10.0,969.0,136.0,327.0,583.0
40817,2023-08-28 17:00:00,2024-07-17 00:00:00,3.1,202.17,2899.0,2575.0,0.0,9.0,434.0,113.0,323.0,568.0
40818,2023-08-28 18:00:00,2024-07-17 00:00:00,3.1,210.64,2964.0,2576.0,0.0,7.0,45.0,363.5,320.0,618.0
40819,2023-08-28 19:00:00,2024-07-17 00:00:00,3.1,207.49,2965.0,2576.0,0.0,5.0,0.0,454.75,312.0,579.0
40820,2023-08-28 20:00:00,2024-07-17 00:00:00,3.1,187.08,2177.0,2578.0,0.0,4.0,0.0,459.375,321.0,595.0
40821,2023-08-28 21:00:00,2024-07-17 00:00:00,3.1,178.63,2113.0,2578.0,0.0,4.0,0.0,574.1875,319.0,546.0
40822,2023-08-28 22:00:00,2024-07-17 00:00:00,3.1,165.57,1901.0,2579.0,0.0,3.0,0.0,648.59375,321.0,487.0
40823,2023-08-28 23:00:00,2024-07-17 00:00:00,3.1,160.72,1797.0,2583.0,0.0,2.0,0.0,725.296875,321.0,501.0
