UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-01-20 00:00:00,3111.0,4922.0,0.0,40.0,0.0,686.0,500.0,899.0
2023-01-20 01:00:00,3048.0,4923.0,0.0,40.0,0.0,672.0,499.0,931.0
2023-01-20 02:00:00,3126.0,4921.0,0.0,41.0,0.0,827.0,498.0,890.0
2023-01-20 03:00:00,3147.0,4920.0,0.0,41.0,0.0,1071.0,498.0,871.0
2023-01-20 04:00:00,3236.0,4920.0,0.0,41.0,0.0,1522.0,492.0,878.0
2023-01-20 05:00:00,3559.0,4919.0,0.0,41.0,0.0,1776.0,490.0,878.0
2023-01-20 06:00:00,4356.0,4916.0,0.0,41.0,0.0,1665.0,490.0,986.0
2023-01-20 07:00:00,4670.0,4916.0,0.0,42.0,2.0,1748.0,491.0,1048.0
2023-01-20 08:00:00,4765.0,4914.0,0.0,41.0,72.0,1810.0,497.0,1050.0
2023-01-20 09:00:00,4806.0,4912.0,0.0,41.0,255.0,1895.0,501.0,1040.0
2023-01-20 10:00:00,4751.0,4912.0,0.0,42.0,493.0,2225.0,496.0,1034.0
2023-01-20 11:00:00,4680.0,4912.0,0.0,44.0,528.0,2391.0,499.0,989.0
2023-01-20 12:00:00,4685.0,4915.0,0.0,44.0,406.0,2569.0,499.0,938.0
2023-01-20 13:00:00,4722.0,4913.0,0.0,43.0,288.0,2636.0,495.0,1010.0
2023-01-20 14:00:00,4699.0,4914.0,3.0,44.0,247.0,2577.0,500.0,1002.0
2023-01-20 15:00:00,4617.0,4909.0,0.0,45.0,93.0,2640.0,505.0,945.0
2023-01-20 16:00:00,4804.0,4909.0,0.0,45.0,4.0,2359.0,500.0,957.0
2023-01-20 17:00:00,5015.0,4913.0,0.0,44.0,0.0,2134.0,496.0,1027.0
2023-01-20 18:00:00,4813.0,4916.0,0.0,45.0,0.0,2408.0,498.0,1031.0
2023-01-20 19:00:00,4601.0,4916.0,0.0,45.0,0.0,2150.0,503.0,940.0
2023-01-20 20:00:00,3873.0,4915.0,0.0,45.0,0.0,2197.0,501.0,936.0
2023-01-20 21:00:00,3359.0,4915.0,0.0,45.0,0.0,2164.0,502.0,881.0
2023-01-20 22:00:00,3529.0,4918.0,0.0,45.0,0.0,1847.0,501.0,966.0
2023-01-20 23:00:00,2793.0,4918.0,0.0,45.0,0.0,1688.0,500.0,876.0
