UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-07-13 00:00:00,2024-07-17 00:00:00,3.1,4.452311637294218,302.07328524218565,294.950081663351,458.9694790673765,0.0928276624407528,2975.00948,747.62631,0.0,174.72089,87.86049,71.66638
2023-07-13 01:00:00,2024-07-17 00:00:00,3.1,3.900048010837388,299.2843895157179,296.19168691090124,2.6817117988983767,0.8056636159907207,2776.30911,741.93025,0.02019,140.54111,86.23836,71.51211
2023-07-13 02:00:00,2024-07-17 00:00:00,3.1,3.900048010837388,299.2843895157179,296.19168691090124,2.6817117988983767,0.8056636159907207,2558.05328,708.45878,0.01011,107.98242,84.65728,71.58367
2023-07-13 03:00:00,2024-07-17 00:00:00,3.1,3.900048010837388,299.2843895157179,296.19168691090124,2.6817117988983767,0.8056636159907207,2428.37266,692.06931,0.416,64.77306,78.8555,72.10007
2023-07-13 04:00:00,2024-07-17 00:00:00,3.1,3.657937177663596,298.4625268946253,296.1405300408676,1.3405288252034613,1.1531835446233587,2340.75379,682.55317,0.58126,3.33553,72.58775,69.72969
2023-07-13 05:00:00,2024-07-17 00:00:00,3.1,3.657937177663596,298.4625268946253,296.1405300408676,1.3405288252034613,1.1531835446233587,2128.47726,669.23764,0.44311,0.0,65.86517,68.95803
2023-07-13 06:00:00,2024-07-17 00:00:00,3.1,3.657937177663596,298.4625268946253,296.1405300408676,1.3405288252034613,1.1531835446233587,1883.97153,653.94387,0.61022,0.0,55.13843,67.46862
2023-07-13 07:00:00,2024-07-17 00:00:00,3.1,3.34456105256785,297.950591350267,295.93055152592456,0.0,0.4286802459591854,1647.6813,650.60813,0.05565,0.0,44.85158,66.79085
2023-07-13 08:00:00,2024-07-17 00:00:00,3.1,3.34456105256785,297.950591350267,295.93055152592456,0.0,0.4286802459591854,1503.37505,649.6924,0.0,0.0,33.23357,66.82431
2023-07-13 09:00:00,2024-07-17 00:00:00,3.1,3.34456105256785,297.950591350267,295.93055152592456,0.0,0.4286802459591854,1410.54344,649.00324,0.0,0.0,22.65573,65.81232
2023-07-13 10:00:00,2024-07-17 00:00:00,3.1,3.0898504945732563,299.02043734517594,296.328999060045,22.79791829236864,1.0096522393107734,1373.58038,654.20998,0.0097,0.0,15.57801,65.53066
2023-07-13 11:00:00,2024-07-17 00:00:00,3.1,3.0898504945732563,299.02043734517594,296.328999060045,22.79791829236864,1.0096522393107734,1411.31458,665.12983,0.0,0.0,7.9259,66.43223
2023-07-13 12:00:00,2024-07-17 00:00:00,3.1,3.0898504945732563,299.02043734517594,296.328999060045,22.79791829236864,1.0096522393107734,1518.05111,693.84104,0.00951,0.0,8.74844,67.55191
2023-07-13 13:00:00,2024-07-17 00:00:00,3.1,3.277533433079552,302.94193810397746,296.08844675749515,481.6659014093031,0.609109068029738,1666.42503,702.17769,0.26406,0.0,8.78855,66.9479
2023-07-13 14:00:00,2024-07-17 00:00:00,3.1,3.277533433079552,302.94193810397746,296.08844675749515,481.6659014093031,0.609109068029738,1847.08155,710.19441,0.44754,0.4218,10.62785,67.23503
2023-07-13 15:00:00,2024-07-17 00:00:00,3.1,3.277533433079552,302.94193810397746,296.08844675749515,481.6659014093031,0.609109068029738,2056.16623,710.8284,0.47229,8.11732,12.90826,67.23166
2023-07-13 16:00:00,2024-07-17 00:00:00,3.1,4.091248914945456,305.44087812866417,295.2438645726836,662.3186683341421,0.8941593260582282,2226.35703,726.33016,0.34356,27.45408,18.55444,67.75244
2023-07-13 17:00:00,2024-07-17 00:00:00,3.1,4.091248914945456,305.44087812866417,295.2438645726836,662.3186683341421,0.8941593260582282,2377.62871,733.48429,0.39827,35.31263,25.59913,67.9599
2023-07-13 18:00:00,2024-07-17 00:00:00,3.1,4.091248914945456,305.44087812866417,295.2438645726836,662.3186683341421,0.8941593260582282,2507.83765,740.70146,0.26046,82.4055,34.10652,68.51692
2023-07-13 19:00:00,2024-07-17 00:00:00,3.1,4.411058224372452,303.8084976806167,295.8376178725844,546.6630315404614,0.2535739065463767,2608.29656,747.86407,0.0355,125.27316,43.90159,67.5395
2023-07-13 20:00:00,2024-07-17 00:00:00,3.1,4.411058224372452,303.8084976806167,295.8376178725844,546.6630315404614,0.2535739065463767,2639.10009,762.02752,0.0,172.83477,55.74213,68.38136
2023-07-13 21:00:00,2024-07-17 00:00:00,3.1,4.411058224372452,303.8084976806167,295.8376178725844,546.6630315404614,0.2535739065463767,2760.75618,761.28919,0.0,177.73108,63.30696,65.87556
2023-07-13 22:00:00,2024-07-17 00:00:00,3.1,4.428819479850729,301.10356843604256,296.4360634335428,376.04551286471616,2.283265673352021,2749.63067,767.73287,0.08983,184.65061,73.92453,65.95067
2023-07-13 23:00:00,2024-07-17 00:00:00,3.1,4.428819479850729,301.10356843604256,296.4360634335428,376.04551286471616,2.283265673352021,2708.8733,745.60396,0.0,191.6089,78.91452,66.43821
2023-07-14 00:00:00,2024-07-17 00:00:00,3.1,4.428819479850729,301.10356843604256,296.4360634335428,376.04551286471616,2.283265673352021,2988.80866,803.03325,0.0,181.53119,68.00321,65.66103
