UTC time,coal,nat_gas,oil,hydro,solar,other
2023-09-06 00:00:00,2444.0,702.0,0.0,86.0,7.0,69.0
2023-09-06 01:00:00,2435.0,706.0,0.0,71.0,0.0,71.0
2023-09-06 02:00:00,2360.0,591.0,0.0,72.0,0.0,66.0
2023-09-06 03:00:00,2164.0,545.0,0.0,16.0,0.0,68.0
2023-09-06 04:00:00,1786.0,548.0,0.0,1.0,0.0,68.0
2023-09-06 05:00:00,1694.0,547.0,0.0,2.0,0.0,71.0
2023-09-06 06:00:00,1490.0,551.0,0.0,1.0,0.0,69.0
2023-09-06 07:00:00,1481.0,551.0,0.0,2.0,0.0,69.0
2023-09-06 08:00:00,1479.0,549.0,0.0,1.0,0.0,70.0
2023-09-06 09:00:00,1415.0,554.0,0.0,0.0,0.0,72.0
2023-09-06 10:00:00,1332.0,554.0,0.0,2.0,0.0,74.0
2023-09-06 11:00:00,1409.0,556.0,0.0,2.0,0.0,73.0
2023-09-06 12:00:00,1415.0,556.0,0.0,2.0,18.0,67.0
2023-09-06 13:00:00,1428.0,573.0,0.0,2.0,93.0,70.0
2023-09-06 14:00:00,1655.0,573.0,0.0,2.0,137.0,68.0
2023-09-06 15:00:00,1926.0,583.0,0.0,0.0,181.0,69.0
2023-09-06 16:00:00,2128.0,682.0,0.0,2.0,201.0,69.0
2023-09-06 17:00:00,2234.0,786.0,0.0,3.0,196.0,65.0
2023-09-06 18:00:00,2220.0,727.0,0.0,96.0,193.0,68.0
2023-09-06 19:00:00,2240.0,708.0,0.0,96.0,188.0,65.0
2023-09-06 20:00:00,2242.0,782.0,0.0,95.0,203.0,69.0
2023-09-06 21:00:00,2020.0,899.0,0.0,135.0,181.0,67.0
2023-09-06 22:00:00,2007.0,909.0,16.0,148.0,158.0,67.0
2023-09-06 23:00:00,1979.0,852.0,54.0,149.0,58.0,67.0
