UTC time,coal,nat_gas,oil,hydro,solar,other
2023-02-13 00:00:00,1007.0,674.0,0.0,152.0,0.0,75.0
2023-02-13 01:00:00,928.0,709.0,0.0,155.0,0.0,75.0
2023-02-13 02:00:00,802.0,760.0,0.0,153.0,0.0,80.0
2023-02-13 03:00:00,752.0,827.0,0.0,152.0,0.0,77.0
2023-02-13 04:00:00,680.0,745.0,0.0,155.0,0.0,76.0
2023-02-13 05:00:00,699.0,727.0,0.0,110.0,0.0,78.0
2023-02-13 06:00:00,741.0,680.0,0.0,84.0,0.0,79.0
2023-02-13 07:00:00,703.0,682.0,0.0,82.0,0.0,76.0
2023-02-13 08:00:00,646.0,687.0,0.0,85.0,0.0,79.0
2023-02-13 09:00:00,636.0,690.0,0.0,85.0,0.0,81.0
2023-02-13 10:00:00,779.0,688.0,0.0,85.0,0.0,79.0
2023-02-13 11:00:00,837.0,698.0,0.0,126.0,0.0,78.0
2023-02-13 12:00:00,837.0,831.0,0.0,154.0,0.0,79.0
2023-02-13 13:00:00,835.0,945.0,0.0,155.0,11.0,76.0
2023-02-13 14:00:00,839.0,905.0,0.0,153.0,80.0,83.0
2023-02-13 15:00:00,720.0,842.0,0.0,153.0,135.0,79.0
2023-02-13 16:00:00,675.0,748.0,0.0,96.0,148.0,76.0
2023-02-13 17:00:00,707.0,698.0,0.0,86.0,157.0,81.0
2023-02-13 18:00:00,645.0,686.0,0.0,18.0,163.0,74.0
2023-02-13 19:00:00,622.0,660.0,0.0,2.0,164.0,79.0
2023-02-13 20:00:00,591.0,648.0,0.0,2.0,164.0,76.0
2023-02-13 21:00:00,587.0,647.0,0.0,1.0,150.0,78.0
2023-02-13 22:00:00,640.0,650.0,0.0,1.0,102.0,75.0
2023-02-13 23:00:00,701.0,653.0,0.0,73.0,22.0,79.0
