UTC time,coal,nat_gas,oil,hydro,solar,other
2023-03-22 00:00:00,1429.0,812.0,0.0,46.0,0.0,19.0
2023-03-22 01:00:00,1555.0,810.0,0.0,38.0,0.0,19.0
2023-03-22 02:00:00,1566.0,637.0,0.0,27.0,0.0,21.0
2023-03-22 03:00:00,1561.0,528.0,0.0,1.0,0.0,18.0
2023-03-22 04:00:00,1696.0,348.0,0.0,2.0,0.0,20.0
2023-03-22 05:00:00,1833.0,206.0,0.0,2.0,0.0,19.0
2023-03-22 06:00:00,1792.0,203.0,0.0,2.0,0.0,18.0
2023-03-22 07:00:00,1729.0,260.0,0.0,1.0,0.0,20.0
2023-03-22 08:00:00,1677.0,318.0,0.0,2.0,0.0,19.0
2023-03-22 09:00:00,1664.0,356.0,0.0,2.0,0.0,18.0
2023-03-22 10:00:00,1715.0,410.0,0.0,26.0,0.0,19.0
2023-03-22 11:00:00,1722.0,406.0,0.0,92.0,0.0,18.0
2023-03-22 12:00:00,1769.0,407.0,0.0,95.0,0.0,20.0
2023-03-22 13:00:00,1773.0,405.0,0.0,93.0,6.0,19.0
2023-03-22 14:00:00,1783.0,405.0,0.0,89.0,12.0,19.0
2023-03-22 15:00:00,1778.0,475.0,0.0,13.0,22.0,19.0
2023-03-22 16:00:00,1670.0,364.0,0.0,23.0,19.0,19.0
2023-03-22 17:00:00,1550.0,399.0,0.0,24.0,16.0,19.0
2023-03-22 18:00:00,1537.0,393.0,0.0,22.0,20.0,19.0
2023-03-22 19:00:00,1543.0,419.0,0.0,24.0,18.0,18.0
2023-03-22 20:00:00,1537.0,393.0,0.0,23.0,15.0,18.0
2023-03-22 21:00:00,1579.0,448.0,0.0,48.0,11.0,19.0
2023-03-22 22:00:00,1591.0,449.0,0.0,113.0,7.0,20.0
2023-03-22 23:00:00,1621.0,460.0,0.0,116.0,3.0,19.0
