UTC time,coal,nat_gas,oil,hydro,solar,other
2023-01-31 00:00:00,759.0,764.0,0.0,147.0,0.0,78.0
2023-01-31 01:00:00,703.0,764.0,0.0,149.0,0.0,78.0
2023-01-31 02:00:00,687.0,740.0,0.0,145.0,0.0,72.0
2023-01-31 03:00:00,646.0,769.0,0.0,83.0,0.0,81.0
2023-01-31 04:00:00,627.0,792.0,0.0,82.0,0.0,78.0
2023-01-31 05:00:00,612.0,779.0,0.0,82.0,0.0,79.0
2023-01-31 06:00:00,630.0,788.0,0.0,83.0,0.0,77.0
2023-01-31 07:00:00,624.0,797.0,0.0,82.0,0.0,80.0
2023-01-31 08:00:00,638.0,784.0,0.0,82.0,0.0,80.0
2023-01-31 09:00:00,595.0,755.0,0.0,83.0,0.0,76.0
2023-01-31 10:00:00,588.0,766.0,0.0,82.0,0.0,78.0
2023-01-31 11:00:00,597.0,754.0,0.0,84.0,0.0,75.0
2023-01-31 12:00:00,715.0,804.0,0.0,82.0,0.0,80.0
2023-01-31 13:00:00,820.0,792.0,0.0,135.0,1.0,74.0
2023-01-31 14:00:00,754.0,778.0,0.0,146.0,13.0,76.0
2023-01-31 15:00:00,681.0,761.0,0.0,147.0,25.0,75.0
2023-01-31 16:00:00,608.0,798.0,0.0,149.0,44.0,76.0
2023-01-31 17:00:00,665.0,812.0,2.0,83.0,41.0,76.0
2023-01-31 18:00:00,665.0,802.0,0.0,83.0,52.0,76.0
2023-01-31 19:00:00,630.0,772.0,0.0,82.0,65.0,76.0
2023-01-31 20:00:00,578.0,778.0,0.0,82.0,58.0,75.0
2023-01-31 21:00:00,619.0,767.0,0.0,83.0,27.0,76.0
2023-01-31 22:00:00,649.0,764.0,0.0,83.0,15.0,78.0
2023-01-31 23:00:00,681.0,779.0,0.0,115.0,7.0,81.0
