Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
41016,2023-09-06 00:00:00,2024-07-17 00:00:00,3.1,652.01,2444.0,702.0,0.0,86.0,7.0,69.0
41017,2023-09-06 01:00:00,2024-07-17 00:00:00,3.1,655.69,2435.0,706.0,0.0,71.0,0.0,71.0
41018,2023-09-06 02:00:00,2024-07-17 00:00:00,3.1,663.72,2360.0,591.0,0.0,72.0,0.0,66.0
41019,2023-09-06 03:00:00,2024-07-17 00:00:00,3.1,675.04,2164.0,545.0,0.0,16.0,0.0,68.0
41020,2023-09-06 04:00:00,2024-07-17 00:00:00,3.1,665.51,1786.0,548.0,0.0,1.0,0.0,68.0
41021,2023-09-06 05:00:00,2024-07-17 00:00:00,3.1,661.48,1694.0,547.0,0.0,2.0,0.0,71.0
41022,2023-09-06 06:00:00,2024-07-17 00:00:00,3.1,651.8,1490.0,551.0,0.0,1.0,0.0,69.0
41023,2023-09-06 07:00:00,2024-07-17 00:00:00,3.1,651.02,1481.0,551.0,0.0,2.0,0.0,69.0
41024,2023-09-06 08:00:00,2024-07-17 00:00:00,3.1,651.46,1479.0,549.0,0.0,1.0,0.0,70.0
41025,2023-09-06 09:00:00,2024-07-17 00:00:00,3.1,647.61,1415.0,554.0,0.0,0.0,0.0,72.0
41026,2023-09-06 10:00:00,2024-07-17 00:00:00,3.1,642.13,1332.0,554.0,0.0,2.0,0.0,74.0
41027,2023-09-06 11:00:00,2024-07-17 00:00:00,3.1,646.34,1409.0,556.0,0.0,2.0,0.0,73.0
41028,2023-09-06 12:00:00,2024-07-17 00:00:00,3.1,641.23,1415.0,556.0,0.0,2.0,18.0,67.0
41029,2023-09-06 13:00:00,2024-07-17 00:00:00,3.1,617.52,1428.0,573.0,0.0,2.0,93.0,70.0
41030,2023-09-06 14:00:00,2024-07-17 00:00:00,3.1,619.68,1655.0,573.0,0.0,2.0,137.0,68.0
41031,2023-09-06 15:00:00,2024-07-17 00:00:00,3.1,623.1,1926.0,583.0,0.0,0.0,181.0,69.0
41032,2023-09-06 16:00:00,2024-07-17 00:00:00,3.1,619.5,2128.0,682.0,0.0,2.0,201.0,69.0
41033,2023-09-06 17:00:00,2024-07-17 00:00:00,3.1,616.94,2234.0,786.0,0.0,3.0,196.0,65.0
41034,2023-09-06 18:00:00,2024-07-17 00:00:00,3.1,603.9,2220.0,727.0,0.0,96.0,193.0,68.0
41035,2023-09-06 19:00:00,2024-07-17 00:00:00,3.1,607.14,2240.0,708.0,0.0,96.0,188.0,65.0
41036,2023-09-06 20:00:00,2024-07-17 00:00:00,3.1,599.51,2242.0,782.0,0.0,95.0,203.0,69.0
41037,2023-09-06 21:00:00,2024-07-17 00:00:00,3.1,577.33,2020.0,899.0,0.0,135.0,181.0,67.0
41038,2023-09-06 22:00:00,2024-07-17 00:00:00,3.1,576.9,2007.0,909.0,16.0,148.0,158.0,67.0
41039,2023-09-06 23:00:00,2024-07-17 00:00:00,3.1,595.04,1979.0,852.0,54.0,149.0,58.0,67.0
