UTC time,coal,nat_gas,oil,hydro,solar,other
2023-06-01 00:00:00,1309.0,826.0,0.0,190.0,26.0,48.0
2023-06-01 01:00:00,1316.0,828.0,0.0,138.0,2.0,45.0
2023-06-01 02:00:00,1258.0,794.0,0.0,114.0,0.0,45.0
2023-06-01 03:00:00,1191.0,770.0,0.0,10.0,0.0,46.0
2023-06-01 04:00:00,1028.0,754.0,0.0,1.0,0.0,46.0
2023-06-01 05:00:00,965.0,740.0,0.0,2.0,0.0,47.0
2023-06-01 06:00:00,903.0,743.0,0.0,2.0,0.0,50.0
2023-06-01 07:00:00,903.0,732.0,0.0,2.0,0.0,49.0
2023-06-01 08:00:00,836.0,741.0,0.0,2.0,0.0,50.0
2023-06-01 09:00:00,846.0,723.0,0.0,2.0,0.0,54.0
2023-06-01 10:00:00,947.0,739.0,0.0,2.0,0.0,51.0
2023-06-01 11:00:00,1028.0,771.0,0.0,1.0,5.0,59.0
2023-06-01 12:00:00,1112.0,748.0,0.0,2.0,59.0,57.0
2023-06-01 13:00:00,1059.0,769.0,0.0,2.0,119.0,59.0
2023-06-01 14:00:00,1032.0,773.0,0.0,2.0,142.0,58.0
2023-06-01 15:00:00,1134.0,771.0,0.0,40.0,159.0,56.0
2023-06-01 16:00:00,1271.0,764.0,0.0,72.0,158.0,56.0
2023-06-01 17:00:00,1385.0,765.0,0.0,74.0,174.0,60.0
2023-06-01 18:00:00,1478.0,759.0,0.0,72.0,171.0,61.0
2023-06-01 19:00:00,1495.0,752.0,0.0,73.0,140.0,57.0
2023-06-01 20:00:00,1476.0,754.0,0.0,73.0,112.0,58.0
2023-06-01 21:00:00,1368.0,738.0,0.0,120.0,125.0,60.0
2023-06-01 22:00:00,1331.0,749.0,0.0,157.0,139.0,58.0
2023-06-01 23:00:00,1424.0,746.0,0.0,157.0,76.0,61.0
