UTC time,coal,nat_gas,oil,hydro,solar,other
2023-03-12 00:00:00,682.0,762.0,0.0,63.0,0.0,69.0
2023-03-12 01:00:00,680.0,768.0,0.0,154.0,0.0,65.0
2023-03-12 02:00:00,684.0,796.0,0.0,46.0,0.0,68.0
2023-03-12 03:00:00,650.0,807.0,0.0,1.0,0.0,67.0
2023-03-12 04:00:00,621.0,799.0,0.0,1.0,0.0,70.0
2023-03-12 05:00:00,506.0,814.0,0.0,2.0,0.0,68.0
2023-03-12 06:00:00,540.0,818.0,0.0,1.0,0.0,68.0
2023-03-12 07:00:00,571.0,824.0,0.0,1.0,0.0,67.0
2023-03-12 08:00:00,599.0,806.0,0.0,2.0,0.0,73.0
2023-03-12 09:00:00,663.0,681.0,0.0,2.0,0.0,70.0
2023-03-12 10:00:00,591.0,762.0,0.0,1.0,0.0,72.0
2023-03-12 11:00:00,560.0,791.0,0.0,11.0,0.0,74.0
2023-03-12 12:00:00,534.0,796.0,0.0,116.0,0.0,71.0
2023-03-12 13:00:00,512.0,819.0,0.0,154.0,1.0,71.0
2023-03-12 14:00:00,590.0,836.0,0.0,156.0,3.0,72.0
2023-03-12 15:00:00,590.0,823.0,0.0,156.0,8.0,72.0
2023-03-12 16:00:00,588.0,830.0,0.0,155.0,15.0,75.0
2023-03-12 17:00:00,647.0,826.0,0.0,106.0,13.0,73.0
2023-03-12 18:00:00,644.0,838.0,0.0,56.0,22.0,75.0
2023-03-12 19:00:00,684.0,845.0,0.0,23.0,18.0,74.0
2023-03-12 20:00:00,691.0,844.0,0.0,21.0,7.0,77.0
2023-03-12 21:00:00,692.0,845.0,0.0,24.0,4.0,73.0
2023-03-12 22:00:00,675.0,836.0,0.0,43.0,4.0,74.0
2023-03-12 23:00:00,685.0,801.0,0.0,98.0,0.0,72.0
