UTC time,coal,nat_gas,oil,hydro,solar,other
2023-10-08 00:00:00,1209.0,511.0,0.0,69.0,0.0,54.0
2023-10-08 01:00:00,1246.0,503.0,0.0,67.0,0.0,55.0
2023-10-08 02:00:00,1159.0,495.0,0.0,28.0,0.0,57.0
2023-10-08 03:00:00,1016.0,500.0,0.0,0.0,0.0,55.0
2023-10-08 04:00:00,840.0,500.0,0.0,0.0,0.0,57.0
2023-10-08 05:00:00,707.0,495.0,0.0,0.0,0.0,56.0
2023-10-08 06:00:00,590.0,503.0,0.0,0.0,0.0,57.0
2023-10-08 07:00:00,552.0,443.0,0.0,1.0,0.0,57.0
2023-10-08 08:00:00,572.0,428.0,0.0,0.0,0.0,56.0
2023-10-08 09:00:00,615.0,422.0,0.0,0.0,0.0,54.0
2023-10-08 10:00:00,615.0,435.0,0.0,0.0,0.0,56.0
2023-10-08 11:00:00,635.0,498.0,0.0,0.0,0.0,55.0
2023-10-08 12:00:00,696.0,537.0,0.0,0.0,6.0,56.0
2023-10-08 13:00:00,856.0,436.0,0.0,0.0,99.0,62.0
2023-10-08 14:00:00,809.0,427.0,0.0,0.0,217.0,62.0
2023-10-08 15:00:00,692.0,468.0,0.0,0.0,242.0,67.0
2023-10-08 16:00:00,590.0,503.0,0.0,0.0,241.0,67.0
2023-10-08 17:00:00,564.0,521.0,0.0,0.0,238.0,67.0
2023-10-08 18:00:00,562.0,512.0,0.0,0.0,237.0,67.0
2023-10-08 19:00:00,597.0,533.0,0.0,0.0,232.0,67.0
2023-10-08 20:00:00,660.0,514.0,0.0,42.0,232.0,71.0
2023-10-08 21:00:00,703.0,516.0,0.0,70.0,217.0,68.0
2023-10-08 22:00:00,750.0,515.0,0.0,70.0,126.0,68.0
2023-10-08 23:00:00,860.0,538.0,0.0,69.0,21.0,70.0
