UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,598.89149
2023-08-05T01:00:00.000000000,534.3632
2023-08-05T02:00:00.000000000,490.92025
2023-08-05T03:00:00.000000000,479.89354
2023-08-05T04:00:00.000000000,488.54306
2023-08-05T05:00:00.000000000,512.41447
2023-08-05T06:00:00.000000000,542.76041
2023-08-05T07:00:00.000000000,563.28188
2023-08-05T08:00:00.000000000,556.95674
2023-08-05T09:00:00.000000000,539.34711
2023-08-05T10:00:00.000000000,510.38413
2023-08-05T11:00:00.000000000,470.26472
2023-08-05T12:00:00.000000000,449.43164
2023-08-05T13:00:00.000000000,453.91743
2023-08-05T14:00:00.000000000,490.38901
2023-08-05T15:00:00.000000000,553.47186
2023-08-05T16:00:00.000000000,637.88392
2023-08-05T17:00:00.000000000,714.75982
2023-08-05T18:00:00.000000000,778.3366
2023-08-05T19:00:00.000000000,820.29379
2023-08-05T20:00:00.000000000,826.0663
2023-08-05T21:00:00.000000000,800.079
2023-08-05T22:00:00.000000000,757.3038
2023-08-05T23:00:00.000000000,701.25132
2023-08-06T00:00:00.000000000,570.64924
2023-08-06T01:00:00.000000000,572.81574
2023-08-06T02:00:00.000000000,573.63788
2023-08-06T03:00:00.000000000,574.19056
2023-08-06T04:00:00.000000000,574.44838
2023-08-06T05:00:00.000000000,575.62878
2023-08-06T06:00:00.000000000,576.37457
2023-08-06T07:00:00.000000000,576.9675
2023-08-06T08:00:00.000000000,577.00066
2023-08-06T09:00:00.000000000,577.21361
2023-08-06T10:00:00.000000000,577.4281
2023-08-06T11:00:00.000000000,577.31924
2023-08-06T12:00:00.000000000,577.71541
2023-08-06T13:00:00.000000000,577.70058
2023-08-06T14:00:00.000000000,577.81701
2023-08-06T15:00:00.000000000,578.39677
2023-08-06T16:00:00.000000000,579.49356
2023-08-06T17:00:00.000000000,579.97956
2023-08-06T18:00:00.000000000,579.94237
2023-08-06T19:00:00.000000000,579.91524
2023-08-06T20:00:00.000000000,580.7779
2023-08-06T21:00:00.000000000,580.83192
2023-08-06T22:00:00.000000000,580.36424
2023-08-06T23:00:00.000000000,580.62524
2023-08-07T00:00:00.000000000,570.64924
2023-08-07T01:00:00.000000000,572.81574
2023-08-07T02:00:00.000000000,573.63788
2023-08-07T03:00:00.000000000,574.19056
2023-08-07T04:00:00.000000000,574.44838
2023-08-07T05:00:00.000000000,575.62878
2023-08-07T06:00:00.000000000,576.37457
2023-08-07T07:00:00.000000000,576.9675
2023-08-07T08:00:00.000000000,577.00066
2023-08-07T09:00:00.000000000,577.21361
2023-08-07T10:00:00.000000000,577.4281
2023-08-07T11:00:00.000000000,577.31924
2023-08-07T12:00:00.000000000,577.71541
2023-08-07T13:00:00.000000000,577.70058
2023-08-07T14:00:00.000000000,577.81701
2023-08-07T15:00:00.000000000,578.39677
2023-08-07T16:00:00.000000000,579.49356
2023-08-07T17:00:00.000000000,579.97956
2023-08-07T18:00:00.000000000,579.94237
2023-08-07T19:00:00.000000000,579.91524
2023-08-07T20:00:00.000000000,580.7779
2023-08-07T21:00:00.000000000,580.83192
2023-08-07T22:00:00.000000000,580.36424
2023-08-07T23:00:00.000000000,580.62524
2023-08-08T00:00:00.000000000,570.64924
2023-08-08T01:00:00.000000000,572.81574
2023-08-08T02:00:00.000000000,573.63788
2023-08-08T03:00:00.000000000,574.19056
2023-08-08T04:00:00.000000000,574.44838
2023-08-08T05:00:00.000000000,575.62878
2023-08-08T06:00:00.000000000,576.37457
2023-08-08T07:00:00.000000000,576.9675
2023-08-08T08:00:00.000000000,577.00066
2023-08-08T09:00:00.000000000,577.21361
2023-08-08T10:00:00.000000000,577.4281
2023-08-08T11:00:00.000000000,577.31924
2023-08-08T12:00:00.000000000,577.71541
2023-08-08T13:00:00.000000000,577.70058
2023-08-08T14:00:00.000000000,577.81701
2023-08-08T15:00:00.000000000,578.39677
2023-08-08T16:00:00.000000000,579.49356
2023-08-08T17:00:00.000000000,579.97956
2023-08-08T18:00:00.000000000,579.94237
2023-08-08T19:00:00.000000000,579.91524
2023-08-08T20:00:00.000000000,580.7779
2023-08-08T21:00:00.000000000,580.83192
2023-08-08T22:00:00.000000000,580.36424
2023-08-08T23:00:00.000000000,580.62524
