UTC time,coal,nat_gas,oil,hydro,solar,other
2024-01-03 14:00:00,2188.0,694.0,0.0,151.0,78.0,74.0
2024-01-03 15:00:00,1811.0,585.0,0.0,113.0,162.0,70.0
2024-01-03 16:00:00,1722.0,398.0,0.0,82.0,168.0,72.0
2024-01-03 17:00:00,1760.0,350.0,0.0,21.0,110.0,72.0
2024-01-03 18:00:00,1666.0,350.0,0.0,0.0,94.0,70.0
2024-01-03 19:00:00,1646.0,350.0,0.0,0.0,59.0,72.0
2024-01-03 20:00:00,1592.0,440.0,0.0,0.0,39.0,70.0
2024-01-03 21:00:00,1584.0,493.0,0.0,0.0,36.0,72.0
2024-01-03 22:00:00,1684.0,494.0,0.0,0.0,8.0,69.0
2024-01-03 23:00:00,1887.0,495.0,0.0,53.0,1.0,73.0
