UTC time,creation_time (UTC),version,coal,nat_gas,oil,hydro,solar,other
2023-08-24 00:00:00,2023-08-25 21:23:44,3.0,2763.0,412.0,0.0,72.0,17.0,65.0
2023-08-24 01:00:00,2023-08-25 21:23:44,3.0,2615.0,453.0,0.0,69.0,0.0,63.0
2023-08-24 02:00:00,2023-08-25 21:23:44,3.0,2469.0,462.0,0.0,22.0,0.0,62.0
2023-08-24 03:00:00,2023-08-25 21:23:44,3.0,2294.0,350.0,0.0,0.0,0.0,64.0
2023-08-24 04:00:00,2023-08-25 21:23:44,3.0,2226.0,294.0,0.0,0.0,0.0,68.0
2023-08-24 05:00:00,2023-08-25 21:23:44,3.0,2038.0,259.0,0.0,0.0,0.0,64.0
2023-08-24 06:00:00,2023-08-25 21:23:44,3.0,1741.0,204.0,0.0,0.0,0.0,65.0
2023-08-24 07:00:00,2023-08-25 21:23:44,3.0,1606.0,201.0,0.0,0.0,0.0,65.0
2023-08-24 08:00:00,2023-08-25 21:23:44,3.0,1536.0,228.0,0.0,0.0,0.0,67.0
2023-08-24 09:00:00,2023-08-25 21:23:44,3.0,1542.0,241.0,0.0,0.0,0.0,64.0
2023-08-24 10:00:00,2023-08-25 21:23:44,3.0,1547.0,270.0,0.0,0.0,0.0,66.0
2023-08-24 11:00:00,2023-08-25 21:23:44,3.0,1641.0,287.0,0.0,0.0,0.0,66.0
2023-08-24 12:00:00,2023-08-25 21:23:44,3.0,1700.0,284.0,0.0,0.0,26.0,63.0
2023-08-24 13:00:00,2023-08-25 21:23:44,3.0,1748.0,288.0,0.0,0.0,117.0,65.0
2023-08-24 14:00:00,2023-08-25 21:23:44,3.0,1964.0,300.0,0.0,1.0,186.0,64.0
2023-08-24 15:00:00,2023-08-25 21:23:44,3.0,2217.0,289.0,0.0,0.0,201.0,61.0
2023-08-24 16:00:00,2023-08-25 21:23:44,3.0,2507.0,289.0,0.0,0.0,208.0,63.0
2023-08-24 17:00:00,2023-08-25 21:23:44,3.0,2759.0,362.0,0.0,0.0,190.0,63.0
2023-08-24 18:00:00,2023-08-25 21:23:44,3.0,2823.0,367.0,0.0,0.0,196.0,62.0
2023-08-24 19:00:00,2023-08-25 21:23:44,3.0,2813.0,405.0,0.0,62.0,198.0,66.0
2023-08-24 20:00:00,2023-08-25 21:23:44,3.0,2791.0,442.0,0.0,118.0,201.0,67.0
2023-08-24 21:00:00,2023-08-25 21:23:44,3.0,2790.0,459.0,0.0,118.0,192.0,67.0
2023-08-24 22:00:00,2023-08-25 21:23:44,3.0,2789.0,431.0,0.0,117.0,166.0,68.0
2023-08-24 23:00:00,2023-08-25 21:23:44,3.0,2792.0,350.0,0.0,119.0,94.0,66.0
