UTC time,coal,nat_gas,oil,hydro,solar,other
2023-02-21 00:00:00,533.0,715.0,0.0,119.0,0.0,75.0
2023-02-21 01:00:00,460.0,735.0,0.0,154.0,0.0,75.0
2023-02-21 02:00:00,334.0,727.0,0.0,155.0,0.0,77.0
2023-02-21 03:00:00,299.0,739.0,0.0,153.0,0.0,76.0
2023-02-21 04:00:00,302.0,785.0,0.0,117.0,0.0,74.0
2023-02-21 05:00:00,291.0,715.0,0.0,84.0,0.0,75.0
2023-02-21 06:00:00,294.0,791.0,0.0,27.0,0.0,73.0
2023-02-21 07:00:00,292.0,791.0,0.0,2.0,0.0,75.0
2023-02-21 08:00:00,294.0,793.0,0.0,1.0,0.0,75.0
2023-02-21 09:00:00,293.0,788.0,0.0,2.0,0.0,76.0
2023-02-21 10:00:00,347.0,782.0,0.0,2.0,0.0,79.0
2023-02-21 11:00:00,377.0,759.0,0.0,2.0,0.0,75.0
2023-02-21 12:00:00,434.0,787.0,0.0,0.0,0.0,76.0
2023-02-21 13:00:00,493.0,785.0,0.0,2.0,6.0,76.0
2023-02-21 14:00:00,453.0,740.0,0.0,80.0,45.0,76.0
2023-02-21 15:00:00,488.0,728.0,0.0,84.0,59.0,77.0
2023-02-21 16:00:00,515.0,692.0,0.0,84.0,60.0,80.0
2023-02-21 17:00:00,485.0,719.0,0.0,85.0,69.0,75.0
2023-02-21 18:00:00,492.0,726.0,0.0,86.0,74.0,77.0
2023-02-21 19:00:00,468.0,676.0,0.0,84.0,71.0,73.0
2023-02-21 20:00:00,462.0,684.0,0.0,146.0,65.0,75.0
2023-02-21 21:00:00,458.0,688.0,0.0,154.0,63.0,74.0
2023-02-21 22:00:00,476.0,725.0,0.0,154.0,41.0,75.0
2023-02-21 23:00:00,529.0,757.0,0.0,156.0,7.0,75.0
