UTC time,coal,nat_gas,oil,hydro,solar,other
2023-06-03 00:00:00,1611.0,740.0,0.0,194.0,30.0,53.0
2023-06-03 01:00:00,1664.0,751.0,0.0,71.0,2.0,55.0
2023-06-03 02:00:00,1659.0,761.0,0.0,72.0,0.0,57.0
2023-06-03 03:00:00,1531.0,774.0,0.0,12.0,0.0,56.0
2023-06-03 04:00:00,1262.0,780.0,0.0,2.0,0.0,56.0
2023-06-03 05:00:00,1071.0,762.0,0.0,2.0,0.0,54.0
2023-06-03 06:00:00,985.0,787.0,0.0,1.0,0.0,54.0
2023-06-03 07:00:00,913.0,790.0,0.0,2.0,0.0,52.0
2023-06-03 08:00:00,946.0,791.0,0.0,2.0,0.0,52.0
2023-06-03 09:00:00,888.0,792.0,0.0,2.0,0.0,56.0
2023-06-03 10:00:00,910.0,795.0,0.0,2.0,0.0,53.0
2023-06-03 11:00:00,993.0,795.0,0.0,2.0,5.0,56.0
2023-06-03 12:00:00,1041.0,789.0,0.0,2.0,59.0,54.0
2023-06-03 13:00:00,1066.0,781.0,0.0,1.0,121.0,54.0
2023-06-03 14:00:00,1377.0,767.0,0.0,2.0,150.0,54.0
2023-06-03 15:00:00,1613.0,752.0,0.0,2.0,165.0,52.0
2023-06-03 16:00:00,1806.0,744.0,0.0,2.0,167.0,59.0
2023-06-03 17:00:00,1925.0,739.0,0.0,71.0,184.0,53.0
2023-06-03 18:00:00,1999.0,734.0,0.0,124.0,188.0,57.0
2023-06-03 19:00:00,2089.0,731.0,0.0,125.0,187.0,55.0
2023-06-03 20:00:00,2144.0,727.0,0.0,123.0,182.0,55.0
2023-06-03 21:00:00,2073.0,726.0,0.0,151.0,162.0,56.0
2023-06-03 22:00:00,2042.0,723.0,0.0,208.0,138.0,52.0
2023-06-03 23:00:00,2137.0,727.0,0.0,209.0,108.0,55.0
