UTC time,coal,nat_gas,oil,hydro,solar,other
2023-04-08 00:00:00,1048.0,734.0,0.0,128.0,0.0,56.0
2023-04-08 01:00:00,1107.0,741.0,0.0,85.0,0.0,56.0
2023-04-08 02:00:00,1042.0,737.0,0.0,85.0,0.0,53.0
2023-04-08 03:00:00,1062.0,671.0,0.0,85.0,0.0,59.0
2023-04-08 04:00:00,979.0,644.0,0.0,84.0,0.0,56.0
2023-04-08 05:00:00,877.0,662.0,0.0,7.0,0.0,54.0
2023-04-08 06:00:00,857.0,632.0,0.0,2.0,0.0,56.0
2023-04-08 07:00:00,819.0,614.0,0.0,2.0,0.0,55.0
2023-04-08 08:00:00,774.0,546.0,0.0,1.0,0.0,57.0
2023-04-08 09:00:00,778.0,557.0,0.0,2.0,0.0,56.0
2023-04-08 10:00:00,779.0,606.0,0.0,2.0,0.0,55.0
2023-04-08 11:00:00,781.0,644.0,0.0,50.0,0.0,58.0
2023-04-08 12:00:00,781.0,644.0,0.0,85.0,0.0,56.0
2023-04-08 13:00:00,867.0,647.0,0.0,84.0,1.0,56.0
2023-04-08 14:00:00,1125.0,677.0,0.0,85.0,7.0,59.0
2023-04-08 15:00:00,1185.0,676.0,0.0,85.0,10.0,57.0
2023-04-08 16:00:00,1191.0,686.0,0.0,86.0,12.0,59.0
2023-04-08 17:00:00,1191.0,686.0,0.0,85.0,16.0,59.0
2023-04-08 18:00:00,1190.0,684.0,0.0,84.0,22.0,58.0
2023-04-08 19:00:00,1194.0,686.0,0.0,112.0,20.0,61.0
2023-04-08 20:00:00,1195.0,664.0,0.0,155.0,15.0,58.0
2023-04-08 21:00:00,1199.0,660.0,0.0,177.0,9.0,57.0
2023-04-08 22:00:00,1336.0,690.0,0.0,206.0,4.0,60.0
2023-04-08 23:00:00,1386.0,709.0,0.0,210.0,2.0,57.0
