Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
36816,2023-03-15 00:00:00,2024-07-17 00:00:00,3.1,600.92,1393.0,798.0,0.0,59.0,0.0,72.0
36817,2023-03-15 01:00:00,2024-07-17 00:00:00,3.1,589.77,1463.0,801.0,0.0,122.0,0.0,71.0
36818,2023-03-15 02:00:00,2024-07-17 00:00:00,3.1,583.14,1557.0,805.0,0.0,177.0,0.0,71.0
36819,2023-03-15 03:00:00,2024-07-17 00:00:00,3.1,581.23,1490.0,805.0,0.0,165.0,0.0,70.0
36820,2023-03-15 04:00:00,2024-07-17 00:00:00,3.1,613.32,1498.0,806.0,0.0,34.0,0.0,72.0
36821,2023-03-15 05:00:00,2024-07-17 00:00:00,3.1,621.03,1494.0,811.0,0.0,1.0,0.0,74.0
36822,2023-03-15 06:00:00,2024-07-17 00:00:00,3.1,613.46,1368.0,807.0,0.0,2.0,0.0,72.0
36823,2023-03-15 07:00:00,2024-07-17 00:00:00,3.1,615.33,1420.0,820.0,0.0,2.0,0.0,75.0
36824,2023-03-15 08:00:00,2024-07-17 00:00:00,3.1,622.92,1542.0,820.0,0.0,1.0,0.0,70.0
36825,2023-03-15 09:00:00,2024-07-17 00:00:00,3.1,612.98,1707.0,840.0,0.0,72.0,0.0,72.0
36826,2023-03-15 10:00:00,2024-07-17 00:00:00,3.1,583.99,1604.0,847.0,0.0,172.0,0.0,69.0
36827,2023-03-15 11:00:00,2024-07-17 00:00:00,3.1,584.89,1590.0,816.0,0.0,175.0,0.0,74.0
36828,2023-03-15 12:00:00,2024-07-17 00:00:00,3.1,582.53,1603.0,859.0,0.0,174.0,0.0,73.0
36829,2023-03-15 13:00:00,2024-07-17 00:00:00,3.1,584.85,1660.0,830.0,0.0,175.0,16.0,73.0
36830,2023-03-15 14:00:00,2024-07-17 00:00:00,3.1,576.32,1663.0,846.0,0.0,175.0,52.0,72.0
36831,2023-03-15 15:00:00,2024-07-17 00:00:00,3.1,583.11,1673.0,836.0,0.0,132.0,69.0,71.0
36832,2023-03-15 16:00:00,2024-07-17 00:00:00,3.1,578.91,1465.0,803.0,0.0,93.0,75.0,71.0
36833,2023-03-15 17:00:00,2024-07-17 00:00:00,3.1,575.58,1337.0,768.0,0.0,78.0,76.0,72.0
36834,2023-03-15 18:00:00,2024-07-17 00:00:00,3.1,586.91,1247.0,718.0,0.0,23.0,78.0,69.0
36835,2023-03-15 19:00:00,2024-07-17 00:00:00,3.1,582.53,1165.0,710.0,0.0,20.0,75.0,69.0
36836,2023-03-15 20:00:00,2024-07-17 00:00:00,3.1,588.32,1158.0,707.0,0.0,1.0,73.0,69.0
36837,2023-03-15 21:00:00,2024-07-17 00:00:00,3.1,586.94,1155.0,674.0,0.0,22.0,68.0,70.0
36838,2023-03-15 22:00:00,2024-07-17 00:00:00,3.1,587.37,1157.0,723.0,0.0,23.0,48.0,71.0
36839,2023-03-15 23:00:00,2024-07-17 00:00:00,3.1,593.02,1185.0,783.0,0.0,23.0,14.0,72.0
