UTC time,coal,nat_gas,oil,hydro,solar,other
2023-12-24 14:00:00,1060.0,502.0,0.0,58.0,78.0,77.0
2023-12-24 15:00:00,869.0,494.0,0.0,57.0,177.0,74.0
2023-12-24 16:00:00,629.0,486.0,0.0,57.0,185.0,71.0
2023-12-24 17:00:00,607.0,481.0,0.0,58.0,176.0,69.0
2023-12-24 18:00:00,616.0,476.0,0.0,59.0,160.0,70.0
2023-12-24 19:00:00,595.0,474.0,0.0,57.0,151.0,68.0
2023-12-24 20:00:00,537.0,471.0,0.0,34.0,110.0,75.0
2023-12-24 21:00:00,512.0,470.0,0.0,2.0,83.0,76.0
2023-12-24 22:00:00,621.0,471.0,0.0,1.0,21.0,75.0
2023-12-24 23:00:00,712.0,472.0,0.0,2.0,1.0,70.0
2023-12-25 00:00:00,685.0,475.0,0.0,1.0,0.0,75.0
2023-12-25 01:00:00,583.0,478.0,0.0,2.0,0.0,74.0
2023-12-25 02:00:00,526.0,478.0,0.0,2.0,0.0,74.0
2023-12-25 03:00:00,479.0,481.0,0.0,2.0,0.0,76.0
2023-12-25 04:00:00,460.0,481.0,0.0,2.0,0.0,73.0
2023-12-25 05:00:00,463.0,406.0,0.0,1.0,0.0,75.0
2023-12-25 06:00:00,513.0,380.0,0.0,1.0,0.0,74.0
2023-12-25 07:00:00,557.0,349.0,0.0,2.0,0.0,75.0
2023-12-25 08:00:00,562.0,350.0,0.0,2.0,0.0,74.0
2023-12-25 09:00:00,559.0,350.0,1.0,1.0,0.0,74.0
2023-12-25 10:00:00,558.0,405.0,0.0,2.0,0.0,75.0
2023-12-25 11:00:00,545.0,425.0,0.0,2.0,0.0,75.0
2023-12-25 12:00:00,633.0,468.0,0.0,2.0,0.0,74.0
2023-12-25 13:00:00,684.0,480.0,0.0,8.0,2.0,75.0
