UTC time,coal,nat_gas,oil,hydro,solar,other
2023-05-02 00:00:00,1034.0,783.0,0.0,155.0,28.0,57.0
2023-05-02 01:00:00,1108.0,788.0,0.0,153.0,0.0,58.0
2023-05-02 02:00:00,1026.0,794.0,0.0,153.0,0.0,58.0
2023-05-02 03:00:00,925.0,798.0,0.0,152.0,0.0,58.0
2023-05-02 04:00:00,832.0,801.0,0.0,141.0,0.0,59.0
2023-05-02 05:00:00,799.0,801.0,0.0,84.0,0.0,57.0
2023-05-02 06:00:00,825.0,802.0,0.0,83.0,0.0,58.0
2023-05-02 07:00:00,821.0,801.0,0.0,83.0,0.0,58.0
2023-05-02 08:00:00,753.0,802.0,0.0,83.0,0.0,57.0
2023-05-02 09:00:00,821.0,808.0,0.0,84.0,0.0,60.0
2023-05-02 10:00:00,1037.0,783.0,0.0,82.0,0.0,60.0
2023-05-02 11:00:00,1234.0,824.0,0.0,83.0,2.0,59.0
2023-05-02 12:00:00,1280.0,825.0,0.0,83.0,59.0,60.0
2023-05-02 13:00:00,1163.0,817.0,0.0,83.0,170.0,60.0
2023-05-02 14:00:00,1054.0,777.0,0.0,83.0,211.0,58.0
2023-05-02 15:00:00,1007.0,770.0,0.0,83.0,221.0,61.0
2023-05-02 16:00:00,1017.0,740.0,0.0,83.0,228.0,60.0
2023-05-02 17:00:00,1073.0,731.0,0.0,84.0,227.0,59.0
2023-05-02 18:00:00,1142.0,750.0,0.0,82.0,228.0,60.0
2023-05-02 19:00:00,1152.0,716.0,0.0,113.0,226.0,62.0
2023-05-02 20:00:00,1087.0,684.0,0.0,154.0,225.0,60.0
2023-05-02 21:00:00,1061.0,753.0,0.0,156.0,207.0,61.0
2023-05-02 22:00:00,1107.0,775.0,0.0,155.0,132.0,61.0
2023-05-02 23:00:00,1229.0,774.0,0.0,155.0,80.0,58.0
