UTC time,coal,nat_gas,oil,hydro,solar,other
2023-01-20 00:00:00,874.0,711.0,0.0,155.0,0.0,61.0
2023-01-20 01:00:00,866.0,754.0,0.0,155.0,0.0,60.0
2023-01-20 02:00:00,839.0,746.0,0.0,152.0,0.0,63.0
2023-01-20 03:00:00,802.0,747.0,0.0,152.0,0.0,60.0
2023-01-20 04:00:00,728.0,724.0,0.0,151.0,0.0,58.0
2023-01-20 05:00:00,708.0,688.0,0.0,100.0,0.0,61.0
2023-01-20 06:00:00,645.0,688.0,0.0,2.0,0.0,63.0
2023-01-20 07:00:00,565.0,740.0,0.0,1.0,0.0,63.0
2023-01-20 08:00:00,508.0,751.0,0.0,2.0,0.0,59.0
2023-01-20 09:00:00,502.0,745.0,0.0,1.0,0.0,63.0
2023-01-20 10:00:00,575.0,761.0,0.0,2.0,0.0,64.0
2023-01-20 11:00:00,551.0,700.0,0.0,55.0,0.0,64.0
2023-01-20 12:00:00,586.0,817.0,0.0,106.0,0.0,65.0
2023-01-20 13:00:00,667.0,819.0,0.0,153.0,3.0,62.0
2023-01-20 14:00:00,693.0,761.0,0.0,154.0,53.0,63.0
2023-01-20 15:00:00,616.0,720.0,0.0,142.0,115.0,65.0
2023-01-20 16:00:00,589.0,729.0,0.0,85.0,126.0,65.0
2023-01-20 17:00:00,651.0,740.0,0.0,84.0,120.0,63.0
2023-01-20 18:00:00,616.0,747.0,0.0,84.0,117.0,64.0
2023-01-20 19:00:00,596.0,711.0,0.0,85.0,119.0,60.0
2023-01-20 20:00:00,544.0,728.0,0.0,84.0,125.0,63.0
2023-01-20 21:00:00,586.0,674.0,0.0,86.0,120.0,63.0
2023-01-20 22:00:00,711.0,677.0,0.0,85.0,54.0,63.0
2023-01-20 23:00:00,736.0,731.0,0.0,84.0,6.0,66.0
