UTC time,coal,nat_gas,oil,hydro,solar,other
2023-05-28 00:00:00,725.0,742.0,0.0,193.0,4.0,49.0
2023-05-28 01:00:00,674.0,813.0,0.0,154.0,0.0,51.0
2023-05-28 02:00:00,727.0,805.0,0.0,153.0,0.0,50.0
2023-05-28 03:00:00,806.0,810.0,0.0,49.0,0.0,49.0
2023-05-28 04:00:00,812.0,814.0,0.0,2.0,0.0,51.0
2023-05-28 05:00:00,737.0,767.0,0.0,2.0,0.0,50.0
2023-05-28 06:00:00,664.0,747.0,0.0,2.0,0.0,52.0
2023-05-28 07:00:00,613.0,748.0,0.0,2.0,0.0,50.0
2023-05-28 08:00:00,622.0,747.0,0.0,1.0,0.0,49.0
2023-05-28 09:00:00,625.0,747.0,0.0,2.0,0.0,51.0
2023-05-28 10:00:00,570.0,803.0,0.0,2.0,0.0,50.0
2023-05-28 11:00:00,564.0,747.0,0.0,2.0,1.0,50.0
2023-05-28 12:00:00,575.0,762.0,0.0,2.0,9.0,52.0
2023-05-28 13:00:00,737.0,816.0,0.0,2.0,25.0,50.0
2023-05-28 14:00:00,872.0,788.0,0.0,2.0,32.0,51.0
2023-05-28 15:00:00,963.0,749.0,0.0,1.0,39.0,50.0
2023-05-28 16:00:00,934.0,752.0,0.0,2.0,64.0,51.0
2023-05-28 17:00:00,857.0,793.0,0.0,2.0,74.0,50.0
2023-05-28 18:00:00,886.0,720.0,0.0,27.0,86.0,49.0
2023-05-28 19:00:00,830.0,746.0,0.0,70.0,76.0,51.0
2023-05-28 20:00:00,794.0,756.0,0.0,70.0,63.0,50.0
2023-05-28 21:00:00,811.0,753.0,0.0,70.0,50.0,52.0
2023-05-28 22:00:00,767.0,770.0,0.0,70.0,43.0,52.0
2023-05-28 23:00:00,824.0,786.0,0.0,129.0,25.0,53.0
