UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-10-13 00:00:00,2024-07-17 00:00:00,3.1,4.448153528744751,293.8206831865574,290.2055375257261,108.5698877900829,0.9224799000215252,1217.80366,566.63264,0.0,65.71374,2.90805,66.71708
2023-10-13 01:00:00,2024-07-17 00:00:00,3.1,3.9359525984806494,293.9284431029613,290.7793427429312,0.0,0.3417664255024058,1156.85325,570.81972,0.02019,57.06366,1.92469,66.65873
2023-10-13 02:00:00,2024-07-17 00:00:00,3.1,3.9359525984806494,293.9284431029613,290.7793427429312,0.0,0.3417664255024058,1100.22994,553.8622,0.01011,47.35413,1.01957,66.72598
2023-10-13 03:00:00,2024-07-17 00:00:00,3.1,3.9359525984806494,293.9284431029613,290.7793427429312,0.0,0.3417664255024058,1082.19188,553.87446,0.416,34.42843,1.52591,67.24153
2023-10-13 04:00:00,2024-07-17 00:00:00,3.1,3.932735265239266,293.7070622472635,291.3086246013626,0.0,0.9758692806533948,1069.78458,549.71748,0.58126,9.17168,4.31832,65.11056
2023-10-13 05:00:00,2024-07-17 00:00:00,3.1,3.932735265239266,293.7070622472635,291.3086246013626,0.0,0.9758692806533948,1029.73532,544.66073,0.44311,0.0,8.48511,64.46434
2023-10-13 06:00:00,2024-07-17 00:00:00,3.1,3.932735265239266,293.7070622472635,291.3086246013626,0.0,0.9758692806533948,960.60773,540.58162,0.61022,0.0,10.91228,63.02612
2023-10-13 07:00:00,2024-07-17 00:00:00,3.1,3.8754619777243176,293.51872159428046,291.6725198431233,0.0,0.9037829717251918,883.87839,539.00872,0.05565,0.0,12.50781,62.44325
2023-10-13 08:00:00,2024-07-17 00:00:00,3.1,3.8754619777243176,293.51872159428046,291.6725198431233,0.0,0.9037829717251918,837.68255,544.06924,0.0,0.0,13.14128,62.48003
2023-10-13 09:00:00,2024-07-17 00:00:00,3.1,3.8754619777243176,293.51872159428046,291.6725198431233,0.0,0.9037829717251918,808.4781,544.13965,0.0,0.0,15.78776,61.59534
2023-10-13 10:00:00,2024-07-17 00:00:00,3.1,4.002947888811028,293.4150939784066,291.83332517400936,1.063124581020384,1.8951827742764569,801.4052,544.72411,0.0097,0.0,17.87442,61.35569
2023-10-13 11:00:00,2024-07-17 00:00:00,3.1,4.002947888811028,293.4150939784066,291.83332517400936,1.063124581020384,1.8951827742764569,820.61598,551.11371,0.0,0.0,18.20809,62.24653
2023-10-13 12:00:00,2024-07-17 00:00:00,3.1,4.002947888811028,293.4150939784066,291.83332517400936,1.063124581020384,1.8951827742764569,859.94575,571.98164,0.00951,0.0,19.09743,63.32286
2023-10-13 13:00:00,2024-07-17 00:00:00,3.1,4.842032177968632,295.3002328773944,292.4710204754386,194.2022901211712,0.8130153856902655,896.93306,568.63398,0.26406,0.0,17.70133,62.87603
2023-10-13 14:00:00,2024-07-17 00:00:00,3.1,4.842032177968632,295.3002328773944,292.4710204754386,194.2022901211712,0.8130153856902655,940.99012,563.92548,0.44754,1.16411,16.72696,63.11477
2023-10-13 15:00:00,2024-07-17 00:00:00,3.1,4.842032177968632,295.3002328773944,292.4710204754386,194.2022901211712,0.8130153856902655,1001.96897,560.95163,0.47229,5.10279,16.15756,63.19154
2023-10-13 16:00:00,2024-07-17 00:00:00,3.1,5.966992300590044,298.24664874373485,292.01644414794106,368.4709716096276,1.2317612504251088,1046.9415,562.87891,0.34356,12.35867,15.48888,63.748
2023-10-13 17:00:00,2024-07-17 00:00:00,3.1,5.966992300590044,298.24664874373485,292.01644414794106,368.4709716096276,1.2317612504251088,1079.81458,567.52103,0.39827,13.99033,14.67172,63.91057
2023-10-13 18:00:00,2024-07-17 00:00:00,3.1,5.966992300590044,298.24664874373485,292.01644414794106,368.4709716096276,1.2317612504251088,1102.64943,571.35303,0.26046,33.2883,14.44686,64.51545
2023-10-13 19:00:00,2024-07-17 00:00:00,3.1,6.2638751578941605,298.74751336563827,291.17304621193256,465.312314847097,0.1221999528694519,1117.58414,572.9656,0.0355,48.66159,13.63961,63.68205
2023-10-13 20:00:00,2024-07-17 00:00:00,3.1,6.2638751578941605,298.74751336563827,291.17304621193256,465.312314847097,0.1221999528694519,1121.58878,581.83777,0.0,67.40433,12.61556,64.46025
2023-10-13 21:00:00,2024-07-17 00:00:00,3.1,6.2638751578941605,298.74751336563827,291.17304621193256,465.312314847097,0.1221999528694519,1169.05389,584.64694,0.0,67.71283,9.22607,62.2258
2023-10-13 22:00:00,2024-07-17 00:00:00,3.1,5.959550729267065,295.91162023119,289.55648060957617,268.933067539696,0.1527489941040202,1160.46734,588.89996,0.08983,70.40971,6.47707,62.24988
2023-10-13 23:00:00,2024-07-17 00:00:00,3.1,5.959550729267065,295.91162023119,289.55648060957617,268.933067539696,0.1527489941040202,1154.24277,575.09645,0.0,73.77287,4.05863,62.76179
2023-10-14 00:00:00,2024-07-17 00:00:00,3.1,5.959550729267065,295.91162023119,289.55648060957617,268.933067539696,0.1527489941040202,1255.07736,604.92054,0.0,68.61186,2.97301,61.15369
2023-10-14 01:00:00,2024-07-17 00:00:00,3.1,6.837312441296396,294.1918916446208,287.3332063778653,0.0,0.019160351179096,1186.56774,608.59331,0.02019,64.19489,1.98916,61.20317
2023-10-14 02:00:00,2024-07-17 00:00:00,3.1,6.837312441296396,294.1918916446208,287.3332063778653,0.0,0.019160351179096,1116.56949,590.37392,0.01011,57.48804,1.08352,61.26556
