datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2023-07-20 00:00:00,APCP,surface,43.75,20.25,0.19955418312889545,0.3574819190409064,0.5263507439691586,0.6388499513464245,0.9412216400308016,1.3042923549347574,1.4725830010952867,1.5489580321367713,1.5633944070648822,1.5688271370388622,1.602493226260794,1.676496946011597,1.8116625271026927,2.142853077634996,2.637461956797933,3.6027037914732998,4.54777111929867,4.808127367452292,4.906010441795436,5.011598089377525,5.140200610891541,5.384775552127387,6.059857051906449,7.013499805115743,8.014418858775091,8.589582121358113,8.746058087325851,8.79877710295753,8.822496288639638,8.83356895666606,8.835263370743125,8.835443504203187
