datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,34.5,-122.0,235.99336586633058,118.39099676349524,0.0,8.920648377319285e-05,160.28003821145938,426.9544949712925,938.1104405912323,830.9471609549418,229.2558306737762,115.04973957040035,0.0,8.143850032149447e-05,151.8330882332922,415.5063862208335,938.2909297667686,827.6322188207332,230.5272747316388,115.70927613188375,0.0,8.151952353967672e-05,156.0044241724633,426.5977672876243,981.5019970487801,877.6756969647261,258.49613003189677,129.71960996651194,0.0,7.124336376737214e-05,161.31666797359813,433.6873010668131,995.0361551784518,898.4182074114112
