Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
43104,2023-12-02 00:00:00,2024-07-17 00:00:00,3.1,78.24,0.0,821.0,2022.0,0.0,766.0,337.0,10.0
43105,2023-12-02 01:00:00,2024-07-17 00:00:00,3.1,90.66,0.0,815.0,1612.0,0.0,620.0,338.0,11.0
43106,2023-12-02 02:00:00,2024-07-17 00:00:00,3.1,81.65,0.0,705.0,1627.0,0.0,585.0,344.0,11.0
43107,2023-12-02 03:00:00,2024-07-17 00:00:00,3.1,75.24,0.0,632.0,1694.0,0.0,507.0,348.0,11.0
43108,2023-12-02 04:00:00,2024-07-17 00:00:00,3.1,76.31,0.0,633.0,1678.0,0.0,486.0,344.0,11.0
43109,2023-12-02 05:00:00,2024-07-17 00:00:00,3.1,67.27,0.0,634.0,2113.0,0.0,488.0,335.0,11.0
43110,2023-12-02 06:00:00,2024-07-17 00:00:00,3.1,82.51,0.0,804.0,2090.0,0.0,439.0,344.0,12.0
43111,2023-12-02 07:00:00,2024-07-17 00:00:00,3.1,71.79,0.0,832.0,2814.0,15.0,358.0,346.0,11.0
43112,2023-12-02 08:00:00,2024-07-17 00:00:00,3.1,70.14,0.0,818.0,2705.0,252.0,268.0,351.0,11.0
43113,2023-12-02 09:00:00,2024-07-17 00:00:00,3.1,72.89,0.0,821.0,2271.0,678.0,124.0,349.0,11.0
43114,2023-12-02 10:00:00,2024-07-17 00:00:00,3.1,57.25,0.0,604.0,1925.0,1059.0,60.0,346.0,10.0
43115,2023-12-02 11:00:00,2024-07-17 00:00:00,3.1,46.96,0.0,447.0,1644.0,1157.0,50.0,348.0,11.0
43116,2023-12-02 12:00:00,2024-07-17 00:00:00,3.1,45.92,0.0,444.0,1700.0,1128.0,76.0,345.0,10.0
43117,2023-12-02 13:00:00,2024-07-17 00:00:00,3.1,48.79,0.0,444.0,1415.0,1142.0,121.0,353.0,10.0
43118,2023-12-02 14:00:00,2024-07-17 00:00:00,3.1,51.63,0.0,447.0,1434.0,922.0,161.0,351.0,11.0
43119,2023-12-02 15:00:00,2024-07-17 00:00:00,3.1,77.49,0.0,692.0,1423.0,683.0,229.0,348.0,11.0
43120,2023-12-02 16:00:00,2024-07-17 00:00:00,3.1,118.43,0.0,1317.0,1998.0,212.0,282.0,348.0,11.0
43121,2023-12-02 17:00:00,2024-07-17 00:00:00,3.1,111.43,0.0,1380.0,2697.0,2.0,204.0,345.0,11.0
43122,2023-12-02 18:00:00,2024-07-17 00:00:00,3.1,99.92,0.0,1382.0,3305.0,0.0,144.0,339.0,11.0
43123,2023-12-02 19:00:00,2024-07-17 00:00:00,3.1,103.71,0.0,1411.0,3274.0,0.0,70.0,329.0,11.0
43124,2023-12-02 20:00:00,2024-07-17 00:00:00,3.1,107.56,0.0,1471.0,3265.0,0.0,52.0,320.0,11.0
43125,2023-12-02 21:00:00,2024-07-17 00:00:00,3.1,106.5,0.0,1418.0,3195.0,0.0,47.0,315.0,11.0
43126,2023-12-02 22:00:00,2024-07-17 00:00:00,3.1,111.12,0.0,1450.0,3038.0,0.0,81.0,305.0,11.0
43127,2023-12-02 23:00:00,2024-07-17 00:00:00,3.1,80.03,0.0,924.0,2930.0,0.0,167.0,319.0,11.0
