Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38496,2023-05-24 00:00:00,2024-07-17 00:00:00,3.1,182.7,0.0,1114.0,310.0,0.0,1883.0,321.0,29.0
38497,2023-05-24 01:00:00,2024-07-17 00:00:00,3.1,170.54,0.0,1011.0,293.0,0.0,1972.0,323.0,29.0
38498,2023-05-24 02:00:00,2024-07-17 00:00:00,3.1,159.28,0.0,984.0,292.0,0.0,2189.0,325.0,29.0
38499,2023-05-24 03:00:00,2024-07-17 00:00:00,3.1,151.77,0.0,985.0,324.0,0.0,2359.0,319.0,28.0
38500,2023-05-24 04:00:00,2024-07-17 00:00:00,3.1,167.45,0.0,1152.0,352.0,0.0,2271.0,317.0,27.0
38501,2023-05-24 05:00:00,2024-07-17 00:00:00,3.1,152.2,0.0,1148.0,803.0,24.0,2284.0,320.0,28.0
38502,2023-05-24 06:00:00,2024-07-17 00:00:00,3.1,163.79,0.0,1308.0,872.0,224.0,2059.0,323.0,28.0
38503,2023-05-24 07:00:00,2024-07-17 00:00:00,3.1,164.06,0.0,1289.0,828.0,637.0,1732.0,322.0,29.0
38504,2023-05-24 08:00:00,2024-07-17 00:00:00,3.1,175.21,0.0,1157.0,305.0,936.0,1389.0,304.0,29.0
38505,2023-05-24 09:00:00,2024-07-17 00:00:00,3.1,183.54,0.0,1098.0,243.0,1099.0,1009.0,294.0,29.0
38506,2023-05-24 10:00:00,2024-07-17 00:00:00,3.1,197.55,0.0,1134.0,237.0,1230.0,680.0,290.0,29.0
38507,2023-05-24 11:00:00,2024-07-17 00:00:00,3.1,202.73,0.0,1079.0,196.0,1311.0,472.0,291.0,29.0
38508,2023-05-24 12:00:00,2024-07-17 00:00:00,3.1,209.55,0.0,1029.0,161.0,1245.0,373.0,293.0,29.0
38509,2023-05-24 13:00:00,2024-07-17 00:00:00,3.1,219.53,0.0,1053.0,205.0,1148.0,294.0,288.0,29.0
38510,2023-05-24 14:00:00,2024-07-17 00:00:00,3.1,229.48,0.0,1027.0,143.0,1052.0,265.0,287.0,29.0
38511,2023-05-24 15:00:00,2024-07-17 00:00:00,3.1,235.09,0.0,1008.0,73.0,887.0,379.0,291.0,29.0
38512,2023-05-24 16:00:00,2024-07-17 00:00:00,3.1,236.16,0.0,1013.0,70.0,762.0,481.0,290.0,29.0
38513,2023-05-24 17:00:00,2024-07-17 00:00:00,3.1,268.22,0.0,1202.0,102.0,469.0,539.0,284.0,29.0
38514,2023-05-24 18:00:00,2024-07-17 00:00:00,3.1,266.37,0.0,1293.0,578.0,173.0,442.0,288.0,29.0
38515,2023-05-24 19:00:00,2024-07-17 00:00:00,3.1,239.56,0.0,1311.0,1111.0,22.0,416.0,297.0,29.0
38516,2023-05-24 20:00:00,2024-07-17 00:00:00,3.1,239.58,0.0,1288.0,1112.0,0.0,408.0,302.0,29.0
38517,2023-05-24 21:00:00,2024-07-17 00:00:00,3.1,260.42,0.0,1237.0,831.0,0.0,366.0,295.0,29.0
38518,2023-05-24 22:00:00,2024-07-17 00:00:00,3.1,268.18,0.0,1229.0,701.0,0.0,398.0,304.0,29.0
38519,2023-05-24 23:00:00,2024-07-17 00:00:00,3.1,246.37,0.0,979.0,524.0,0.0,553.0,305.0,29.0
