Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38760,2023-06-04 00:00:00,2024-07-17 00:00:00,3.1,181.81,0.0,1209.0,621.0,0.0,385.0,306.0,28.0
38761,2023-06-04 01:00:00,2024-07-17 00:00:00,3.1,194.66,0.0,1055.0,434.0,0.0,263.0,308.0,28.0
38762,2023-06-04 02:00:00,2024-07-17 00:00:00,3.1,211.4,0.0,1167.0,332.0,0.0,283.0,307.0,27.0
38763,2023-06-04 03:00:00,2024-07-17 00:00:00,3.1,224.51,0.0,1191.0,225.0,0.0,284.0,305.0,27.0
38764,2023-06-04 04:00:00,2024-07-17 00:00:00,3.1,219.53,0.0,1118.0,194.0,0.0,311.0,305.0,27.0
38765,2023-06-04 05:00:00,2024-07-17 00:00:00,3.1,207.47,0.0,1047.0,226.0,29.0,310.0,303.0,27.0
38766,2023-06-04 06:00:00,2024-07-17 00:00:00,3.1,202.82,0.0,1039.0,78.0,251.0,273.0,304.0,27.0
38767,2023-06-04 07:00:00,2024-07-17 00:00:00,3.1,169.37,0.0,1031.0,147.0,657.0,179.0,303.0,27.0
38768,2023-06-04 08:00:00,2024-07-17 00:00:00,3.1,154.62,0.0,1073.0,137.0,1002.0,123.0,306.0,27.0
38769,2023-06-04 09:00:00,2024-07-17 00:00:00,3.1,146.9,0.0,1138.0,80.0,1311.0,109.0,310.0,28.0
38770,2023-06-04 10:00:00,2024-07-17 00:00:00,3.1,144.9,0.0,1185.0,72.0,1447.0,92.0,313.0,28.0
38771,2023-06-04 11:00:00,2024-07-17 00:00:00,3.1,138.36,0.0,1155.0,281.0,1323.0,103.0,315.0,28.0
38772,2023-06-04 12:00:00,2024-07-17 00:00:00,3.1,125.92,0.0,1037.0,380.0,1227.0,187.0,316.0,28.0
38773,2023-06-04 13:00:00,2024-07-17 00:00:00,3.1,126.2,0.0,1006.0,248.0,1172.0,308.0,315.0,28.0
38774,2023-06-04 14:00:00,2024-07-17 00:00:00,3.1,123.03,0.0,967.0,164.0,1108.0,456.0,316.0,28.0
38775,2023-06-04 15:00:00,2024-07-17 00:00:00,3.1,132.23,0.0,1039.0,61.0,964.0,625.0,312.0,28.0
38776,2023-06-04 16:00:00,2024-07-17 00:00:00,3.1,149.42,0.0,1229.0,70.0,735.0,777.0,312.0,28.0
38777,2023-06-04 17:00:00,2024-07-17 00:00:00,3.1,166.75,0.0,1393.0,119.0,524.0,808.0,313.0,27.0
38778,2023-06-04 18:00:00,2024-07-17 00:00:00,3.1,164.73,0.0,1529.0,641.0,235.0,787.0,312.0,28.0
38779,2023-06-04 19:00:00,2024-07-17 00:00:00,3.1,152.66,0.0,1561.0,1115.0,33.0,838.0,311.0,27.0
38780,2023-06-04 20:00:00,2024-07-17 00:00:00,3.1,156.37,0.0,1587.0,1111.0,0.0,814.0,318.0,28.0
38781,2023-06-04 21:00:00,2024-07-17 00:00:00,3.1,175.84,0.0,1502.0,712.0,0.0,690.0,320.0,28.0
38782,2023-06-04 22:00:00,2024-07-17 00:00:00,3.1,194.18,0.0,1692.0,751.0,0.0,515.0,321.0,28.0
38783,2023-06-04 23:00:00,2024-07-17 00:00:00,3.1,224.17,0.0,1951.0,565.0,0.0,430.0,318.0,28.0
