UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-01-14 00:00:00,0.0,446.0,3577.0,0.0,739.0,374.0,27.0
2023-01-14 01:00:00,0.0,262.0,3295.0,0.0,790.0,374.0,28.0
2023-01-14 02:00:00,0.0,260.0,3213.0,0.0,865.0,366.0,27.0
2023-01-14 03:00:00,0.0,261.0,3239.0,0.0,964.0,369.0,27.0
2023-01-14 04:00:00,0.0,260.0,3118.0,0.0,1106.0,368.0,27.0
2023-01-14 05:00:00,0.0,261.0,2971.0,0.0,1178.0,371.0,26.0
2023-01-14 06:00:00,0.0,262.0,3261.0,0.0,1186.0,373.0,26.0
2023-01-14 07:00:00,0.0,262.0,3311.0,1.0,1271.0,372.0,26.0
2023-01-14 08:00:00,0.0,261.0,3434.0,99.0,1283.0,377.0,27.0
2023-01-14 09:00:00,0.0,262.0,3105.0,340.0,1106.0,376.0,26.0
2023-01-14 10:00:00,0.0,260.0,3187.0,553.0,1035.0,378.0,27.0
2023-01-14 11:00:00,0.0,259.0,3200.0,734.0,1134.0,377.0,28.0
2023-01-14 12:00:00,0.0,257.0,3175.0,854.0,1344.0,377.0,27.0
2023-01-14 13:00:00,0.0,256.0,3081.0,861.0,1422.0,377.0,28.0
2023-01-14 14:00:00,0.0,255.0,3035.0,762.0,1438.0,376.0,27.0
2023-01-14 15:00:00,0.0,257.0,3016.0,530.0,1508.0,374.0,25.0
2023-01-14 16:00:00,0.0,333.0,3146.0,233.0,1588.0,379.0,25.0
2023-01-14 17:00:00,0.0,450.0,3143.0,20.0,1819.0,370.0,25.0
2023-01-14 18:00:00,0.0,427.0,3323.0,0.0,1850.0,374.0,25.0
2023-01-14 19:00:00,0.0,428.0,3212.0,0.0,1852.0,381.0,26.0
2023-01-14 20:00:00,0.0,428.0,3081.0,0.0,1917.0,381.0,25.0
2023-01-14 21:00:00,0.0,371.0,3232.0,0.0,2042.0,377.0,26.0
2023-01-14 22:00:00,0.0,224.0,2850.0,0.0,2151.0,382.0,27.0
2023-01-14 23:00:00,0.0,224.0,2644.0,0.0,2359.0,377.0,26.0
