UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-08-01 00:00:00,2024-07-17 00:00:00,3.1,4.185861579178976,292.5297057367292,289.4531726886138,30.18967018112706,0.0029380960749049,33.16092,1107.68989,174.96463,49.09149,2408.55075,314.52184,28.15494
2023-08-01 01:00:00,2024-07-17 00:00:00,3.1,3.863673156402874,291.1233271857693,289.1109428731388,0.0,0.0283336641885399,31.64852,1120.36919,268.90235,57.30961,2403.16163,314.1489,28.29383
2023-08-01 02:00:00,2024-07-17 00:00:00,3.1,3.863673156402874,291.1233271857693,289.1109428731388,0.0,0.0283336641885399,21.11768,1163.48526,336.40372,0.0,2349.80152,314.6817,28.31423
2023-08-01 03:00:00,2024-07-17 00:00:00,3.1,3.863673156402874,291.1233271857693,289.1109428731388,0.0,0.0283336641885399,8.34161,1222.99371,319.78337,0.0,2263.46474,313.53294,28.2136
2023-08-01 04:00:00,2024-07-17 00:00:00,3.1,3.627208622250416,290.984539463685,288.93241085700026,0.8495854394310256,0.0882256850085112,1.76395,1252.02848,307.44016,0.0,2189.96915,313.6344,28.11142
2023-08-01 05:00:00,2024-07-17 00:00:00,3.1,3.627208622250416,290.984539463685,288.93241085700026,0.8495854394310256,0.0882256850085112,0.0,1274.17246,327.81493,0.0,2120.80108,312.3339,28.52635
2023-08-01 06:00:00,2024-07-17 00:00:00,3.1,3.627208622250416,290.984539463685,288.93241085700026,0.8495854394310256,0.0882256850085112,0.0,1331.02721,321.49627,198.0565,2082.37133,313.03692,28.30611
2023-08-01 07:00:00,2024-07-17 00:00:00,3.1,4.374324784735546,295.5182799132762,288.99562520866243,231.92394317708403,0.1096636533860423,0.0,1365.32971,344.47454,521.874,2052.88193,312.57623,28.23182
2023-08-01 08:00:00,2024-07-17 00:00:00,3.1,4.374324784735546,295.5182799132762,288.99562520866243,231.92394317708403,0.1096636533860423,0.0,1396.09541,354.47301,897.54363,2028.44563,310.66157,27.9563
2023-08-01 09:00:00,2024-07-17 00:00:00,3.1,4.374324784735546,295.5182799132762,288.99562520866243,231.92394317708403,0.1096636533860423,0.0,1437.73804,309.63336,1237.17652,2032.34146,310.67258,28.06758
