UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-08-09 00:00:00,0.0,2066.0,138.0,0.0,877.0,350.0,22.0
2023-08-09 01:00:00,0.0,2096.0,138.0,0.0,871.0,348.0,22.0
2023-08-09 02:00:00,0.0,2050.0,130.0,0.0,1073.0,362.0,27.0
2023-08-09 03:00:00,0.0,2089.0,183.0,0.0,1268.0,363.0,30.0
2023-08-09 04:00:00,0.0,2098.0,146.0,0.0,1246.0,359.0,29.0
2023-08-09 05:00:00,0.0,2108.0,119.0,2.0,1198.0,360.0,29.0
2023-08-09 06:00:00,0.0,2135.0,120.0,76.0,1177.0,358.0,29.0
2023-08-09 07:00:00,0.0,2053.0,49.0,269.0,843.0,365.0,29.0
2023-08-09 08:00:00,0.0,2096.0,224.0,540.0,531.0,371.0,30.0
2023-08-09 09:00:00,0.0,1994.0,340.0,890.0,544.0,366.0,30.0
2023-08-09 10:00:00,0.0,1767.0,39.0,1194.0,530.0,368.0,30.0
2023-08-09 11:00:00,0.0,1636.0,27.0,1394.0,552.0,367.0,30.0
2023-08-09 12:00:00,0.0,1750.0,26.0,1469.0,659.0,359.0,29.0
2023-08-09 13:00:00,0.0,1769.0,26.0,1443.0,843.0,354.0,30.0
2023-08-09 14:00:00,0.0,1747.0,30.0,1342.0,982.0,356.0,30.0
2023-08-09 15:00:00,0.0,1802.0,82.0,1182.0,1020.0,358.0,30.0
2023-08-09 16:00:00,0.0,2048.0,82.0,900.0,1112.0,353.0,30.0
2023-08-09 17:00:00,0.0,2209.0,519.0,542.0,1171.0,362.0,30.0
2023-08-09 18:00:00,0.0,2300.0,1171.0,185.0,1164.0,364.0,31.0
2023-08-09 19:00:00,0.0,2406.0,1361.0,14.0,1173.0,367.0,30.0
2023-08-09 20:00:00,0.0,2407.0,977.0,1.0,1199.0,361.0,31.0
2023-08-09 21:00:00,0.0,2421.0,562.0,0.0,1184.0,366.0,31.0
2023-08-09 22:00:00,0.0,2239.0,565.0,0.0,1275.0,364.0,31.0
2023-08-09 23:00:00,0.0,2145.0,212.0,0.0,1249.0,369.0,30.0
