UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-24 00:00:00,0.0,194.0,1222.0,0.0,1151.0,346.0,23.0
2023-12-24 01:00:00,0.0,198.0,874.0,0.0,1104.0,348.0,22.0
2023-12-24 02:00:00,0.0,208.0,727.0,0.0,1142.0,346.0,22.0
2023-12-24 03:00:00,0.0,206.0,695.0,0.0,1022.0,348.0,21.0
2023-12-24 04:00:00,0.0,206.0,823.0,0.0,786.0,344.0,22.0
2023-12-24 05:00:00,0.0,207.0,1212.0,0.0,667.0,346.0,22.0
2023-12-24 06:00:00,0.0,190.0,1222.0,0.0,588.0,346.0,22.0
2023-12-24 07:00:00,0.0,199.0,1704.0,2.0,491.0,347.0,22.0
2023-12-24 08:00:00,0.0,212.0,1600.0,202.0,410.0,345.0,21.0
2023-12-24 09:00:00,0.0,208.0,1040.0,744.0,362.0,349.0,21.0
2023-12-24 10:00:00,0.0,208.0,1003.0,1154.0,257.0,349.0,22.0
2023-12-24 11:00:00,0.0,208.0,892.0,1350.0,129.0,351.0,22.0
2023-12-24 12:00:00,0.0,209.0,865.0,1397.0,56.0,349.0,23.0
2023-12-24 13:00:00,0.0,212.0,895.0,1305.0,13.0,349.0,22.0
2023-12-24 14:00:00,0.0,311.0,892.0,1115.0,11.0,350.0,22.0
2023-12-24 15:00:00,0.0,474.0,940.0,748.0,23.0,347.0,22.0
2023-12-24 16:00:00,0.0,744.0,1596.0,234.0,66.0,345.0,22.0
2023-12-24 17:00:00,0.0,864.0,3057.0,4.0,124.0,340.0,22.0
2023-12-24 18:00:00,0.0,868.0,3318.0,0.0,188.0,342.0,22.0
2023-12-24 19:00:00,0.0,868.0,3204.0,0.0,204.0,344.0,22.0
2023-12-24 20:00:00,0.0,869.0,2718.0,0.0,180.0,342.0,22.0
2023-12-24 21:00:00,0.0,559.0,2288.0,0.0,102.0,342.0,22.0
2023-12-24 22:00:00,0.0,381.0,2196.0,0.0,98.0,340.0,22.0
2023-12-24 23:00:00,0.0,208.0,2191.0,0.0,88.0,342.0,22.0
