Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40488,2023-08-15 00:00:00,2024-07-17 00:00:00,3.1,172.98,0.0,856.0,129.0,0.0,1777.0,358.0,29.0
40489,2023-08-15 01:00:00,2024-07-17 00:00:00,3.1,187.12,0.0,880.0,128.0,0.0,1566.0,356.0,29.0
40490,2023-08-15 02:00:00,2024-07-17 00:00:00,3.1,206.36,0.0,876.0,130.0,0.0,1267.0,357.0,29.0
40491,2023-08-15 03:00:00,2024-07-17 00:00:00,3.1,214.46,0.0,818.0,130.0,0.0,1080.0,355.0,28.0
40492,2023-08-15 04:00:00,2024-07-17 00:00:00,3.1,211.81,0.0,831.0,231.0,0.0,1033.0,355.0,27.0
40493,2023-08-15 05:00:00,2024-07-17 00:00:00,3.1,212.97,0.0,827.0,247.0,2.0,999.0,354.0,28.0
40494,2023-08-15 06:00:00,2024-07-17 00:00:00,3.1,192.1,0.0,663.0,243.0,118.0,923.0,360.0,28.0
40495,2023-08-15 07:00:00,2024-07-17 00:00:00,3.1,168.54,0.0,525.0,177.0,521.0,736.0,362.0,28.0
40496,2023-08-15 08:00:00,2024-07-17 00:00:00,3.1,158.88,0.0,489.0,143.0,937.0,520.0,363.0,28.0
40497,2023-08-15 09:00:00,2024-07-17 00:00:00,3.1,157.11,0.0,470.0,46.0,1244.0,357.0,358.0,28.0
40498,2023-08-15 10:00:00,2024-07-17 00:00:00,3.1,148.88,0.0,453.0,24.0,1459.0,316.0,354.0,27.0
40499,2023-08-15 11:00:00,2024-07-17 00:00:00,3.1,142.94,0.0,467.0,32.0,1577.0,382.0,356.0,28.0
40500,2023-08-15 12:00:00,2024-07-17 00:00:00,3.1,141.13,0.0,522.0,33.0,1603.0,547.0,353.0,28.0
40501,2023-08-15 13:00:00,2024-07-17 00:00:00,3.1,144.72,0.0,654.0,35.0,1585.0,819.0,357.0,28.0
40502,2023-08-15 14:00:00,2024-07-17 00:00:00,3.1,136.13,0.0,665.0,28.0,1446.0,1192.0,357.0,27.0
40503,2023-08-15 15:00:00,2024-07-17 00:00:00,3.1,130.45,0.0,639.0,59.0,1189.0,1452.0,358.0,28.0
40504,2023-08-15 16:00:00,2024-07-17 00:00:00,3.1,148.08,0.0,751.0,81.0,848.0,1483.0,355.0,27.0
40505,2023-08-15 17:00:00,2024-07-17 00:00:00,3.1,170.49,0.0,948.0,151.0,581.0,1525.0,354.0,27.0
40506,2023-08-15 18:00:00,2024-07-17 00:00:00,3.1,182.4,0.0,1236.0,702.0,185.0,1605.0,358.0,28.0
40507,2023-08-15 19:00:00,2024-07-17 00:00:00,3.1,194.97,0.0,1319.0,799.0,10.0,1513.0,362.0,29.0
40508,2023-08-15 20:00:00,2024-07-17 00:00:00,3.1,227.54,0.0,1389.0,322.0,0.0,1446.0,360.0,28.0
40509,2023-08-15 21:00:00,2024-07-17 00:00:00,3.1,234.59,0.0,1381.0,131.0,0.0,1503.0,358.0,27.0
40510,2023-08-15 22:00:00,2024-07-17 00:00:00,3.1,241.73,0.0,1363.0,155.0,0.0,1358.0,354.0,28.0
40511,2023-08-15 23:00:00,2024-07-17 00:00:00,3.1,234.92,0.0,1220.0,154.0,0.0,1293.0,356.0,27.0
