Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38688,2023-06-01 00:00:00,2024-07-17 00:00:00,3.1,373.35,0.0,2567.0,404.0,0.0,330.0,343.0,32.0
38689,2023-06-01 01:00:00,2024-07-17 00:00:00,3.1,371.12,0.0,2423.0,421.0,0.0,290.0,340.0,32.0
38690,2023-06-01 02:00:00,2024-07-17 00:00:00,3.1,386.82,0.0,2342.0,279.0,0.0,258.0,341.0,32.0
38691,2023-06-01 03:00:00,2024-07-17 00:00:00,3.1,368.99,0.0,2422.0,482.0,0.0,251.0,342.0,32.0
38692,2023-06-01 04:00:00,2024-07-17 00:00:00,3.1,356.55,0.0,2601.0,679.0,0.0,256.0,341.0,30.0
38693,2023-06-01 05:00:00,2024-07-17 00:00:00,3.1,294.61,0.0,2570.0,1513.0,34.0,263.0,344.0,31.0
38694,2023-06-01 06:00:00,2024-07-17 00:00:00,3.1,285.76,0.0,2600.0,1553.0,225.0,233.0,336.0,30.0
38695,2023-06-01 07:00:00,2024-07-17 00:00:00,3.1,317.11,0.0,2485.0,779.0,506.0,153.0,329.0,31.0
38696,2023-06-01 08:00:00,2024-07-17 00:00:00,3.1,302.88,0.0,2312.0,696.0,759.0,108.0,329.0,32.0
38697,2023-06-01 09:00:00,2024-07-17 00:00:00,3.1,305.16,0.0,2324.0,445.0,1036.0,77.0,326.0,31.0
38698,2023-06-01 10:00:00,2024-07-17 00:00:00,3.1,303.07,0.0,2232.0,247.0,1237.0,62.0,324.0,32.0
38699,2023-06-01 11:00:00,2024-07-17 00:00:00,3.1,302.64,0.0,2264.0,142.0,1304.0,129.0,327.0,32.0
38700,2023-06-01 12:00:00,2024-07-17 00:00:00,3.1,302.44,0.0,2327.0,64.0,1257.0,289.0,325.0,32.0
38701,2023-06-01 13:00:00,2024-07-17 00:00:00,3.1,289.06,0.0,2242.0,61.0,1138.0,543.0,318.0,32.0
38702,2023-06-01 14:00:00,2024-07-17 00:00:00,3.1,284.61,0.0,2288.0,77.0,1003.0,750.0,315.0,31.0
38703,2023-06-01 15:00:00,2024-07-17 00:00:00,3.1,273.8,0.0,2266.0,94.0,826.0,1054.0,312.0,31.0
38704,2023-06-01 16:00:00,2024-07-17 00:00:00,3.1,277.4,0.0,2558.0,367.0,569.0,1190.0,310.0,31.0
38705,2023-06-01 17:00:00,2024-07-17 00:00:00,3.1,275.26,0.0,2610.0,873.0,364.0,972.0,301.0,31.0
38706,2023-06-01 18:00:00,2024-07-17 00:00:00,3.1,269.87,0.0,2617.0,1308.0,151.0,857.0,301.0,31.0
38707,2023-06-01 19:00:00,2024-07-17 00:00:00,3.1,261.71,0.0,2557.0,1402.0,25.0,993.0,306.0,31.0
38708,2023-06-01 20:00:00,2024-07-17 00:00:00,3.1,266.23,0.0,2562.0,1328.0,0.0,993.0,309.0,30.0
38709,2023-06-01 21:00:00,2024-07-17 00:00:00,3.1,281.13,0.0,2567.0,945.0,0.0,1073.0,311.0,30.0
38710,2023-06-01 22:00:00,2024-07-17 00:00:00,3.1,298.83,0.0,2514.0,735.0,0.0,936.0,314.0,31.0
38711,2023-06-01 23:00:00,2024-07-17 00:00:00,3.1,290.85,0.0,2384.0,948.0,0.0,769.0,317.0,31.0
