UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-05-18 00:00:00,945.0,163.0,1038.0,325.0,0.0,212.0,25.0
2023-05-18 01:00:00,942.0,165.0,1038.0,326.0,0.0,266.0,23.0
2023-05-18 02:00:00,970.0,168.0,1041.0,330.0,0.0,250.0,21.0
2023-05-18 03:00:00,1027.0,169.0,1040.0,405.0,20.0,187.0,21.0
2023-05-18 04:00:00,988.0,170.0,1041.0,584.0,111.0,208.0,24.0
2023-05-18 05:00:00,1083.0,164.0,1040.0,639.0,236.0,203.0,26.0
2023-05-18 06:00:00,1117.0,159.0,1039.0,607.0,355.0,175.0,26.0
2023-05-18 07:00:00,989.0,156.0,1041.0,513.0,426.0,158.0,24.0
2023-05-18 08:00:00,1062.0,150.0,1041.0,522.0,486.0,215.0,23.0
2023-05-18 09:00:00,995.0,145.0,1040.0,398.0,566.0,261.0,23.0
2023-05-18 10:00:00,1059.0,146.0,1040.0,371.0,491.0,350.0,23.0
2023-05-18 11:00:00,1084.0,146.0,1041.0,362.0,477.0,370.0,23.0
2023-05-18 12:00:00,1095.0,146.0,1040.0,356.0,437.0,364.0,23.0
2023-05-18 13:00:00,1088.0,147.0,1041.0,349.0,410.0,342.0,23.0
2023-05-18 14:00:00,1133.0,152.0,1041.0,597.0,327.0,322.0,23.0
2023-05-18 15:00:00,1153.0,153.0,1040.0,862.0,168.0,260.0,23.0
2023-05-18 16:00:00,1161.0,156.0,1039.0,1113.0,59.0,151.0,23.0
2023-05-18 17:00:00,1147.0,157.0,1040.0,1310.0,3.0,127.0,27.0
2023-05-18 18:00:00,1221.0,157.0,1041.0,1307.0,0.0,167.0,26.0
2023-05-18 19:00:00,1140.0,156.0,1041.0,882.0,0.0,253.0,25.0
2023-05-18 20:00:00,1104.0,157.0,1040.0,770.0,0.0,263.0,24.0
2023-05-18 21:00:00,1030.0,163.0,1041.0,461.0,0.0,320.0,24.0
2023-05-18 22:00:00,966.0,163.0,1042.0,342.0,0.0,353.0,23.0
2023-05-18 23:00:00,960.0,164.0,1042.0,330.0,0.0,321.0,24.0
