Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
38904,2023-06-10 00:00:00,2024-07-17 00:00:00,3.1,142.33,562.0,167.0,2083.0,592.0,0.0,7.0,24.0
38905,2023-06-10 01:00:00,2024-07-17 00:00:00,3.1,142.63,569.0,165.0,2082.0,598.0,0.0,23.0,23.0
38906,2023-06-10 02:00:00,2024-07-17 00:00:00,3.1,150.74,623.0,165.0,2083.0,617.0,2.0,34.0,22.0
38907,2023-06-10 03:00:00,2024-07-17 00:00:00,3.1,138.27,566.0,167.0,2083.0,611.0,53.0,56.0,22.0
38908,2023-06-10 04:00:00,2024-07-17 00:00:00,3.1,131.67,586.0,165.0,2084.0,675.0,239.0,72.0,25.0
38909,2023-06-10 05:00:00,2024-07-17 00:00:00,3.1,121.28,597.0,156.0,2083.0,760.0,544.0,51.0,26.0
38910,2023-06-10 06:00:00,2024-07-17 00:00:00,3.1,131.29,740.0,152.0,2082.0,810.0,845.0,60.0,23.0
38911,2023-06-10 07:00:00,2024-07-17 00:00:00,3.1,109.83,617.0,151.0,2087.0,810.0,1061.0,32.0,20.0
38912,2023-06-10 08:00:00,2024-07-17 00:00:00,3.1,104.23,574.0,147.0,2085.0,710.0,1138.0,35.0,18.0
38913,2023-06-10 09:00:00,2024-07-17 00:00:00,3.1,104.13,558.0,147.0,2083.0,638.0,1109.0,42.0,18.0
38914,2023-06-10 10:00:00,2024-07-17 00:00:00,3.1,110.73,580.0,144.0,2084.0,419.0,1173.0,41.0,21.0
38915,2023-06-10 11:00:00,2024-07-17 00:00:00,3.1,110.32,557.0,143.0,2082.0,282.0,1205.0,26.0,22.0
38916,2023-06-10 12:00:00,2024-07-17 00:00:00,3.1,111.59,562.0,144.0,2085.0,279.0,1187.0,26.0,22.0
38917,2023-06-10 13:00:00,2024-07-17 00:00:00,3.1,120.63,584.0,146.0,2085.0,252.0,1014.0,25.0,21.0
38918,2023-06-10 14:00:00,2024-07-17 00:00:00,3.1,134.96,663.0,145.0,2082.0,542.0,658.0,17.0,24.0
38919,2023-06-10 15:00:00,2024-07-17 00:00:00,3.1,140.08,711.0,146.0,2082.0,883.0,378.0,18.0,25.0
38920,2023-06-10 16:00:00,2024-07-17 00:00:00,3.1,141.01,680.0,157.0,2082.0,956.0,129.0,47.0,26.0
38921,2023-06-10 17:00:00,2024-07-17 00:00:00,3.1,126.67,614.0,162.0,2083.0,1231.0,22.0,18.0,27.0
38922,2023-06-10 18:00:00,2024-07-17 00:00:00,3.1,119.32,572.0,166.0,2082.0,1299.0,0.0,11.0,28.0
38923,2023-06-10 19:00:00,2024-07-17 00:00:00,3.1,131.97,576.0,164.0,2083.0,914.0,0.0,14.0,26.0
38924,2023-06-10 20:00:00,2024-07-17 00:00:00,3.1,134.93,574.0,163.0,2084.0,811.0,0.0,21.0,27.0
38925,2023-06-10 21:00:00,2024-07-17 00:00:00,3.1,147.42,617.0,157.0,2083.0,656.0,0.0,37.0,25.0
38926,2023-06-10 22:00:00,2024-07-17 00:00:00,3.1,140.86,572.0,161.0,2083.0,628.0,0.0,40.0,25.0
38927,2023-06-10 23:00:00,2024-07-17 00:00:00,3.1,141.07,572.0,158.0,2085.0,608.0,0.0,48.0,25.0
