Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
39696,2023-07-13 00:00:00,2024-07-17 00:00:00,3.1,256.94,998.0,171.0,2087.0,170.0,0.0,204.0,31.0
39697,2023-07-13 01:00:00,2024-07-17 00:00:00,3.1,250.85,950.0,171.0,2088.0,168.0,0.0,184.0,30.0
39698,2023-07-13 02:00:00,2024-07-17 00:00:00,3.1,262.58,1019.0,172.0,2088.0,178.0,1.0,160.0,30.0
39699,2023-07-13 03:00:00,2024-07-17 00:00:00,3.1,250.06,978.0,174.0,2087.0,248.0,57.0,142.0,31.0
39700,2023-07-13 04:00:00,2024-07-17 00:00:00,3.1,235.6,992.0,172.0,2087.0,340.0,323.0,103.0,30.0
39701,2023-07-13 05:00:00,2024-07-17 00:00:00,3.1,210.41,962.0,173.0,2087.0,445.0,745.0,76.0,31.0
39702,2023-07-13 06:00:00,2024-07-17 00:00:00,3.1,195.78,963.0,166.0,2087.0,509.0,1140.0,44.0,31.0
39703,2023-07-13 07:00:00,2024-07-17 00:00:00,3.1,202.96,1043.0,158.0,2087.0,343.0,1426.0,24.0,32.0
39704,2023-07-13 08:00:00,2024-07-17 00:00:00,3.1,193.36,991.0,156.0,2086.0,277.0,1610.0,24.0,32.0
39705,2023-07-13 09:00:00,2024-07-17 00:00:00,3.1,189.8,992.0,152.0,2087.0,300.0,1697.0,31.0,32.0
39706,2023-07-13 10:00:00,2024-07-17 00:00:00,3.1,186.85,952.0,151.0,2087.0,224.0,1703.0,39.0,30.0
39707,2023-07-13 11:00:00,2024-07-17 00:00:00,3.1,190.76,969.0,149.0,2087.0,197.0,1647.0,53.0,31.0
39708,2023-07-13 12:00:00,2024-07-17 00:00:00,3.1,191.74,946.0,149.0,2086.0,168.0,1530.0,68.0,30.0
39709,2023-07-13 13:00:00,2024-07-17 00:00:00,3.1,200.34,976.0,149.0,2087.0,191.0,1331.0,80.0,23.0
39710,2023-07-13 14:00:00,2024-07-17 00:00:00,3.1,208.52,1019.0,154.0,2086.0,402.0,1022.0,79.0,18.0
39711,2023-07-13 15:00:00,2024-07-17 00:00:00,3.1,224.24,1186.0,157.0,2086.0,891.0,623.0,73.0,18.0
39712,2023-07-13 16:00:00,2024-07-17 00:00:00,3.1,219.25,1140.0,164.0,2085.0,1210.0,241.0,92.0,25.0
39713,2023-07-13 17:00:00,2024-07-17 00:00:00,3.1,216.68,1108.0,167.0,2085.0,1339.0,38.0,113.0,29.0
39714,2023-07-13 18:00:00,2024-07-17 00:00:00,3.1,222.82,1166.0,170.0,2086.0,1359.0,1.0,150.0,29.0
39715,2023-07-13 19:00:00,2024-07-17 00:00:00,3.1,229.87,1190.0,171.0,2086.0,1240.0,0.0,169.0,30.0
39716,2023-07-13 20:00:00,2024-07-17 00:00:00,3.1,230.99,1110.0,171.0,2085.0,971.0,0.0,184.0,30.0
39717,2023-07-13 21:00:00,2024-07-17 00:00:00,3.1,240.03,993.0,168.0,2085.0,445.0,0.0,201.0,30.0
39718,2023-07-13 22:00:00,2024-07-17 00:00:00,3.1,266.42,1065.0,163.0,2086.0,178.0,0.0,200.0,29.0
39719,2023-07-13 23:00:00,2024-07-17 00:00:00,3.1,259.22,1006.0,159.0,2086.0,164.0,0.0,184.0,30.0
