Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
36144,2023-02-15 00:00:00,2024-07-17 00:00:00,3.1,355.7,2399.0,377.0,2168.0,79.0,0.0,466.0,29.0
36145,2023-02-15 01:00:00,2024-07-17 00:00:00,3.1,353.21,2380.0,377.0,2167.0,80.0,0.0,484.0,28.0
36146,2023-02-15 02:00:00,2024-07-17 00:00:00,3.1,352.45,2375.0,377.0,2167.0,79.0,0.0,491.0,28.0
36147,2023-02-15 03:00:00,2024-07-17 00:00:00,3.1,352.34,2377.0,376.0,2169.0,80.0,0.0,491.0,29.0
36148,2023-02-15 04:00:00,2024-07-17 00:00:00,3.1,376.54,2744.0,374.0,2168.0,131.0,0.0,460.0,29.0
36149,2023-02-15 05:00:00,2024-07-17 00:00:00,3.1,385.79,3118.0,377.0,2167.0,375.0,28.0,410.0,29.0
36150,2023-02-15 06:00:00,2024-07-17 00:00:00,3.1,370.74,3178.0,376.0,2169.0,491.0,297.0,349.0,30.0
36151,2023-02-15 07:00:00,2024-07-17 00:00:00,3.1,356.65,3176.0,376.0,2168.0,413.0,618.0,378.0,29.0
36152,2023-02-15 08:00:00,2024-07-17 00:00:00,3.1,339.15,2955.0,376.0,2169.0,214.0,845.0,444.0,29.0
36153,2023-02-15 09:00:00,2024-07-17 00:00:00,3.1,318.31,2696.0,369.0,2167.0,173.0,966.0,465.0,30.0
36154,2023-02-15 10:00:00,2024-07-17 00:00:00,3.1,300.64,2403.0,370.0,2167.0,98.0,1006.0,455.0,31.0
36155,2023-02-15 11:00:00,2024-07-17 00:00:00,3.1,300.63,2381.0,372.0,2168.0,96.0,1001.0,429.0,30.0
36156,2023-02-15 12:00:00,2024-07-17 00:00:00,3.1,306.04,2377.0,369.0,2167.0,95.0,927.0,384.0,30.0
36157,2023-02-15 13:00:00,2024-07-17 00:00:00,3.1,327.78,2483.0,372.0,2167.0,94.0,726.0,305.0,30.0
36158,2023-02-15 14:00:00,2024-07-17 00:00:00,3.1,375.56,2812.0,370.0,2166.0,109.0,384.0,183.0,31.0
36159,2023-02-15 15:00:00,2024-07-17 00:00:00,3.1,399.72,3178.0,369.0,2167.0,477.0,50.0,111.0,32.0
36160,2023-02-15 16:00:00,2024-07-17 00:00:00,3.1,376.71,3303.0,372.0,2168.0,1061.0,0.0,92.0,33.0
36161,2023-02-15 17:00:00,2024-07-17 00:00:00,3.1,375.85,3388.0,374.0,2168.0,1192.0,0.0,66.0,31.0
36162,2023-02-15 18:00:00,2024-07-17 00:00:00,3.1,385.83,3395.0,375.0,2167.0,1032.0,0.0,48.0,30.0
36163,2023-02-15 19:00:00,2024-07-17 00:00:00,3.1,397.72,3386.0,377.0,2170.0,803.0,0.0,56.0,29.0
36164,2023-02-15 20:00:00,2024-07-17 00:00:00,3.1,409.31,3370.0,378.0,2169.0,598.0,0.0,55.0,29.0
36165,2023-02-15 21:00:00,2024-07-17 00:00:00,3.1,425.12,3291.0,373.0,2169.0,299.0,0.0,46.0,30.0
36166,2023-02-15 22:00:00,2024-07-17 00:00:00,3.1,421.47,2953.0,376.0,2168.0,85.0,0.0,43.0,30.0
36167,2023-02-15 23:00:00,2024-07-17 00:00:00,3.1,415.13,2849.0,375.0,2167.0,80.0,0.0,50.0,29.0
