Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
41592,2023-09-30 00:00:00,2024-07-17 00:00:00,3.1,262.54,1275.0,186.0,1979.0,38.0,0.0,451.0,24.0
41593,2023-09-30 01:00:00,2024-07-17 00:00:00,3.1,262.27,1272.0,190.0,1979.0,38.0,0.0,450.0,25.0
41594,2023-09-30 02:00:00,2024-07-17 00:00:00,3.1,262.36,1273.0,191.0,1980.0,37.0,0.0,451.0,25.0
41595,2023-09-30 03:00:00,2024-07-17 00:00:00,3.1,261.34,1274.0,195.0,1979.0,38.0,5.0,465.0,25.0
41596,2023-09-30 04:00:00,2024-07-17 00:00:00,3.1,257.3,1288.0,193.0,1978.0,89.0,75.0,435.0,24.0
41597,2023-09-30 05:00:00,2024-07-17 00:00:00,3.1,238.0,1319.0,193.0,1980.0,130.0,491.0,375.0,24.0
41598,2023-09-30 06:00:00,2024-07-17 00:00:00,3.1,220.47,1387.0,190.0,1979.0,86.0,1071.0,363.0,24.0
41599,2023-09-30 07:00:00,2024-07-17 00:00:00,3.1,197.21,1305.0,187.0,1978.0,50.0,1457.0,379.0,24.0
41600,2023-09-30 08:00:00,2024-07-17 00:00:00,3.1,190.29,1306.0,180.0,1978.0,38.0,1687.0,352.0,25.0
41601,2023-09-30 09:00:00,2024-07-17 00:00:00,3.1,189.81,1302.0,180.0,1979.0,36.0,1724.0,319.0,24.0
41602,2023-09-30 10:00:00,2024-07-17 00:00:00,3.1,189.0,1302.0,178.0,1977.0,38.0,1761.0,304.0,24.0
41603,2023-09-30 11:00:00,2024-07-17 00:00:00,3.1,202.46,1382.0,179.0,1978.0,38.0,1604.0,309.0,25.0
41604,2023-09-30 12:00:00,2024-07-17 00:00:00,3.1,209.97,1389.0,179.0,1976.0,44.0,1409.0,322.0,24.0
41605,2023-09-30 13:00:00,2024-07-17 00:00:00,3.1,217.63,1332.0,179.0,1978.0,57.0,1064.0,322.0,24.0
41606,2023-09-30 14:00:00,2024-07-17 00:00:00,3.1,246.09,1341.0,180.0,1979.0,41.0,560.0,287.0,24.0
41607,2023-09-30 15:00:00,2024-07-17 00:00:00,3.1,274.46,1346.0,192.0,1977.0,91.0,110.0,245.0,25.0
41608,2023-09-30 16:00:00,2024-07-17 00:00:00,3.1,258.44,1378.0,194.0,1979.0,517.0,1.0,236.0,25.0
41609,2023-09-30 17:00:00,2024-07-17 00:00:00,3.1,273.17,1576.0,193.0,1977.0,672.0,0.0,203.0,25.0
41610,2023-09-30 18:00:00,2024-07-17 00:00:00,3.1,281.78,1407.0,192.0,1980.0,268.0,0.0,176.0,24.0
41611,2023-09-30 19:00:00,2024-07-17 00:00:00,3.1,276.69,1335.0,193.0,1978.0,137.0,0.0,258.0,24.0
41612,2023-09-30 20:00:00,2024-07-17 00:00:00,3.1,280.08,1346.0,192.0,1978.0,59.0,0.0,306.0,25.0
41613,2023-09-30 21:00:00,2024-07-17 00:00:00,3.1,285.23,1357.0,186.0,1979.0,41.0,0.0,270.0,24.0
41614,2023-09-30 22:00:00,2024-07-17 00:00:00,3.1,278.75,1334.0,186.0,1978.0,39.0,0.0,322.0,25.0
41615,2023-09-30 23:00:00,2024-07-17 00:00:00,3.1,268.02,1280.0,185.0,1980.0,38.0,0.0,377.0,25.0
