UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-02-25 00:00:00,2163.0,317.0,2170.0,105.0,0.0,262.0,24.0
2023-02-25 01:00:00,2129.0,319.0,2170.0,104.0,0.0,283.0,25.0
2023-02-25 02:00:00,2077.0,320.0,2170.0,104.0,0.0,321.0,24.0
2023-02-25 03:00:00,2098.0,319.0,2169.0,108.0,0.0,332.0,24.0
2023-02-25 04:00:00,2127.0,321.0,2169.0,113.0,1.0,346.0,24.0
2023-02-25 05:00:00,2259.0,321.0,2170.0,163.0,58.0,298.0,26.0
2023-02-25 06:00:00,2511.0,320.0,2169.0,184.0,254.0,259.0,25.0
2023-02-25 07:00:00,2558.0,326.0,2169.0,187.0,453.0,258.0,24.0
2023-02-25 08:00:00,2486.0,321.0,2170.0,172.0,654.0,300.0,23.0
2023-02-25 09:00:00,2386.0,315.0,2171.0,135.0,765.0,351.0,25.0
2023-02-25 10:00:00,2392.0,310.0,2171.0,107.0,789.0,427.0,25.0
2023-02-25 11:00:00,2382.0,307.0,2170.0,111.0,724.0,477.0,25.0
2023-02-25 12:00:00,2331.0,305.0,2170.0,157.0,568.0,488.0,24.0
2023-02-25 13:00:00,2381.0,312.0,2169.0,189.0,356.0,421.0,25.0
2023-02-25 14:00:00,2376.0,313.0,2171.0,398.0,144.0,394.0,24.0
2023-02-25 15:00:00,2375.0,317.0,2169.0,485.0,26.0,420.0,27.0
2023-02-25 16:00:00,2374.0,319.0,2169.0,534.0,0.0,487.0,28.0
2023-02-25 17:00:00,2242.0,323.0,2170.0,472.0,0.0,509.0,28.0
2023-02-25 18:00:00,1987.0,325.0,2169.0,459.0,0.0,493.0,27.0
2023-02-25 19:00:00,2003.0,322.0,2169.0,383.0,0.0,461.0,27.0
2023-02-25 20:00:00,2209.0,314.0,2169.0,234.0,0.0,460.0,25.0
2023-02-25 21:00:00,2249.0,315.0,2169.0,116.0,0.0,458.0,25.0
2023-02-25 22:00:00,2067.0,314.0,2170.0,109.0,0.0,479.0,24.0
2023-02-25 23:00:00,1926.0,315.0,2169.0,105.0,0.0,511.0,24.0
