datetime,avg_wind_production_forecast
2023-06-27T00:00:00.000000000,4055.49997
2023-06-27T01:00:00.000000000,4104.36983
2023-06-27T02:00:00.000000000,4250.09999
2023-06-27T03:00:00.000000000,4194.1902
2023-06-27T04:00:00.000000000,4226.60987
2023-06-27T05:00:00.000000000,4272.15007
2023-06-27T06:00:00.000000000,4312.39992
2023-06-27T07:00:00.000000000,4406.75993
2023-06-27T08:00:00.000000000,4367.38991
2023-06-27T09:00:00.000000000,4311.54994
2023-06-27T10:00:00.000000000,4189.35995
2023-06-27T11:00:00.000000000,3994.88989
2023-06-27T12:00:00.000000000,3730.68001
2023-06-27T13:00:00.000000000,3335.16996
2023-06-27T14:00:00.000000000,2753.97009
2023-06-27T15:00:00.000000000,2145.64995
2023-06-27T16:00:00.000000000,1692.72005
2023-06-27T17:00:00.000000000,1415.59004
2023-06-27T18:00:00.000000000,1301.35997
2023-06-27T19:00:00.000000000,1378.37997
2023-06-27T20:00:00.000000000,1670.57996
2023-06-27T21:00:00.000000000,2076.46991
2023-06-27T22:00:00.000000000,2514.57996
2023-06-27T23:00:00.000000000,2920.31997
2023-06-28T00:00:00.000000000,2931.61292
2023-06-28T01:00:00.000000000,2652.62104
2023-06-28T02:00:00.000000000,2486.81054
2023-06-28T03:00:00.000000000,2450.09937
2023-06-28T04:00:00.000000000,2280.7361
2023-06-28T05:00:00.000000000,2029.12357
2023-06-28T06:00:00.000000000,1821.74789
2023-06-28T07:00:00.000000000,1637.37488
2023-06-28T08:00:00.000000000,1558.24499
2023-06-28T09:00:00.000000000,1471.60959
2023-06-28T10:00:00.000000000,1328.30381
2023-06-28T11:00:00.000000000,1255.33433
2023-06-28T12:00:00.000000000,1262.7228
2023-06-28T13:00:00.000000000,1253.49507
2023-06-28T14:00:00.000000000,1287.40376
2023-06-28T15:00:00.000000000,1290.70272
2023-06-28T16:00:00.000000000,1215.47614
2023-06-28T17:00:00.000000000,1228.0636
2023-06-28T18:00:00.000000000,1321.7283
2023-06-28T19:00:00.000000000,1382.97691
2023-06-28T20:00:00.000000000,1403.63175
2023-06-28T21:00:00.000000000,1391.73792
2023-06-28T22:00:00.000000000,1429.48264
2023-06-28T23:00:00.000000000,1490.67457
2023-06-29T00:00:00.000000000,1482.14068
2023-06-29T01:00:00.000000000,1332.82747
2023-06-29T02:00:00.000000000,1248.04132
2023-06-29T03:00:00.000000000,1228.01765
2023-06-29T04:00:00.000000000,1144.58627
2023-06-29T05:00:00.000000000,1012.82704
2023-06-29T06:00:00.000000000,897.04633
2023-06-29T07:00:00.000000000,799.564
2023-06-29T08:00:00.000000000,762.10012
2023-06-29T09:00:00.000000000,723.12702
2023-06-29T10:00:00.000000000,656.33245
2023-06-29T11:00:00.000000000,629.21565
2023-06-29T12:00:00.000000000,648.51011
2023-06-29T13:00:00.000000000,665.84365
2023-06-29T14:00:00.000000000,703.48591
2023-06-29T15:00:00.000000000,715.92002
2023-06-29T16:00:00.000000000,686.60963
2023-06-29T17:00:00.000000000,710.74022
2023-06-29T18:00:00.000000000,771.33185
2023-06-29T19:00:00.000000000,816.361
2023-06-29T20:00:00.000000000,840.15992
2023-06-29T21:00:00.000000000,845.16986
2023-06-29T22:00:00.000000000,869.02341
2023-06-29T23:00:00.000000000,906.97673
2023-06-30T00:00:00.000000000,889.83176
2023-06-30T01:00:00.000000000,812.30239
2023-06-30T02:00:00.000000000,761.09863
2023-06-30T03:00:00.000000000,744.71616
2023-06-30T04:00:00.000000000,692.84711
2023-06-30T05:00:00.000000000,606.23653
2023-06-30T06:00:00.000000000,514.97297
2023-06-30T07:00:00.000000000,434.23676
2023-06-30T08:00:00.000000000,390.02072
2023-06-30T09:00:00.000000000,343.6026
2023-06-30T10:00:00.000000000,287.13672
2023-06-30T11:00:00.000000000,256.78663
2023-06-30T12:00:00.000000000,259.97421
2023-06-30T13:00:00.000000000,267.37767
2023-06-30T14:00:00.000000000,286.89058
2023-06-30T15:00:00.000000000,290.3763
2023-06-30T16:00:00.000000000,281.18673
2023-06-30T17:00:00.000000000,308.6939
2023-06-30T18:00:00.000000000,347.73684
2023-06-30T19:00:00.000000000,385.79756
2023-06-30T20:00:00.000000000,416.55256
2023-06-30T21:00:00.000000000,435.0887
2023-06-30T22:00:00.000000000,457.18597
2023-06-30T23:00:00.000000000,485.19091
