UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-06-30 00:00:00,3201.0,108.0,3430.0,11.0,93.0,0.0,24.0,301.0,340.0
2023-06-30 01:00:00,3208.0,109.0,3434.0,10.0,92.0,1.0,29.0,302.0,340.0
2023-06-30 02:00:00,3197.0,108.0,3438.0,8.0,91.0,15.0,28.0,302.0,340.0
2023-06-30 03:00:00,3198.0,451.0,3438.0,8.0,91.0,31.0,27.0,303.0,341.0
2023-06-30 04:00:00,3340.0,865.0,3438.0,11.0,195.0,124.0,24.0,305.0,356.0
2023-06-30 05:00:00,3425.0,896.0,3441.0,12.0,256.0,342.0,17.0,306.0,355.0
2023-06-30 06:00:00,3381.0,898.0,3439.0,12.0,239.0,635.0,10.0,303.0,354.0
2023-06-30 07:00:00,3301.0,880.0,3428.0,11.0,177.0,860.0,7.0,304.0,350.0
2023-06-30 08:00:00,3268.0,878.0,3417.0,10.0,92.0,1073.0,14.0,303.0,345.0
2023-06-30 09:00:00,3253.0,317.0,3415.0,10.0,92.0,1262.0,19.0,303.0,344.0
2023-06-30 10:00:00,3145.0,132.0,3411.0,8.0,90.0,1244.0,13.0,300.0,345.0
2023-06-30 11:00:00,3136.0,133.0,3408.0,8.0,88.0,1169.0,15.0,298.0,343.0
2023-06-30 12:00:00,3113.0,132.0,3407.0,7.0,85.0,1125.0,16.0,300.0,341.0
2023-06-30 13:00:00,3144.0,131.0,3408.0,9.0,85.0,955.0,24.0,300.0,339.0
2023-06-30 14:00:00,3159.0,480.0,3407.0,10.0,85.0,766.0,39.0,299.0,343.0
2023-06-30 15:00:00,3299.0,890.0,3405.0,11.0,92.0,455.0,36.0,301.0,347.0
2023-06-30 16:00:00,3377.0,889.0,3405.0,20.0,245.0,223.0,30.0,299.0,358.0
2023-06-30 17:00:00,3356.0,894.0,3372.0,13.0,283.0,86.0,27.0,282.0,362.0
2023-06-30 18:00:00,3367.0,907.0,3294.0,8.0,301.0,32.0,29.0,276.0,366.0
2023-06-30 19:00:00,3326.0,889.0,3231.0,9.0,289.0,17.0,31.0,270.0,359.0
2023-06-30 20:00:00,3300.0,869.0,3192.0,10.0,248.0,2.0,32.0,270.0,344.0
2023-06-30 21:00:00,3292.0,858.0,3150.0,12.0,239.0,0.0,25.0,270.0,342.0
2023-06-30 22:00:00,2904.0,805.0,3125.0,8.0,97.0,0.0,26.0,262.0,341.0
2023-06-30 23:00:00,2258.0,335.0,3083.0,17.0,96.0,0.0,25.0,265.0,339.0
