UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-11-22 00:00:00,4300.0,314.0,3481.0,12.0,183.0,0.0,87.0,223.0,332.0
2023-11-22 01:00:00,4312.0,333.0,3480.0,11.0,177.0,0.0,99.0,228.0,330.0
2023-11-22 02:00:00,4322.0,335.0,3485.0,12.0,175.0,0.0,84.0,228.0,330.0
2023-11-22 03:00:00,4388.0,340.0,3484.0,12.0,176.0,0.0,73.0,228.0,334.0
2023-11-22 04:00:00,4427.0,342.0,3482.0,12.0,212.0,0.0,71.0,227.0,339.0
2023-11-22 05:00:00,4579.0,362.0,3480.0,14.0,418.0,6.0,74.0,229.0,375.0
2023-11-22 06:00:00,4608.0,370.0,3482.0,13.0,467.0,15.0,70.0,230.0,387.0
2023-11-22 07:00:00,4584.0,371.0,3483.0,14.0,523.0,59.0,70.0,227.0,386.0
2023-11-22 08:00:00,4645.0,366.0,3485.0,18.0,453.0,126.0,54.0,226.0,389.0
2023-11-22 09:00:00,4639.0,365.0,3484.0,23.0,450.0,157.0,38.0,226.0,386.0
2023-11-22 10:00:00,4545.0,364.0,3483.0,10.0,336.0,195.0,33.0,215.0,380.0
2023-11-22 11:00:00,4548.0,361.0,3485.0,11.0,345.0,167.0,26.0,222.0,374.0
2023-11-22 12:00:00,4575.0,362.0,3485.0,24.0,398.0,123.0,18.0,228.0,375.0
2023-11-22 13:00:00,4583.0,362.0,3483.0,23.0,436.0,79.0,13.0,228.0,377.0
2023-11-22 14:00:00,4584.0,363.0,3482.0,14.0,410.0,27.0,14.0,228.0,385.0
2023-11-22 15:00:00,4584.0,365.0,3484.0,13.0,275.0,12.0,12.0,228.0,389.0
2023-11-22 16:00:00,4578.0,367.0,3485.0,18.0,320.0,0.0,6.0,228.0,396.0
2023-11-22 17:00:00,4558.0,374.0,3484.0,12.0,243.0,0.0,7.0,225.0,398.0
2023-11-22 18:00:00,4528.0,373.0,3487.0,11.0,264.0,0.0,11.0,214.0,393.0
2023-11-22 19:00:00,4573.0,372.0,3486.0,17.0,373.0,0.0,17.0,212.0,388.0
2023-11-22 20:00:00,4483.0,361.0,3486.0,8.0,301.0,0.0,22.0,218.0,375.0
2023-11-22 21:00:00,4429.0,340.0,3487.0,8.0,292.0,0.0,37.0,226.0,340.0
2023-11-22 22:00:00,4201.0,336.0,3488.0,9.0,265.0,0.0,64.0,221.0,336.0
2023-11-22 23:00:00,3494.0,315.0,3487.0,10.0,185.0,0.0,82.0,234.0,338.0
