Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41232,2023-09-15 00:00:00,2024-07-17 00:00:00,3.1,471.13,3878.0,112.0,2847.0,9.0,88.0,0.0,41.0,281.0,334.0
41233,2023-09-15 01:00:00,2024-07-17 00:00:00,3.1,469.37,3842.0,112.0,2849.0,9.0,86.0,0.0,41.0,282.0,332.0
41234,2023-09-15 02:00:00,2024-07-17 00:00:00,3.1,470.3,3870.0,111.0,2848.0,8.0,86.0,0.0,45.0,283.0,328.0
41235,2023-09-15 03:00:00,2024-07-17 00:00:00,3.1,472.46,3957.0,410.0,2851.0,9.0,118.0,5.0,50.0,283.0,332.0
41236,2023-09-15 04:00:00,2024-07-17 00:00:00,3.1,470.53,4013.0,903.0,2854.0,9.0,189.0,31.0,60.0,285.0,352.0
41237,2023-09-15 05:00:00,2024-07-17 00:00:00,3.1,460.72,4066.0,937.0,2851.0,9.0,269.0,211.0,59.0,276.0,354.0
41238,2023-09-15 06:00:00,2024-07-17 00:00:00,3.1,436.32,3949.0,921.0,2848.0,9.0,274.0,698.0,45.0,221.0,352.0
41239,2023-09-15 07:00:00,2024-07-17 00:00:00,3.1,419.24,4014.0,895.0,2845.0,9.0,198.0,1275.0,39.0,221.0,348.0
41240,2023-09-15 08:00:00,2024-07-17 00:00:00,3.1,402.84,3920.0,861.0,2841.0,8.0,93.0,1713.0,42.0,223.0,341.0
41241,2023-09-15 09:00:00,2024-07-17 00:00:00,3.1,388.51,3827.0,352.0,2835.0,1.0,89.0,1859.0,46.0,234.0,339.0
41242,2023-09-15 10:00:00,2024-07-17 00:00:00,3.1,368.03,3369.0,111.0,2831.0,6.0,90.0,1740.0,52.0,222.0,338.0
41243,2023-09-15 11:00:00,2024-07-17 00:00:00,3.1,364.92,3266.0,109.0,2828.0,4.0,95.0,1662.0,53.0,235.0,333.0
41244,2023-09-15 12:00:00,2024-07-17 00:00:00,3.1,375.82,3413.0,109.0,2822.0,3.0,96.0,1578.0,48.0,255.0,333.0
41245,2023-09-15 13:00:00,2024-07-17 00:00:00,3.1,406.58,3881.0,110.0,2820.0,10.0,96.0,1384.0,48.0,261.0,337.0
41246,2023-09-15 14:00:00,2024-07-17 00:00:00,3.1,424.68,3924.0,426.0,2821.0,10.0,105.0,1044.0,52.0,261.0,340.0
41247,2023-09-15 15:00:00,2024-07-17 00:00:00,3.1,450.96,3978.0,872.0,2821.0,14.0,108.0,554.0,53.0,262.0,344.0
41248,2023-09-15 16:00:00,2024-07-17 00:00:00,3.1,467.63,4009.0,887.0,2823.0,14.0,195.0,139.0,51.0,264.0,355.0
41249,2023-09-15 17:00:00,2024-07-17 00:00:00,3.1,466.72,4032.0,900.0,2825.0,16.0,312.0,35.0,72.0,264.0,362.0
41250,2023-09-15 18:00:00,2024-07-17 00:00:00,3.1,461.52,3874.0,890.0,2827.0,10.0,285.0,1.0,101.0,262.0,361.0
41251,2023-09-15 19:00:00,2024-07-17 00:00:00,3.1,457.71,3784.0,651.0,2830.0,9.0,239.0,0.0,123.0,260.0,353.0
41252,2023-09-15 20:00:00,2024-07-17 00:00:00,3.1,463.02,3816.0,113.0,2837.0,15.0,120.0,0.0,123.0,259.0,338.0
41253,2023-09-15 21:00:00,2024-07-17 00:00:00,3.1,464.58,3803.0,113.0,2842.0,11.0,85.0,0.0,114.0,259.0,338.0
41254,2023-09-15 22:00:00,2024-07-17 00:00:00,3.1,446.83,3418.0,112.0,2842.0,8.0,89.0,0.0,84.0,263.0,336.0
41255,2023-09-15 23:00:00,2024-07-17 00:00:00,3.1,439.44,3263.0,111.0,2846.0,9.0,92.0,0.0,62.0,264.0,335.0
