datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,36.75,-121.75,314.2318239219798,158.06188469890526,0.0,0.0,107.55316809358018,333.5057644795321,882.3856956919091,836.1898304512289,298.2186983830864,150.0585450775271,0.0,0.0,110.33697247958995,377.0959855068387,966.2207255750891,878.8478741079161,301.15213840157986,151.52062691732294,0.0,0.0,116.1117006208545,383.69966849756554,981.873191362306,907.8629750353937,313.53347353864484,157.7276570873915,0.0,0.0,115.7487194487803,381.84413113227316,978.0068062494796,905.1365014738989
