datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-21 00:00:00,2023-08-21 21:40:21,3.0,3.778995587928225,296.7859004462032,287.1262610884657,25.36239864541705,0.0450253692040804,31718.34182,49942.31874,10583.6557,2289.21156,2811.08003,1613.94004,255.35621
2023-08-21 01:00:00,2023-08-21 21:40:21,3.0,3.778995587928225,296.7859004462032,287.1262610884657,25.36239864541705,0.0450253692040804,31991.77183,47471.27076,10588.25568,2243.7043,1244.34997,1694.2,262.19874
2023-08-21 02:00:00,2023-08-21 21:40:21,3.0,3.778995587928225,296.7859004462032,287.1262610884657,25.36239864541705,0.0450253692040804,31438.89888,45137.85179,10589.57072,2082.99627,174.7,1872.73007,277.41926
2023-08-21 03:00:00,2023-08-21 21:40:21,3.0,3.778995587928225,296.7859004462032,287.1262610884657,25.36239864541705,0.0450253692040804,29887.42067,42584.38934,10592.25951,1936.53151,58.54,1966.78005,285.43746
2023-08-21 04:00:00,2023-08-21 21:40:21,3.0,3.464151111702813,295.12419953926906,287.25262524738247,25.36239864541705,0.0450253692040804,28114.47869,40307.68351,10590.81791,1682.04476,52.83,2051.51007,292.66109
2023-08-21 05:00:00,2023-08-21 21:40:21,3.0,3.464151111702813,295.12419953926906,287.25262524738247,25.36239864541705,0.0450253692040804,26098.22935,37114.90183,10589.14343,1461.44282,47.97,2073.99998,294.57846
2023-08-21 06:00:00,2023-08-21 21:40:21,3.0,3.464151111702813,295.12419953926906,287.25262524738247,25.36239864541705,0.0450253692040804,23998.27739,34030.85474,10566.6501,1195.37249,41.52,1818.04005,272.75668
2023-08-21 07:00:00,2023-08-21 21:40:21,3.0,3.0727371162509964,293.9917613519631,287.3504034829517,12.681223634627692,0.0926744983774598,21410.76756,31059.52117,10572.13135,1033.98597,43.53,1606.41003,254.71424
2023-08-21 08:00:00,2023-08-21 21:40:21,3.0,3.0727371162509964,293.9917613519631,287.3504034829517,12.681223634627692,0.0926744983774598,19092.75207,28352.09226,10574.88684,838.46776,44.46,1231.66003,222.76506
2023-08-21 09:00:00,2023-08-21 21:40:21,3.0,3.0727371162509964,293.9917613519631,287.3504034829517,12.681223634627692,0.0926744983774598,17604.10609,26369.13585,10578.22743,673.12419,32.61,1051.04996,207.36722
2023-08-21 10:00:00,2023-08-21 21:40:21,3.0,2.8755944111310785,293.6099575474002,287.6370878136153,0.0,0.1500821348190794,16527.68991,25359.49453,10547.77791,509.84246,28.62,936.28003,197.58255
2023-08-21 11:00:00,2023-08-21 21:40:21,3.0,2.8755944111310785,293.6099575474002,287.6370878136153,0.0,0.1500821348190794,16589.26193,25971.41015,10537.60139,509.8366,32.91,843.16997,189.64448
2023-08-21 12:00:00,2023-08-21 21:40:21,3.0,2.8755944111310785,293.6099575474002,287.6370878136153,0.0,0.1500821348190794,17338.0399,27646.07855,10530.32863,533.55773,32.91,761.37999,182.6715
2023-08-21 13:00:00,2023-08-21 21:40:21,3.0,3.788785300572519,299.37789382230915,288.29176417966977,2.132470933056964,0.2232589356088244,18693.58358,29928.47737,10513.02611,644.15728,317.64,659.71001,174.00367
2023-08-21 14:00:00,2023-08-21 21:40:21,3.0,3.788785300572519,299.37789382230915,288.29176417966977,2.132470933056964,0.2232589356088244,20876.824,33038.81846,10522.20701,702.78555,3395.31992,563.15998,165.77233
2023-08-21 15:00:00,2023-08-21 21:40:21,3.0,3.788785300572519,299.37789382230915,288.29176417966977,2.132470933056964,0.2232589356088244,23218.40841,36459.22555,10532.54705,813.68835,6339.19003,506.67,160.95629
2023-08-21 16:00:00,2023-08-21 21:40:21,3.0,4.50319220333872,304.0914069235406,287.5502955662381,254.76014610834665,0.3083373431827474,25176.75047,39935.06125,10537.65971,1005.14953,7696.14008,472.48999,158.04229
2023-08-21 17:00:00,2023-08-21 21:40:21,3.0,4.50319220333872,304.0914069235406,287.5502955662381,254.76014610834665,0.3083373431827474,27129.1547,43557.24883,10544.37176,1215.32849,8443.55009,490.11998,159.54533
2023-08-21 18:00:00,2023-08-21 21:40:21,3.0,4.50319220333872,304.0914069235406,287.5502955662381,254.76014610834665,0.3083373431827474,28948.94912,46020.27101,10545.66355,1431.24806,9156.79965,561.68998,165.647
2023-08-21 19:00:00,2023-08-21 21:40:21,3.0,4.909573328136641,305.9122898530362,286.5620658982031,473.7415868059316,0.3768452613273761,30527.31174,47699.46535,10545.84003,1617.09768,9789.92022,634.55998,171.85951
2023-08-21 20:00:00,2023-08-21 21:40:21,3.0,4.909573328136641,305.9122898530362,286.5620658982031,473.7415868059316,0.3768452613273761,31592.99926,48650.0098,10538.35992,1746.38864,9937.29981,684.07999,176.08132
2023-08-21 21:00:00,2023-08-21 21:40:21,3.0,4.909573328136641,305.9122898530362,286.5620658982031,473.7415868059316,0.3768452613273761,31995.6238,48303.65281,10542.76665,1900.37275,9972.94986,709.28,178.22974
2023-08-21 22:00:00,2023-08-21 21:40:21,3.0,4.866482872201176,303.1170142406904,287.51805134746303,750.9483589369478,0.4190710543627018,32418.40092,47837.29538,10558.2506,2037.67689,9977.16994,731.33999,180.11046
2023-08-21 23:00:00,2023-08-21 21:40:21,3.0,4.866482872201176,303.1170142406904,287.51805134746303,750.9483589369478,0.4190710543627018,32712.67664,46831.47375,10568.92189,2123.40684,9273.59976,752.22999,181.89142
2023-08-22 00:00:00,2023-08-21 21:40:21,3.0,4.866482872201176,303.1170142406904,287.51805134746303,750.9483589369478,0.4190710543627018,31962.95606,45945.71784,10576.39209,2225.00967,6114.5732,2585.67595,206.76903
2023-08-22 01:00:00,2023-08-21 21:40:21,3.0,4.087396593767398,298.16263132062056,287.66445471833885,558.6897742724144,0.4755219762682527,32568.23302,43601.82669,10580.96768,2188.49632,4145.05089,2720.70387,217.12243
2023-08-22 02:00:00,2023-08-21 21:40:21,3.0,4.087396593767398,298.16263132062056,287.66445471833885,558.6897742724144,0.4755219762682527,32360.11488,41416.91878,10582.27814,2036.67401,1107.57989,2874.97365,220.64217
2023-08-22 03:00:00,2023-08-21 21:40:21,3.0,4.087396593767398,298.16263132062056,287.66445471833885,558.6897742724144,0.4755219762682527,31114.04557,39093.50202,10584.9776,1912.16943,0.0,3124.0564,229.26412
2023-08-22 04:00:00,2023-08-21 21:40:21,3.0,3.611615993554686,296.3401673442493,287.91767806005544,24.26396720943977,0.5255912991489596,29615.7718,37071.27171,10583.56193,1687.61648,0.0,3411.18532,236.12613
2023-08-22 05:00:00,2023-08-21 21:40:21,3.0,3.611615993554686,296.3401673442493,287.91767806005544,24.26396720943977,0.5255912991489596,27799.62979,34301.18341,10581.90955,1500.10265,0.0,3700.7191,234.6646
2023-08-22 06:00:00,2023-08-21 21:40:21,3.0,3.611615993554686,296.3401673442493,287.91767806005544,24.26396720943977,0.5255912991489596,25781.46626,31666.03753,10559.46692,1259.46076,0.0,3924.36581,236.99857
2023-08-22 07:00:00,2023-08-21 21:40:21,3.0,3.1483012378828663,295.06202639589674,287.947889233915,12.131942911873509,0.5575312477620781,23187.81366,29166.61471,10564.95808,1125.38539,0.0,3987.06996,237.12179
2023-08-22 08:00:00,2023-08-21 21:40:21,3.0,3.1483012378828663,295.06202639589674,287.947889233915,12.131942911873509,0.5575312477620781,20801.11717,26931.14484,10567.72196,954.15114,0.0,4092.22745,237.62217
2023-08-22 09:00:00,2023-08-21 21:40:21,3.0,3.1483012378828663,295.06202639589674,287.947889233915,12.131942911873509,0.5575312477620781,19186.43549,25347.42582,10571.07208,807.45618,0.0,4329.92885,241.87257
2023-08-22 10:00:00,2023-08-21 21:40:21,3.0,2.901824416435886,294.5038736001886,288.1585245781948,0.0,0.5944168526317084,17969.68624,24639.94742,10540.69612,653.58806,457.09439,4601.33263,245.75141
2023-08-22 11:00:00,2023-08-21 21:40:21,3.0,2.901824416435886,294.5038736001886,288.1585245781948,0.0,0.5944168526317084,17872.8515,25369.6064,10530.54057,664.88656,688.71363,4852.55142,240.7256
2023-08-22 12:00:00,2023-08-21 21:40:21,3.0,2.901824416435886,294.5038736001886,288.1585245781948,0.0,0.5944168526317084,18443.03258,26985.50821,10523.2842,692.0628,1014.37124,4914.37601,238.02843
2023-08-22 13:00:00,2023-08-21 21:40:21,3.0,3.616086533087782,300.52403784787373,288.62755542435826,1.9641680745969403,0.6615934979101084,19631.54332,29125.44924,10506.0095,797.64203,1430.95346,5022.82278,240.77268
2023-08-22 14:00:00,2023-08-21 21:40:21,3.0,3.616086533087782,300.52403784787373,288.62755542435826,1.9641680745969403,0.6615934979101084,21659.35609,31992.3692,10515.19192,837.40614,2134.32907,5164.62863,242.47822
2023-08-22 15:00:00,2023-08-21 21:40:21,3.0,3.616086533087782,300.52403784787373,288.62755542435826,1.9641680745969403,0.6615934979101084,23814.25501,35099.28484,10525.52015,925.13113,3528.79815,5288.63392,245.86673
2023-08-22 16:00:00,2023-08-21 21:40:21,3.0,4.215473068926704,305.39270130000364,287.8317771949156,258.9563530902639,0.7621430859278977,25593.92775,38216.48467,10530.65454,1086.25981,5289.90262,5346.34578,244.2711
2023-08-22 17:00:00,2023-08-21 21:40:21,3.0,4.215473068926704,305.39270130000364,287.8317771949156,258.9563530902639,0.7621430859278977,27376.70245,41436.68562,10537.38412,1264.56645,6903.16427,5470.06769,240.91154
2023-08-22 18:00:00,2023-08-21 21:40:21,3.0,4.215473068926704,305.39270130000364,287.8317771949156,258.9563530902639,0.7621430859278977,29023.81259,43564.19112,10538.68163,1453.65392,7946.48144,5641.13755,245.77496
2023-08-22 19:00:00,2023-08-21 21:40:21,3.0,4.659156753930072,306.94135101865766,286.9970621237286,477.0845263191779,0.8846421538068531,30428.43727,44958.84324,10538.85926,1607.8261,8300.11133,5570.49618,243.36284
2023-08-22 20:00:00,2023-08-21 21:40:21,3.0,4.659156753930072,306.94135101865766,286.9970621237286,477.0845263191779,0.8846421538068531,31369.47967,45657.86244,10531.38905,1720.67482,8371.89097,5610.45459,242.4508
2023-08-22 21:00:00,2023-08-21 21:40:21,3.0,4.659156753930072,306.94135101865766,286.9970621237286,477.0845263191779,0.8846421538068531,31724.80327,45166.81669,10535.81751,1865.42948,7915.74238,5646.5847,241.70434
2023-08-22 22:00:00,2023-08-21 21:40:21,3.0,4.3274765015030185,303.9761750819389,287.97444078097453,731.9109032844947,1.000088672395937,32193.34698,44590.47146,10551.30261,1989.80433,6780.7262,5633.7941,244.94367
2023-08-22 23:00:00,2023-08-21 21:40:21,3.0,4.3274765015030185,303.9761750819389,287.97444078097453,731.9109032844947,1.000088672395937,32653.86914,43509.32907,10561.97465,2065.76829,5900.70562,5763.18313,244.46386
2023-08-23 00:00:00,2023-08-21 21:40:21,3.0,4.3274765015030185,303.9761750819389,287.97444078097453,731.9109032844947,1.000088672395937,31869.50226,42685.75607,10569.25122,2202.95831,4712.65913,5678.77425,218.14579
2023-08-23 01:00:00,2023-08-21 21:40:21,3.0,3.780779422402451,299.0947612488683,288.0980400725797,543.9718967191706,1.1188586187775629,32689.26652,40495.70476,10573.80279,2172.3258,3188.44026,5655.40426,228.59018
2023-08-23 02:00:00,2023-08-21 21:40:21,3.0,3.780779422402451,299.0947612488683,288.0980400725797,543.9718967191706,1.1188586187775629,32719.45569,38470.89231,10575.1083,2024.71892,840.5497,5631.26106,232.02242
2023-08-23 03:00:00,2023-08-21 21:40:21,3.0,3.780779422402451,299.0947612488683,288.0980400725797,543.9718967191706,1.1188586187775629,31704.00261,36363.044,10577.81767,1914.56005,0.0,5579.85027,240.51501
2023-08-23 04:00:00,2023-08-21 21:40:21,3.0,3.445508113368504,297.28205468027204,288.3913052519367,20.94698827894356,1.2532103211863164,30427.66902,34558.86246,10576.42868,1710.41006,0.0,5632.0412,247.37924
2023-08-23 05:00:00,2023-08-21 21:40:21,3.0,3.445508113368504,297.28205468027204,288.3913052519367,20.94698827894356,1.2532103211863164,28794.32727,32120.87845,10574.79765,1546.24741,0.0,5689.99659,245.8851
2023-08-23 06:00:00,2023-08-21 21:40:21,3.0,3.445508113368504,297.28205468027204,288.3913052519367,20.94698827894356,1.2532103211863164,26883.02328,29821.47901,10552.40496,1321.05488,0.0,5542.34799,248.021
