datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-06 00:00:00,3.6051834999083097,296.38129696558406,287.97097253511174,35.910026519845886,0.7034094597413821,31208.93286,40212.5463,11538.03798,2138.79598,10526.19012,2769.03999,353.83385
2023-08-06 01:00:00,3.6051834999083097,296.38129696558406,287.97097253511174,35.910026519845886,0.7034094597413821,31675.83922,38313.48342,11545.83142,2101.27974,5663.26981,3059.00004,378.55429
2023-08-06 02:00:00,3.6051834999083097,296.38129696558406,287.97097253511174,35.910026519845886,0.7034094597413821,31410.32561,36477.94543,11547.80284,1955.9385,1082.93999,3305.63983,399.58148
2023-08-06 03:00:00,3.6051834999083097,296.38129696558406,287.97097253511174,35.910026519845886,0.7034094597413821,30219.42642,34503.68972,11549.10645,1829.04666,0.01,3504.50003,416.53523
2023-08-06 04:00:00,3.587606310030114,294.7097244163227,287.98545857462767,35.910026519845886,0.7034094597413821,28875.18866,32736.64248,11544.18552,1597.2639,0.0,3602.11002,424.85694
2023-08-06 05:00:00,3.587606310030114,294.7097244163227,287.98545857462767,35.910026519845886,0.7034094597413821,27320.89927,30309.03143,11539.62023,1398.01935,0.0,3621.84985,426.53985
2023-08-06 06:00:00,3.587606310030114,294.7097244163227,287.98545857462767,35.910026519845886,0.7034094597413821,25620.00099,27939.89847,11510.47584,1160.05801,0.0,3567.25995,421.88581
2023-08-06 07:00:00,3.49958928732704,293.4816109791974,288.0142265686902,17.955001915193066,1.2220531383394728,23411.21523,25709.09682,11514.63938,1018.74293,0.0,3533.90989,419.04256
2023-08-06 08:00:00,3.49958928732704,293.4816109791974,288.0142265686902,17.955001915193066,1.2220531383394728,21404.70419,23704.20786,11516.28985,841.12191,0.0,3362.03009,404.38901
2023-08-06 09:00:00,3.49958928732704,293.4816109791974,288.0142265686902,17.955001915193066,1.2220531383394728,20100.62674,22263.59673,11518.37867,687.04594,0.0,3168.29001,387.87177
2023-08-06 10:00:00,3.2887314492177824,293.02532205607514,288.3331518189243,0.0,1.816024580359892,19120.10859,21583.69556,11478.26302,536.44651,0.0,2947.65995,369.06203
2023-08-06 11:00:00,3.2887314492177824,293.02532205607514,288.3331518189243,0.0,1.816024580359892,19142.85347,22124.6362,11465.3493,536.8259,0.0,2702.53992,348.16441
2023-08-06 12:00:00,3.2887314492177824,293.02532205607514,288.3331518189243,0.0,1.816024580359892,19722.61727,23460.27239,11455.93322,557.94881,0.21,2422.37998,324.27947
2023-08-06 13:00:00,4.0506830587407325,297.3799818994987,288.5465478456017,3.4500560943222887,2.317300103358024,20833.38469,25247.67652,11434.95162,662.26951,1387.67001,2089.37004,295.88883
2023-08-06 14:00:00,4.0506830587407325,297.3799818994987,288.5465478456017,3.4500560943222887,2.317300103358024,22676.17506,27683.57054,11443.93241,716.93369,6374.75987,1692.90005,262.08792
