,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-14 00:00:00,2023-08-21 20:44:56,3.0,426.07,30253.0,41111.0,11664.0,2682.0,399.0,3858.0,864.0
1,2023-08-14 01:00:00,2023-08-21 20:44:56,3.0,428.18,30276.0,39678.0,11673.0,1867.0,68.0,4756.0,853.0
2,2023-08-14 02:00:00,2023-08-21 20:44:56,3.0,425.85,29729.0,38563.0,11675.0,1200.0,4.0,5690.0,853.0
3,2023-08-14 03:00:00,2023-08-21 20:44:56,3.0,412.42,27728.0,35449.0,11680.0,565.0,1.0,7809.0,845.0
4,2023-08-14 04:00:00,2023-08-21 20:44:56,3.0,399.6,25698.0,32036.0,11682.0,516.0,1.0,8967.0,826.0
5,2023-08-14 05:00:00,2023-08-21 20:44:56,3.0,385.13,22867.0,29273.0,11687.0,506.0,1.0,9322.0,827.0
6,2023-08-14 06:00:00,2023-08-21 20:44:56,3.0,369.72,20619.0,27571.0,11691.0,507.0,1.0,10046.0,826.0
7,2023-08-14 07:00:00,2023-08-21 20:44:56,3.0,355.26,18925.0,25933.0,11696.0,553.0,1.0,10889.0,812.0
8,2023-08-14 08:00:00,2023-08-21 20:44:56,3.0,347.89,17539.0,25410.0,11701.0,578.0,1.0,10624.0,785.0
9,2023-08-14 09:00:00,2023-08-21 20:44:56,3.0,347.0,17116.0,25696.0,11702.0,587.0,1.0,10307.0,794.0
10,2023-08-14 10:00:00,2023-08-21 20:44:56,3.0,359.69,18527.0,26596.0,11706.0,598.0,1.0,9555.0,799.0
11,2023-08-14 11:00:00,2023-08-21 20:44:56,3.0,369.75,20491.0,27559.0,11708.0,617.0,1.0,9757.0,789.0
12,2023-08-14 12:00:00,2023-08-21 20:44:56,3.0,372.45,21209.0,28051.0,11707.0,638.0,17.0,9950.0,787.0
13,2023-08-14 13:00:00,2023-08-21 20:44:56,3.0,380.29,22659.0,29051.0,11709.0,644.0,221.0,9676.0,804.0
14,2023-08-14 14:00:00,2023-08-21 20:44:56,3.0,386.24,24185.0,30032.0,11706.0,615.0,672.0,9551.0,824.0
15,2023-08-14 15:00:00,2023-08-21 20:44:56,3.0,389.53,25707.0,31896.0,11699.0,626.0,995.0,9905.0,789.0
16,2023-08-14 16:00:00,2023-08-21 20:44:56,3.0,395.02,27408.0,33493.0,11698.0,963.0,1243.0,9652.0,774.0
17,2023-08-14 17:00:00,2023-08-21 20:44:56,3.0,395.04,28236.0,35222.0,11703.0,1074.0,1331.0,10104.0,788.0
18,2023-08-14 18:00:00,2023-08-21 20:44:56,3.0,391.08,28837.0,36314.0,11705.0,1603.0,1567.0,10745.0,798.0
19,2023-08-14 19:00:00,2023-08-21 20:44:56,3.0,389.28,29438.0,36840.0,11699.0,1753.0,1612.0,11558.0,866.0
20,2023-08-14 20:00:00,2023-08-21 20:44:56,3.0,384.69,29632.0,36590.0,11703.0,1828.0,1730.0,12704.0,916.0
21,2023-08-14 21:00:00,2023-08-21 20:44:56,3.0,381.18,29504.0,36819.0,11710.0,1967.0,1534.0,13523.0,967.0
22,2023-08-14 22:00:00,2023-08-21 20:44:56,3.0,377.63,29452.0,36951.0,11709.0,2163.0,1431.0,14294.0,999.0
23,2023-08-14 23:00:00,2023-08-21 20:44:56,3.0,375.79,29073.0,36794.0,11707.0,2089.0,1166.0,14703.0,958.0
