,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-25 00:00:00,2023-08-27 18:30:16,3.0,438.4,36373.0,54781.0,10508.0,2909.0,944.0,4091.0,1020.0
1,2023-08-25 01:00:00,2023-08-27 18:30:16,3.0,440.59,35929.0,53056.0,10512.0,2383.0,102.0,4824.0,896.0
2,2023-08-25 02:00:00,2023-08-27 18:30:16,3.0,441.63,35382.0,50798.0,10518.0,1585.0,1.0,5429.0,876.0
3,2023-08-25 03:00:00,2023-08-27 18:30:16,3.0,441.02,34016.0,47316.0,10522.0,753.0,1.0,5973.0,874.0
4,2023-08-25 04:00:00,2023-08-27 18:30:16,3.0,443.04,32710.0,43672.0,10526.0,448.0,1.0,5481.0,852.0
5,2023-08-25 05:00:00,2023-08-27 18:30:16,3.0,446.64,32513.0,40391.0,10523.0,451.0,1.0,5144.0,831.0
6,2023-08-25 06:00:00,2023-08-27 18:30:16,3.0,445.08,30938.0,37357.0,10523.0,470.0,1.0,4832.0,816.0
7,2023-08-25 07:00:00,2023-08-27 18:30:16,3.0,431.6,27137.0,35051.0,10529.0,479.0,1.0,4900.0,792.0
8,2023-08-25 08:00:00,2023-08-27 18:30:16,3.0,420.38,24548.0,34159.0,10528.0,481.0,1.0,5018.0,786.0
9,2023-08-25 09:00:00,2023-08-27 18:30:16,3.0,414.68,23428.0,33762.0,10529.0,487.0,1.0,5160.0,792.0
10,2023-08-25 10:00:00,2023-08-27 18:30:16,3.0,417.17,23836.0,33773.0,10529.0,487.0,1.0,5052.0,793.0
11,2023-08-25 11:00:00,2023-08-27 18:30:16,3.0,426.2,25859.0,34243.0,10532.0,492.0,1.0,4988.0,788.0
12,2023-08-25 12:00:00,2023-08-27 18:30:16,3.0,431.57,27357.0,34922.0,10532.0,481.0,21.0,5064.0,787.0
13,2023-08-25 13:00:00,2023-08-27 18:30:16,3.0,433.13,28429.0,35579.0,10536.0,487.0,455.0,5048.0,786.0
14,2023-08-25 14:00:00,2023-08-27 18:30:16,3.0,435.23,29507.0,37436.0,10533.0,481.0,1210.0,4429.0,767.0
15,2023-08-25 15:00:00,2023-08-27 18:30:16,3.0,442.39,30866.0,41688.0,10524.0,491.0,1697.0,2858.0,773.0
16,2023-08-25 16:00:00,2023-08-27 18:30:16,3.0,443.3,32376.0,44958.0,10514.0,609.0,2250.0,2556.0,783.0
17,2023-08-25 17:00:00,2023-08-27 18:30:16,3.0,440.8,33648.0,46963.0,10506.0,1330.0,2400.0,2841.0,832.0
18,2023-08-25 18:00:00,2023-08-27 18:30:16,3.0,440.6,34810.0,49441.0,10506.0,1458.0,2444.0,3175.0,885.0
19,2023-08-25 19:00:00,2023-08-27 18:30:16,3.0,436.31,35632.0,50942.0,10505.0,2577.0,2431.0,3477.0,936.0
20,2023-08-25 20:00:00,2023-08-27 18:30:16,3.0,433.78,36024.0,51833.0,10505.0,2917.0,2507.0,3862.0,983.0
21,2023-08-25 21:00:00,2023-08-27 18:30:16,3.0,432.18,35990.0,52665.0,10500.0,3027.0,2248.0,4274.0,990.0
22,2023-08-25 22:00:00,2023-08-27 18:30:16,3.0,430.52,35961.0,52215.0,10497.0,3021.0,2130.0,4866.0,991.0
23,2023-08-25 23:00:00,2023-08-27 18:30:16,3.0,429.6,35889.0,50546.0,10493.0,2957.0,1856.0,5617.0,989.0
