UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-09-05 00:00:00,2023-09-08 17:38:55,3.0,31957.0,43715.0,10532.0,2603.0,686.0,12893.0,1074.0
2023-09-05 01:00:00,2023-09-08 17:38:55,3.0,31906.0,41601.0,10546.0,2000.0,37.0,12957.0,1021.0
2023-09-05 02:00:00,2023-09-08 17:38:55,3.0,30318.0,38533.0,10556.0,840.0,6.0,15549.0,901.0
2023-09-05 03:00:00,2023-09-08 17:38:55,3.0,27910.0,33494.0,10558.0,394.0,6.0,17227.0,865.0
2023-09-05 04:00:00,2023-09-08 17:38:55,3.0,25943.0,29899.0,10560.0,361.0,6.0,18402.0,853.0
2023-09-05 05:00:00,2023-09-08 17:38:55,3.0,23248.0,27604.0,10562.0,338.0,6.0,19187.0,837.0
2023-09-05 06:00:00,2023-09-08 17:38:55,3.0,21126.0,25186.0,10558.0,317.0,5.0,19080.0,830.0
2023-09-05 07:00:00,2023-09-08 17:38:55,3.0,18988.0,23674.0,10561.0,338.0,5.0,19004.0,830.0
2023-09-05 08:00:00,2023-09-08 17:38:55,3.0,17951.0,23170.0,10561.0,341.0,5.0,18696.0,834.0
2023-09-05 09:00:00,2023-09-08 17:38:55,3.0,17937.0,23589.0,10566.0,348.0,5.0,17161.0,836.0
2023-09-05 10:00:00,2023-09-08 17:38:55,3.0,19080.0,25922.0,10560.0,350.0,5.0,14734.0,834.0
2023-09-05 11:00:00,2023-09-08 17:38:55,3.0,22318.0,27575.0,10562.0,362.0,5.0,12834.0,847.0
2023-09-05 12:00:00,2023-09-08 17:38:55,3.0,24526.0,28341.0,10565.0,352.0,20.0,13677.0,870.0
2023-09-05 13:00:00,2023-09-08 17:38:55,3.0,24811.0,28935.0,10562.0,388.0,494.0,14577.0,872.0
2023-09-05 14:00:00,2023-09-08 17:38:55,3.0,26095.0,30884.0,10560.0,394.0,1451.0,14407.0,879.0
2023-09-05 15:00:00,2023-09-08 17:38:55,3.0,27192.0,33747.0,10554.0,395.0,2013.0,14684.0,896.0
2023-09-05 16:00:00,2023-09-08 17:38:55,3.0,28026.0,37295.0,10547.0,479.0,2279.0,15952.0,913.0
2023-09-05 17:00:00,2023-09-08 17:38:55,3.0,29693.0,40853.0,10538.0,589.0,2389.0,16052.0,925.0
2023-09-05 18:00:00,2023-09-08 17:38:55,3.0,30908.0,44972.0,10531.0,1752.0,2252.0,14876.0,933.0
2023-09-05 19:00:00,2023-09-08 17:38:55,3.0,32648.0,48275.0,10524.0,2225.0,2288.0,12959.0,953.0
2023-09-05 20:00:00,2023-09-08 17:38:55,3.0,33743.0,49201.0,10520.0,2603.0,2176.0,11900.0,964.0
2023-09-05 21:00:00,2023-09-08 17:38:55,3.0,33713.0,49959.0,10515.0,3092.0,2076.0,11822.0,960.0
2023-09-05 22:00:00,2023-09-08 17:38:55,3.0,33855.0,49826.0,10509.0,3152.0,1780.0,12120.0,975.0
2023-09-05 23:00:00,2023-09-08 17:38:55,3.0,33584.0,49381.0,10507.0,2949.0,1239.0,12886.0,987.0
