datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-08 00:00:00,2023-09-08 23:15:10,3.0,3.303217318911762,293.5421773330517,283.1078813839573,12.458988257107212,0.1832776191149933,31535.64671,37564.74296,10553.27326,2090.41139,7910.28988,1410.0,237.96937
2023-09-08 01:00:00,2023-09-08 23:15:10,3.0,3.303217318911762,293.5421773330517,283.1078813839573,12.458988257107212,0.1832776191149933,31766.72432,35999.0898,10557.77147,2055.46555,2352.52007,1416.43002,238.51756
2023-09-08 02:00:00,2023-09-08 23:15:10,3.0,3.303217318911762,293.5421773330517,283.1078813839573,12.458988257107212,0.1832776191149933,31373.15568,34601.64927,10559.06593,1915.06743,22.03,1360.26,233.72881
2023-09-08 03:00:00,2023-09-08 23:15:10,3.0,3.303217318911762,293.5421773330517,283.1078813839573,12.458988257107212,0.1832776191149933,30207.11084,33192.90111,10561.79893,1794.47163,0.0,1330.04004,231.15242
2023-09-08 04:00:00,2023-09-08 23:15:10,3.0,2.928727193053196,291.7658845000471,283.2312418213656,12.458988257107212,0.1832776191149933,29069.45901,32002.15471,10560.46788,1569.99206,0.0,1308.54004,229.31944
2023-09-08 05:00:00,2023-09-08 23:15:10,3.0,2.928727193053196,291.7658845000471,283.2312418213656,12.458988257107212,0.1832776191149933,27926.85434,30217.83923,10558.88526,1377.61768,0.0,1294.08999,228.08751
2023-09-08 06:00:00,2023-09-08 23:15:10,3.0,2.928727193053196,291.7658845000471,283.2312418213656,12.458988257107212,0.1832776191149933,26735.60966,28467.04461,10536.60386,1148.69825,0.0,1276.32996,226.57338
2023-09-08 07:00:00,2023-09-08 23:15:10,3.0,2.6773785275829347,290.5874587543363,283.2945402465973,6.229382543535355,0.2349529935268663,25138.69963,26769.82488,10542.12704,1013.83966,25.41,988.0,201.99191
2023-09-08 08:00:00,2023-09-08 23:15:10,3.0,2.6773785275829347,290.5874587543363,283.2945402465973,6.229382543535355,0.2349529935268663,23753.7404,25249.51065,10544.9176,841.97568,23.25,924.1,196.54414
2023-09-08 09:00:00,2023-09-08 23:15:10,3.0,2.6773785275829347,290.5874587543363,283.2945402465973,6.229382543535355,0.2349529935268663,22979.65046,24172.40465,10548.29821,691.52418,23.04,875.32003,192.38542
2023-09-08 10:00:00,2023-09-08 23:15:10,3.0,2.549372030920848,289.8897035852543,283.4082859999413,0.0,0.2959663836947747,22402.04977,23663.86351,10518.1563,545.00431,22.08,846.35004,189.9156
2023-09-08 11:00:00,2023-09-08 23:15:10,3.0,2.549372030920848,289.8897035852543,283.4082859999413,0.0,0.2959663836947747,22658.7135,24219.28921,10508.06706,545.50763,20.43,815.44996,187.28122
2023-09-08 12:00:00,2023-09-08 23:15:10,3.0,2.549372030920848,289.8897035852543,283.4082859999413,0.0,0.2959663836947747,23282.84795,25356.08866,10500.86216,565.79477,18.57,761.35999,182.6698
2023-09-08 13:00:00,2023-09-08 23:15:10,3.0,3.060255459856708,295.8545541294898,283.7241945267259,0.9269161505036512,0.372635789190388,24293.00162,26841.58704,10483.67703,668.09574,214.89001,686.03,176.24757
2023-09-08 14:00:00,2023-09-08 23:15:10,3.0,3.060255459856708,295.8545541294898,283.7241945267259,0.9269161505036512,0.372635789190388,25868.37278,28815.78531,10492.86441,721.48475,5035.08994,549.24,164.58559
2023-09-08 15:00:00,2023-09-08 23:15:10,3.0,3.060255459856708,295.8545541294898,283.7241945267259,0.9269161505036512,0.372635789190388,27332.36721,30877.82866,10503.1549,814.12492,10516.26036,397.49,151.64819
2023-09-08 16:00:00,2023-09-08 23:15:10,3.0,3.334617701726751,300.9148276108477,282.6618728229721,230.6795930552396,0.451287874997633,28439.66463,32890.15596,10508.35752,980.04434,12347.71959,310.39,144.22251
2023-09-08 17:00:00,2023-09-08 23:15:10,3.0,3.334617701726751,300.9148276108477,282.6618728229721,230.6795930552396,0.451287874997633,29562.89355,35028.41038,10515.1439,1162.17037,13071.62971,297.98001,143.1645
2023-09-08 18:00:00,2023-09-08 23:15:10,3.0,3.334617701726751,300.9148276108477,282.6618728229721,230.6795930552396,0.451287874997633,30648.01905,36326.53109,10516.46008,1348.65007,13145.93019,342.02001,146.91912
2023-09-08 19:00:00,2023-09-08 23:15:10,3.0,3.743209814783196,302.5215337170436,281.8008047584271,453.4089109015321,0.5170689584388358,31547.43868,37097.8999,10516.64114,1504.36208,13187.73976,440.59001,155.32267
2023-09-08 20:00:00,2023-09-08 23:15:10,3.0,3.743209814783196,302.5215337170436,281.8008047584271,453.4089109015321,0.5170689584388358,32017.27854,37389.77863,10509.20105,1614.99075,13235.28023,583.98,167.54733
