datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-27 00:00:00,TMP,2 m above ground,34.25,-98.5,294.7025326699337,292.5909716773001,291.14638682521104,291.5110571199607,298.46333665752854,303.2106535796994,305.1551722502103,303.0041486030863,297.0723809430311,294.8969865245872,293.37724497813156,293.6760913778399,300.457462672629,306.5871298198897,309.46773409635637,307.3856282721987,300.91300123034864,299.0014919385816,297.56457852929856,297.196290241312,303.99979529818864,309.65940655706765,311.66496136344153,307.8949345206274,300.3587702792046,298.19132955683585,296.8490045936925,296.8953863818008,303.19450133050157,308.0193477686634,309.4096574768229,305.56471557287153
