Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
35952,2023-02-07 00:00:00,677.94,379.0,63.0,1.0,0.0,13.0,73.0,1.0
35953,2023-02-07 01:00:00,679.99,378.0,66.0,1.0,0.0,13.0,69.0,1.0
35954,2023-02-07 02:00:00,673.15,379.0,66.0,1.0,0.0,16.0,73.0,1.0
35955,2023-02-07 03:00:00,672.43,411.0,65.0,1.0,0.0,24.0,73.0,1.0
35956,2023-02-07 04:00:00,663.34,500.0,64.0,1.0,0.0,51.0,77.0,1.0
35957,2023-02-07 05:00:00,657.22,532.0,64.0,1.0,0.0,61.0,84.0,1.0
35958,2023-02-07 06:00:00,648.28,535.0,62.0,1.0,4.0,65.0,90.0,1.0
35959,2023-02-07 07:00:00,632.72,532.0,60.0,1.0,17.0,68.0,95.0,1.0
35960,2023-02-07 08:00:00,620.18,535.0,63.0,1.0,35.0,66.0,97.0,1.0
35961,2023-02-07 09:00:00,608.77,542.0,63.0,1.0,53.0,68.0,95.0,1.0
35962,2023-02-07 10:00:00,601.88,544.0,64.0,1.0,57.0,75.0,94.0,1.0
35963,2023-02-07 11:00:00,598.16,543.0,64.0,1.0,54.0,84.0,92.0,1.0
35964,2023-02-07 12:00:00,612.68,539.0,63.0,1.0,39.0,78.0,90.0,1.0
35965,2023-02-07 13:00:00,626.25,541.0,63.0,1.0,19.0,79.0,91.0,1.0
35966,2023-02-07 14:00:00,621.91,542.0,64.0,1.0,4.0,97.0,94.0,1.0
35967,2023-02-07 15:00:00,610.25,539.0,63.0,1.0,0.0,113.0,98.0,1.0
35968,2023-02-07 16:00:00,589.36,532.0,64.0,1.0,0.0,137.0,102.0,1.0
35969,2023-02-07 17:00:00,575.74,522.0,63.0,1.0,0.0,153.0,102.0,1.0
35970,2023-02-07 18:00:00,561.48,466.0,64.0,1.0,0.0,152.0,96.0,1.0
35971,2023-02-07 19:00:00,555.64,415.0,64.0,1.0,0.0,138.0,92.0,1.0
35972,2023-02-07 20:00:00,597.34,493.0,65.0,1.0,0.0,115.0,95.0,1.0
35973,2023-02-07 21:00:00,598.04,488.0,66.0,1.0,0.0,112.0,95.0,1.0
35974,2023-02-07 22:00:00,591.38,488.0,66.0,1.0,0.0,122.0,93.0,1.0
35975,2023-02-07 23:00:00,567.28,414.0,68.0,1.0,0.0,130.0,79.0,1.0
